39846
NM_004053.3	1105145028	1105156847	1105144940	1	7	125468	20412
NM_001136125.1	1105158734	1105165615	1105156847	2	4	125475	20413
NM_001760.3	1105158734	1105165615	1105165615	2	5	125479	20413
NM_001136126.1	1105158734	1105272673	1105165615	2	4	125484	20413
NM_001136017.2	1105158734	1105272673	1105272673	2	5	125488	20413
NM_138572.2	1105274314	1105304707	1105272673	1	9	125493	20414
NM_001164446.1	1105324920	1105366778	1105304707	2	5	125502	20415
NM_000409.3	1105379207	1105403857	1105366778	1	6	125507	20416
NM_002098.5	1105407085	1105418757	1105403857	2	4	125513	20417
NM_018141.3	1105430602	1105441696	1105418757	2	7	125517	20418
NM_033502.2	1105448732	1105675846	1105441696	2	18	125524	20419
NM_001184801.1	1105787823	1105844152	1105675846	1	12	125542	20420
NM_015255.2	1105787823	1105917306	1105844152	1	47	125554	20420
NM_000322.4	1105920396	1105946421	1105917306	2	3	125601	20421
NR_037141.1	1105951377	1105951995	1105946421	1	1	125604	20422
NM_003192.2	1105968297	1105969947	1105951995	2	1	125605	20423
XR_108650.1	1106006728	1106009362	1105969947	1	1	125606	20424
NM_015349.1	1106044857	1106092359	1106009362	1	12	125607	20425
NM_198486.2	1106103734	1106110794	1106092359	1	6	125619	20426
NM_001008739.1	1106114066	1106114617	1106110794	2	1	125625	20427
NM_138296.2	1106139790	1106149639	1106114617	1	4	125626	20428
NM_006586.3	1106152923	1106163071	1106149639	1	6	125630	20429
NM_018960.4	1106184563	1106187681	1106163071	1	6	125636	20430
NM_000287.3	1106187674	1106203044	1106187681	2	17	125642	20431
NM_006245.2	1106208393	1106236143	1106203044	1	16	125659	20432
NM_180976.1	1106208393	1106236143	1106236143	1	16	125675	20432
NM_180977.1	1106208393	1106236143	1106236143	1	14	125691	20432
NM_014623.2	1106236028	1106237681	1106236143	2	4	125705	20433
NR_040101.1	1106237904	1106245099	1106237681	1	10	125709	20434
NM_057161.3	1106237904	1106245099	1106245099	1	11	125719	20434
NM_001242872.1	1106238285	1106245099	1106245099	1	10	125730	20434
NM_033112.2	1106245448	1106253400	1106245099	1	7	125740	20435
NM_001168370.1	1106261418	1106277746	1106253400	2	26	125747	20436
NM_014780.4	1106261418	1106277746	1106277746	2	26	125773	20436
NM_015950.3	1106277830	1106283305	1106277746	2	7	125799	20437
NM_138343.2	1106283435	1106291198	1106283305	1	6	125806	20438
NM_201521.1	1106283435	1106298896	1106291198	1	16	125812	20438
NM_201523.1	1106283692	1106298896	1106298896	1	16	125828	20438
NM_201522.1	1106284245	1106298896	1106298896	1	16	125844	20438
NM_152882.2	1106300092	1106385520	1106298896	1	19	125860	20439
NM_152880.2	1106300092	1106385520	1106385520	1	19	125879	20439
NM_002821.3	1106300092	1106385520	1106385520	1	20	125898	20439
NM_152881.2	1106300092	1106385520	1106385520	1	17	125918	20439
NM_003131.2	1106394983	1106405307	1106385520	1	7	125935	20440
NM_015089.2	1106405985	1106448388	1106405307	1	41	125942	20441
NM_006443.2	1106449430	1106453274	1106448388	2	4	125983	20442
NM_199184.1	1106449430	1106453274	1106453274	2	3	125987	20442
NM_032538.1	1106467285	1106512060	1106453274	1	15	125990	20443
NM_153320.2	1106522061	1106529339	1106512060	1	11	126005	20444
NM_006672.3	1106522061	1106529339	1106529339	1	10	126016	20444
NM_206922.2	1106529274	1106532593	1106529339	2	8	126026	20445
NM_014345.2	1106559871	1106593244	1106532593	2	10	126034	20446
NM_001198934.1	1106651355	1106674226	1106593244	1	22	126044	20447
NM_033450.2	1106655552	1106674226	1106674226	1	20	126066	20447
NM_023932.2	1106674153	1106679349	1106674226	2	6	126086	20448
NM_206539.1	1106674153	1106679849	1106679349	2	6	126092	20448
NM_001146018.1	1106701324	1106730357	1106679849	1	11	126098	20449
NM_001146019.1	1106701324	1106730357	1106730357	1	10	126109	20449
NM_001146016.1	1106701324	1106730357	1106730357	1	11	126119	20449
NM_001146020.1	1106701324	1106730357	1106730357	1	9	126130	20449
NM_080604.2	1106701324	1106730357	1106730357	1	10	126139	20449
NR_027394.1	1106701324	1106730357	1106730357	1	10	126149	20449
NM_001146017.1	1106713385	1106730357	1106730357	1	10	126159	20449
NM_001012974.1	1106730770	1106734487	1106730357	2	6	126169	20450
NM_015388.3	1106735628	1106740791	1106734487	2	9	126175	20451
NM_203290.2	1106740840	1106745314	1106740791	1	9	126184	20452
NM_020750.2	1106746131	1106799875	1106745314	2	32	126193	20453
NM_006502.2	1106799941	1106844323	1106799875	1	11	126225	20454
NM_019096.3	1106844281	1106852999	1106844323	2	12	126236	20455
NM_001003690.1	1106853342	1106864752	1106852999	1	4	126248	20456
NM_014628.2	1106859640	1106864752	1106864752	1	3	126252	20456
NM_152732.4	1106868830	1106894811	1106864752	1	5	126255	20457
NM_001193341.1	1106868830	1106894811	1106894811	1	6	126260	20457
NM_018135.3	1106894997	1106911612	1106894811	2	6	126266	20458
NM_001193343.1	1106894997	1106911612	1106911612	2	5	126272	20458
NM_001025370.2	1106994009	1107010287	1106911612	1	6	126277	20459
NM_001025369.2	1106994009	1107010287	1107010287	1	7	126283	20459
NM_001025368.2	1106994009	1107010287	1107010287	1	7	126290	20459
NM_001171622.1	1106994009	1107010287	1107010287	1	5	126297	20459
NM_001171624.1	1106994009	1107010287	1107010287	1	8	126302	20459
NM_001171626.1	1106994009	1107010287	1107010287	1	7	126310	20459
NM_001171628.1	1106994009	1107010287	1107010287	1	6	126317	20459
NM_001033756.2	1106994009	1107010287	1107010287	1	7	126323	20459
NM_001204385.1	1106994009	1107010287	1107010287	1	7	126330	20459
NM_001025366.2	1106994009	1107010287	1107010287	1	8	126337	20459
NM_001171623.1	1106994009	1107010287	1107010287	1	8	126345	20459
NM_001171625.1	1106994009	1107010287	1107010287	1	8	126353	20459
NM_001171627.1	1106994009	1107010287	1107010287	1	7	126361	20459
NM_001171629.1	1106994009	1107010287	1107010287	1	7	126368	20459
NM_001171630.1	1106994009	1107010287	1107010287	1	5	126375	20459
NM_003376.5	1106994009	1107010287	1107010287	1	8	126380	20459
NM_001025367.2	1106994009	1107010287	1107010287	1	8	126388	20459
NM_001204384.1	1106994009	1107010287	1107010287	1	7	126396	20459
NR_024478.1	1107114828	1107162007	1107010287	1	2	126403	20460
NM_001171992.1	1107224400	1107229758	1107162007	1	4	126405	20461
NM_153246.4	1107224400	1107229758	1107229758	1	4	126409	20461
NM_032111.2	1107337435	1107351254	1107229758	2	3	126413	20462
NM_018426.1	1107351439	1107379319	1107351254	1	24	126416	20463
NM_007058.3	1107382611	1107408202	1107379319	1	23	126440	20464
NM_001078174.1	1107443305	1107457951	1107408202	1	13	126463	20465
NM_004955.2	1107443305	1107457951	1107457951	1	13	126476	20465
NM_001078175.1	1107447359	1107457951	1107457951	1	14	126489	20465
NM_001078176.1	1107447359	1107457951	1107457951	1	13	126503	20465
NM_001078177.1	1107447426	1107457951	1107457951	1	14	126516	20465
NM_007355.2	1107470912	1107477677	1107457951	1	12	126530	20466
NM_178148.2	1107477901	1107481346	1107477677	2	4	126542	20467
NR_039790.1	1107478006	1107478085	1107481346	2	1	126546	20468
NM_004556.2	1107481966	1107489588	1107481346	2	6	126547	20469
NM_001137560.1	1107494543	1107503245	1107489588	1	3	126553	20470
NM_182539.3	1107503960	1107521521	1107503245	2	5	126556	20471
NM_020745.2	1107522526	1107537126	1107521521	2	22	126561	20472
NM_145026.3	1107566460	1107600967	1107537126	1	9	126583	20473
NM_001253.2	1107611365	1107670843	1107600967	1	16	126592	20474
NR_039785.1	1107659441	1107659522	1107670843	1	1	126608	20475
XR_108653.1	1107769966	1107775681	1107670843	2	2	126609	20476
NM_181356.1	1108052532	1108601733	1107775681	2	13	126611	20477
NM_003599.2	1108053513	1108601638	1108601733	2	11	126624	20477
NR_030313.1	1108421474	1108421570	1108601733	2	1	126635	20478
NM_001024630.3	1108552117	1108774882	1108601733	1	9	126636	20479
NM_001015051.3	1108552117	1108774882	1108774882	1	8	126645	20479
NM_004348.3	1108645977	1108774882	1108774882	1	7	126653	20479
NM_016929.3	1109122251	1109239660	1108774882	2	6	126660	20480
NM_001114086.1	1109122251	1109304148	1109239660	2	6	126666	20480
NM_014936.4	1109353764	1109370499	1109304148	1	4	126672	20481
NM_021572.4	1109383825	1109394780	1109370499	2	4	126676	20482
NM_005822.2	1109444532	1109549594	1109394780	2	4	126680	20483
NM_016593.3	1109773508	1109876586	1109549594	2	12	126684	20484
NM_004277.4	1109876715	1109901990	1109876586	1	9	126696	20485
NM_001204051.1	1109876715	1109901990	1109901990	1	9	126705	20485
NM_001204052.1	1109876715	1109901990	1109901990	1	7	126714	20485
XR_108656.1	1109894244	1109911633	1109901990	2	2	126721	20486
XR_108657.1	1109894248	1109911598	1109911633	2	2	126723	20486
NM_001010870.2	1109911675	1109928119	1109911633	1	4	126725	20487
NM_001168359.1	1109911675	1109928119	1109928119	1	3	126729	20487
NM_005084.3	1109928116	1109959214	1109928119	2	12	126732	20488
NM_001168357.1	1109928116	1109959493	1109959214	2	12	126744	20488
NM_001162435.2	1109970717	1109983018	1109959493	1	5	126756	20489
NM_005588.2	1110017157	1110063582	1109983018	1	14	126761	20490
NM_001098518.1	1110076305	1110145777	1110063582	2	21	126775	20491
NM_015234.4	1110076305	1110178738	1110145777	2	21	126796	20491
NM_153840.2	1110223876	1110266145	1110178738	2	15	126817	20492
NM_025048.2	1110243685	1110266145	1110266145	2	8	126832	20492
NM_014452.3	1110455331	1110533743	1110266145	2	6	126840	20493
NM_012120.2	1110701588	1110851062	1110533743	1	18	126846	20494
NM_153839.6	1110880389	1110921596	1110851062	1	11	126864	20495
NM_153838.3	1110922352	1110945820	1110921596	1	10	126875	20496
NM_181744.3	1111005838	1111050180	1110945820	1	7	126885	20497
NR_033806.1	1111010867	1111050180	1111050180	1	7	126892	20497
NM_001013732.3	1111101827	1111292488	1111050180	2	3	126899	20498
NM_207499.2	1111123408	1111292488	1111292488	2	3	126902	20498
NM_000255.3	1112654136	1112687104	1111292488	2	13	126905	20499
XR_108659.2	1112655058	1112664130	1112687104	1	4	126918	20500
NM_018132.3	1112687159	1112716883	1112687104	1	9	126922	20501
NM_001010904.1	1112723734	1112751840	1112716883	1	6	126931	20502
NM_001145652.1	1112774176	1112775871	1112751840	1	1	126937	20503
NM_000324.2	1112828951	1112860650	1112775871	2	10	126938	20504
XR_108660.1	1112901542	1112940552	1112860650	1	5	126948	20505
NM_001142407.1	1112916135	1112937362	1112940552	2	9	126953	20506
NM_003296.2	1112916135	1112937362	1112940552	2	10	126962	20506
NM_001142417.1	1112916135	1112937362	1112940552	2	10	126972	20506
NM_001142435.1	1112916135	1112937362	1112940552	2	9	126982	20506
NM_001142408.1	1112916135	1112937362	1112940552	2	10	126991	20506
NM_001190986.1	1112951152	1112968213	1112940552	2	8	127001	20507
NM_006061.2	1112951152	1112968231	1112968213	2	8	127009	20507
NM_138733.4	1113009427	1113011116	1112968231	2	1	127017	20508
NM_170609.1	1113058033	1113090281	1113011116	2	7	127018	20509
NM_001131.2	1113058033	1113090281	1113090281	2	8	127025	20509
NM_001205220.1	1113058033	1113100872	1113090281	2	8	127033	20509
NM_001166478.1	1113169877	1113173220	1113100872	2	2	127041	20510
NM_001037499.1	1113184068	1113187881	1113173220	2	2	127043	20511
NM_001037729.1	1113192453	1113193401	1113187881	2	2	127045	20512
NM_001037728.2	1113232914	1113245757	1113193401	2	2	127047	20513
NM_001037497.1	1113242619	1113245757	1113245757	2	2	127049	20513
NM_001037498.1	1113267351	1113272427	1113245757	2	2	127051	20514
XR_108661.1	1113317478	1113323059	1113272427	1	2	127053	20515
NM_172238.3	1113937320	1113996809	1113323059	1	8	127055	20516
NM_003221.3	1114042502	1114071389	1113996809	1	7	127063	20517
NM_138694.3	1114736208	1115208486	1114071389	2	67	127070	20518
NM_170724.2	1114841710	1115208486	1115208486	2	61	127137	20518
NR_029713.1	1115265210	1115265295	1115208486	1	1	127198	20519
NR_029903.1	1115269784	1115269902	1115265295	1	1	127199	20520
NM_002190.2	1115307248	1115311499	1115269902	1	3	127200	20521
NM_052872.3	1115357547	1115365361	1115311499	2	3	127203	20522
NM_002388.3	1115384875	1115405645	1115365361	2	17	127206	20523
NM_133367.4	1115482989	1115528638	1115405645	1	2	127223	20524
NM_018100.3	1115541057	1115616646	1115528638	1	11	127225	20525
NR_033327.1	1115541057	1115616646	1115616646	1	10	127236	20525
NM_001172420.1	1115541868	1115616646	1115616646	1	12	127246	20525
NM_012288.3	1115618263	1115697925	1115616646	2	11	127258	20526
XR_108662.1	1115697956	1115704854	1115697925	1	3	127269	20527
NR_024405.1	1115785262	1115790014	1115704854	1	3	127272	20528
NR_024403.1	1115785262	1115790014	1115790014	1	2	127275	20528
NM_014051.3	1115791947	1115807449	1115790014	1	5	127277	20529
NR_033760.1	1115860324	1115866020	1115807449	2	1	127282	20530
NM_000846.4	1115870948	1115884424	1115866020	2	7	127283	20531
NM_145740.3	1115912241	1115924727	1115884424	2	7	127290	20532
NM_153699.1	1115952603	1115966956	1115924727	2	7	127297	20533
NM_000847.4	1116017500	1116030559	1115966956	2	7	127304	20534
NM_001512.3	1116098809	1116116241	1116030559	2	7	127311	20535
NR_001445.2	1116116481	1116116812	1116116241	1	1	127318	20536
NM_014920.3	1116122161	1116182663	1116116812	2	14	127319	20537
NM_016513.4	1116122161	1116182663	1116182663	2	15	127333	20537
NM_033481.3	1116185859	1116221734	1116182663	1	13	127348	20538
NM_033480.2	1116186320	1116221734	1116221734	1	13	127361	20538
NM_012347.4	1116191834	1116221734	1116221734	1	12	127374	20538
NM_003643.3	1116247822	1116269687	1116221734	2	6	127386	20539
NM_001242828.1	1116388259	1116470040	1116269687	2	9	127392	20540
NM_001242830.1	1116388259	1116470040	1116470040	2	7	127401	20540
NM_021814.4	1116388259	1116470040	1116470040	2	8	127408	20540
NM_001242831.1	1116414949	1116470040	1116470040	2	3	127416	20540
NM_001197115.1	1116618202	1116665990	1116470040	2	15	127419	20541
NM_001498.3	1116618202	1116665990	1116665990	2	16	127434	20541
NM_001003760.4	1116768762	1116786569	1116665990	2	3	127450	20542
NM_018214.4	1116915841	1117044982	1116786569	1	14	127453	20543
NM_138569.2	1117139777	1117387141	1117044982	1	13	127467	20544
NM_014464.3	1117429266	1117511013	1117387141	1	11	127480	20545
NM_001010872.1	1117967632	1118062883	1117511013	1	5	127491	20546
NM_001526.3	1118295134	1118403481	1118062883	1	7	127496	20547
NM_207410.2	1118448330	1118523354	1118403481	1	9	127503	20548
NM_001042406.1	1118555234	1118700075	1118523354	2	9	127512	20549
NM_019036.2	1118555234	1118700075	1118700075	2	10	127521	20549
NM_021073.2	1118876299	1118996438	1118700075	2	7	127531	20550
NM_030820.3	1119177451	1119368441	1118996438	2	30	127538	20551
NM_015548.4	1119578848	1119763757	1119368441	2	84	127568	20552
NM_001723.5	1119735437	1119763757	1119763757	2	24	127652	20552
XM_003403438.1	1119791349	1119964145	1119763757	2	6	127676	20553
XR_132519.1	1119969926	1120076110	1119964145	2	6	127682	20554
NM_152731.2	1120075836	1120148207	1120076110	1	7	127688	20555
NM_020931.2	1120167447	1120176086	1120148207	1	4	127695	20556
NM_001031623.2	1120210891	1120291161	1120176086	1	15	127699	20557
NM_015555.2	1120210891	1120291161	1120291161	1	14	127714	20557
XM_003118557.1	1120221082	1120224914	1120291161	1	1	127728	20558
NM_004282.3	1120293167	1120306076	1120291161	1	3	127729	20559
NM_183227.1	1120309644	1120342320	1120306076	2	7	127732	20560
NM_016277.3	1120309644	1120343141	1120342320	2	7	127739	20560
XR_108665.1	1120381298	1120384207	1120343141	2	3	127746	20561
XM_003403439.1	1120438478	1120768765	1120384207	1	14	127749	20562
NR_036097.1	1120510993	1120511073	1120768765	1	1	127763	20563
NR_003660.2	1121502222	1121543787	1120768765	2	7	127764	20564
XR_132520.1	1121515870	1121527257	1121543787	1	5	127771	20565
NM_001190706.1	1125540071	1125540597	1121543787	1	1	127776	20566
NM_152688.2	1125645928	1126252163	1125540597	2	9	127777	20567
NM_001143940.1	1127241919	1127285945	1126252163	2	5	127786	20568
NM_016571.2	1127241919	1127285945	1127285945	2	4	127791	20568
NM_003463.3	1127537983	1127549552	1127285945	1	6	127795	20569
XR_132514.1	1127538450	1127542849	1127549552	2	2	127801	20570
NM_015153.2	1127612494	1127680468	1127549552	1	15	127803	20571
NM_001142800.1	1127685939	1129673181	1127680468	2	43	127818	20572
NM_001142801.1	1129295232	1129673181	1129673181	2	12	127861	20572
NM_198283.1	1129300869	1129461958	1129673181	2	9	127873	20572
NR_026540.1	1129753835	1129755439	1129673181	1	1	127882	20573
XR_108619.1	1132598618	1132600279	1129755439	2	2	127883	20574
NM_001704.2	1132601695	1133355466	1132600279	1	32	127885	20575
NM_018368.3	1133641704	1133763112	1133355466	2	16	127917	20576
NM_001858.4	1133832511	1134178220	1133763112	1	51	127933	20577
NM_078485.3	1134181806	1134248974	1134178220	2	32	127984	20578
NM_001851.4	1134181806	1134268849	1134248974	2	38	128016	20578
XM_003118552.1	1134378594	1134383413	1134268849	2	3	128054	20579
NM_001105531.2	1134379170	1134526940	1134383413	1	22	128057	20580
NM_020819.4	1134379170	1134526940	1134526940	1	21	128079	20580
NM_001162529.1	1134392205	1134526940	1134526940	1	20	128100	20580
NM_145267.2	1134532688	1134554669	1134526940	1	3	128120	20581
NM_021940.3	1134633542	1134827781	1134554669	1	10	128123	20582
NM_001044305.1	1134633542	1134827781	1134827781	1	11	128133	20582
NM_080742.2	1134827132	1134922851	1134827781	2	4	128144	20583
NM_024576.3	1135254540	1135268036	1134922851	1	7	128148	20584
XR_108621.1	1135273642	1135293843	1135268036	2	4	128155	20585
NR_029598.1	1135342726	1135342797	1135293843	2	1	128159	20586
NR_029504.1	1135369317	1135369387	1135342797	2	1	128160	20587
NR_026807.1	1135380212	1135386511	1135369387	2	4	128161	20588
NM_014989.4	1135852713	1136368908	1135386511	1	34	128165	20589
NM_001168408.1	1136178577	1136368908	1136368908	1	21	128199	20589
NM_001168407.1	1136178577	1136368908	1136368908	1	25	128220	20589
NM_001168409.1	1136182208	1136368908	1136368908	1	22	128245	20589
NM_001168410.1	1136182526	1136368908	1136368908	1	22	128267	20589
NM_001168411.1	1136332495	1136368908	1136368908	1	6	128289	20589
NM_001160134.1	1136587634	1137164637	1136368908	1	12	128295	20590
NM_001160132.1	1136587634	1137164637	1137164637	1	14	128307	20590
NM_001160130.1	1136587634	1137164637	1137164637	1	13	128321	20590
NM_001160133.1	1136587634	1137164637	1137164637	1	15	128334	20590
NM_019842.3	1136587634	1137164637	1137164637	1	14	128349	20590
XM_003118553.1	1136596286	1136644345	1137164637	1	4	128363	20591
NR_036244.1	1136933473	1136933539	1137164637	2	1	128367	20592
NM_001126063.2	1137189330	1137191238	1137164637	2	3	128368	20593
NM_030568.3	1137207100	1137228970	1137191238	2	4	128371	20594
NR_027005.1	1137239925	1137276151	1137228970	2	5	128375	20595
NM_001025290.2	1137318848	1137320062	1137276151	2	3	128380	20596
NM_001017361.2	1137328463	1137329961	1137320062	1	3	128383	20597
NM_001080507.2	1137334341	1137335578	1137329961	2	3	128386	20598
NM_018665.2	1137360348	1137383352	1137335578	1	17	128389	20599
NM_138441.2	1137390919	1137418106	1137383352	2	5	128406	20600
NM_001123226.1	1137427517	1137467242	1137418106	1	13	128411	20601
NM_012123.3	1137427517	1137467242	1137467242	1	12	128424	20601
NM_133645.2	1137427517	1137467242	1137467242	1	13	128436	20601
NM_001402.5	1137481536	1137486818	1137467242	2	8	128449	20602
NM_012434.4	1137559165	1137619800	1137486818	2	11	128457	20603
XR_108607.1	1137659678	1137661917	1137619800	2	2	128468	20604
NM_001159588.1	1137661571	1137794104	1137661917	1	32	128470	20605
NM_001159587.1	1137661571	1137794104	1137794104	1	33	128502	20605
NM_133493.3	1137661577	1137794104	1137794104	1	33	128535	20605
NM_080645.2	1139050105	1139171686	1137794104	2	51	128568	20606
NM_004370.5	1139050105	1139171686	1139171686	2	66	128619	20606
NM_001865.3	1139203454	1139209707	1139171686	2	4	128685	20607
NR_029466.1	1139203454	1139209707	1139209707	2	4	128689	20607
NM_001143958.1	1139218701	1139250695	1139209707	2	6	128693	20608
NM_018247.3	1139218701	1139250695	1139250695	2	7	128699	20608
NR_040081.1	1139250793	1139257643	1139250695	1	3	128706	20609
NM_015687.2	1139273863	1139459559	1139257643	2	6	128709	20610
NR_039670.1	1139394186	1139394252	1139459559	1	1	128715	20611
NM_001100409.1	1139567685	1139684060	1139459559	1	23	128716	20612
NM_015571.2	1139567685	1139684060	1139684060	1	24	128739	20612
NM_004999.3	1139714972	1139885317	1139684060	1	35	128763	20613
NM_001563.2	1139887125	1140038398	1139885317	2	17	128798	20614
NM_000863.1	1141428011	1141429183	1140038398	2	1	128815	20615
NM_001010844.1	1142833252	1142864383	1141429183	1	4	128816	20616
NM_017934.5	1142900199	1143044074	1142864383	2	40	128820	20617
NM_001201363.1	1143167025	1143200518	1143044074	2	7	128860	20618
NM_138730.2	1143167025	1143200518	1143200518	2	6	128867	20618
NM_004242.3	1143167025	1143200518	1143200518	2	6	128873	20618
NM_001201362.1	1143167025	1143200518	1143200518	2	5	128879	20618
XR_108610.1	1143199454	1143202580	1143200518	1	2	128884	20619
XR_108611.1	1143386111	1143387439	1143202580	1	3	128886	20620
NM_181714.3	1143450771	1143503210	1143387439	2	9	128889	20621
NM_001122769.2	1143450771	1143503210	1143503210	2	8	128898	20621
NM_031469.2	1143597063	1143669432	1143503210	1	4	128906	20622
NM_022726.3	1143880592	1143913378	1143669432	2	6	128910	20623
NM_003318.4	1143970385	1144008307	1143913378	1	22	128916	20624
NM_001166691.1	1143970385	1144008307	1144008307	1	22	128938	20624
NM_183050.2	1144072407	1144312050	1144008307	1	10	128960	20625
NM_000056.3	1144072407	1144312050	1144312050	1	11	128970	20625
NM_017633.2	1145711510	1145718491	1144312050	2	3	128981	20626
XR_108612.1	1145810965	1145904201	1145718491	2	3	128984	20627
NM_015525.2	1146136019	1146213511	1145904201	2	29	128987	20628
NM_006670.4	1146328986	1146333197	1146213511	1	3	129016	20629
NM_001166392.1	1146330024	1146333197	1146333197	1	2	129019	20629
NM_198920.1	1146858249	1147031608	1146333197	2	10	129021	20630
XR_108613.1	1146897562	1146904460	1147031608	1	3	129031	20631
NM_001199942.1	1147033448	1147134253	1147031608	1	40	129034	20632
NM_015018.3	1147033448	1147134253	1147134253	1	39	129074	20632
NM_015599.2	1147130655	1147159075	1147134253	2	13	129113	20633
NM_001199918.1	1147130655	1147159075	1147159075	2	12	129126	20633
NM_001199917.1	1147130655	1147159718	1147159075	2	14	129138	20633
NM_001199919.1	1147131912	1147159075	1147159718	2	14	129152	20633
NM_033411.3	1147159095	1147162319	1147159718	1	3	129166	20634
NM_002395.4	1147176171	1147397001	1147162319	2	14	129169	20635
NM_001170423.1	1147478257	1147491486	1147397001	1	3	129183	20636
NM_153362.2	1147478257	1147491486	1147491486	1	2	129186	20636
NM_001242792.1	1147518667	1147674910	1147491486	2	30	129188	20637
NM_014841.2	1147518667	1147675190	1147674910	2	30	129218	20637
NM_001242793.1	1147518667	1147675190	1147675190	2	28	129248	20637
NM_001242794.1	1147518667	1147675190	1147675190	2	20	129276	20637
NM_001009994.1	1147819048	1147823297	1147675190	1	4	129296	20638
NM_016230.3	1147825433	1147926209	1147823297	1	16	129300	20639
XR_108615.1	1147952688	1147973105	1147926209	1	3	129316	20640
NM_138409.2	1147999483	1148056669	1147973105	1	4	129319	20641
NM_014895.2	1148090023	1148193398	1148056669	2	27	129323	20642
XR_108616.1	1148655239	1148675315	1148193398	1	3	129350	20643
NM_001080508.1	1148700220	1148729962	1148675315	2	8	129353	20644
NM_001204813.1	1149415365	1149461572	1148729962	1	8	129361	20645
NM_002526.3	1149415365	1149461572	1149461572	1	9	129369	20645
NM_020468.3	1149471277	1149559692	1149461572	2	26	129378	20646
NM_153816.3	1149471277	1149559692	1149559692	2	29	129404	20646
NM_001159676.1	1149573565	1149607232	1149559692	2	11	129433	20647
NM_001159674.1	1149573565	1149608671	1149607232	2	12	129444	20647
NM_001159673.1	1149573565	1149608703	1149608671	2	11	129456	20647
NM_001159677.1	1149573565	1149609106	1149608703	2	12	129467	20647
NM_001159675.1	1149579756	1149607232	1149609106	2	10	129479	20647
NM_006372.4	1149579756	1149609106	1149609106	2	11	129489	20647
NR_003038.2	1149642788	1149644514	1149609106	2	6	129500	20648
NR_002743.2	1149643075	1149643149	1149644514	2	1	129506	20649
NR_003044.3	1149643370	1149643440	1149644514	2	1	129507	20650
XR_108620.1	1150796372	1150909265	1149644514	2	6	129508	20651
NM_000865.2	1150903087	1150982460	1150909265	1	2	129514	20652
NM_000735.2	1151051285	1151060887	1150982460	2	4	129516	20653
NM_015021.1	1151121332	1151229469	1151060887	1	8	129520	20654
NM_198568.2	1151248760	1151295059	1151229469	2	3	129528	20655
NM_001042493.1	1151288369	1151308106	1151295059	1	4	129531	20656
NM_020425.4	1151288369	1151308106	1151308106	1	3	129535	20656
NM_001010868.2	1151310634	1151331244	1151308106	1	5	129538	20657
NR_026784.1	1151362905	1151365522	1151331244	1	2	129543	20658
NM_001031743.2	1151373753	1151430254	1151365522	1	13	129545	20659
NM_006416.4	1151438706	1151478120	1151430254	1	8	129558	20660
NM_001168398.1	1151438706	1151478120	1151478120	1	7	129566	20660
NM_020320.3	1151480159	1151555798	1151478120	2	20	129573	20661
NM_012381.3	1151555848	1151633235	1151555798	1	20	129593	20662
NM_001197259.1	1151555848	1151633235	1151633235	1	19	129613	20662
NM_181837.2	1151555848	1151633235	1151633235	1	20	129632	20662
NM_018064.3	1151640641	1151668048	1151633235	2	5	129652	20663
NR_002767.1	1151666083	1151666996	1151668048	2	1	129657	20664
NM_030960.2	1152013570	1152032613	1151668048	1	7	129658	20665
NM_033181.3	1152105646	1152111119	1152032613	2	2	129665	20666
NM_001160258.1	1152105646	1152131830	1152111119	2	4	129667	20666
NM_001160259.1	1152105646	1152131830	1152131830	2	2	129671	20666
NM_016083.4	1152105646	1152131830	1152131830	2	2	129673	20666
NM_001160226.1	1152105646	1152131830	1152131830	2	3	129675	20666
NM_003800.3	1152576052	1152929411	1152131830	2	16	129678	20667
NM_006813.2	1153046492	1153050942	1152929411	1	2	129694	20668
NM_080743.4	1153061741	1153083863	1153050942	2	5	129696	20669
NM_001010853.1	1153111832	1153131347	1153083863	1	7	129701	20670
NM_002042.3	1153143286	1153183559	1153131347	2	10	129708	20671
NM_002043.2	1153223302	1153281030	1153183559	2	9	129718	20672
NM_016021.2	1153292407	1153318682	1153281030	2	8	129727	20673
NM_021244.4	1153330398	1153378058	1153318682	2	7	129735	20674
NM_001242809.1	1153398960	1153599616	1153378058	1	16	129742	20675
NM_014942.4	1153398960	1153599616	1153599616	1	16	129758	20675
NM_001242813.1	1153398960	1153599616	1153599616	1	15	129774	20675
NM_001242811.1	1153528100	1153599616	1153599616	1	16	129789	20675
NM_001242814.1	1153532620	1153599616	1153599616	1	13	129805	20675
NR_028493.1	1153598006	1153604279	1153599616	2	3	129818	20676
NR_028495.1	1153598006	1153604279	1153604279	2	3	129821	20676
NR_028494.1	1153598006	1153604279	1153604279	2	3	129824	20676
NM_020466.4	1153598006	1153604537	1153604279	2	3	129827	20676
NM_014611.1	1153609294	1153785505	1153604537	2	102	129830	20677
NM_001137668.1	1153795682	1153840218	1153785505	1	10	129932	20678
NM_001137667.1	1153795682	1153840218	1153840218	1	10	129942	20678
NM_012115.3	1153795682	1153840218	1153840218	1	10	129952	20678
NM_032602.1	1153860251	1153861882	1153840218	1	1	129962	20679
XR_108617.1	1153885978	1153887542	1153861882	1	2	129963	20680
NM_021813.2	1153892310	1154262625	1153887542	2	9	129965	20681
