""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"SLC4A7"	8.82284097583747	-1.41204925473427	0.551777758845182	-2.55909056155065	0.0104946398223635	0.0411598838203988
"SLC4A8"	2.10246417684534	-0.947539976268773	1.0160844823774	-0.932540544317488	0.351057243622063	0.511377259680152
"SLC50A1"	38.6831638336625	1.15757207578492	0.29827997372387	3.88082398336448	0.000104103165334285	0.00129308378776398
"SLC5A10"	2.70011466871674	-0.460061486764048	0.862257176345336	-0.533554836521061	0.593649562182962	0.727454976500431
"SLC5A11"	1.41882670299718	-0.138363625176657	1.12360008967792	-0.123143124006264	0.901993763110125	NA
"SLC5A2"	7.26372953835976	-0.119869421728527	0.530201299299522	-0.226082851714798	0.821136981670433	0.890885970133912
"SLC5A6"	53.3582203993017	-0.586863038515451	0.264941956592944	-2.21506267282953	0.0267557630607184	0.082261894698621
"SLC6A15"	3.29595606717505	1.27393481819809	0.779551749031377	1.63418890379119	0.102219191745272	0.218467657175421
"SLC6A6"	24.1301404824973	-1.49960401210447	0.377618748378734	-3.97121175403196	7.15079834367463e-05	0.000971696075675222
"SLC6A9"	2.84906353599529	-0.125958078493308	0.826783157802592	-0.152347175078018	0.878913118804219	0.929071356461248
"SLC7A1"	11.1572773730649	-0.61450333744523	0.469702304378101	-1.30828256901752	0.190777485142514	0.339324239914869
"SLC7A11"	42.6094279760331	-0.00500562628865318	0.315695454492545	-0.0158558706418479	0.987349375698365	0.993400119828466
"SLC7A2"	1.06134658128576	-0.810873111228501	1.3705890159423	-0.591623821434916	0.55410251855574	NA
"SLC7A5"	676.08719872367	-1.95596737990528	0.256123844500383	-7.63680313998395	2.22681578368843e-14	6.18703185373222e-12
"SLC7A5P2"	1.35280746129423	0.713493888048736	1.13709338227888	0.627471673978793	0.530350098243545	NA
"SLC7A6"	9.93633500780055	-0.517838651304965	0.464588681620489	-1.11461744935055	0.265014389591195	0.425943359004999
"SLC7A6OS"	5.49796717686709	0.516727575862477	0.607461944969675	0.850633657205099	0.39497288687427	0.553874849198903
"SLC7A7"	49.2996889281245	0.1207350351151	0.338912815843961	0.356242164565082	0.7216592176866	0.824179255030763
"SLC9A1"	1.54191820574194	-0.224356770484482	1.13992591125692	-0.19681697579547	0.843970766185209	NA
"SLC9A2"	3.9841156141443	-2.24130951289603	0.836949388907941	-2.67795107159408	0.00740740381088813	0.0316117095534992
"SLC9A3R1"	51.7147289913367	0.142851996107017	0.249024154148502	0.573647149191114	0.566206599087589	0.705203406059545
"SLC9A6"	11.2782577748182	-1.21261331186995	0.507496464994178	-2.38940247964853	0.0168758034501325	0.0585908361810256
"SLC9A7"	4.88797311168302	-0.326766161135378	0.638311545866331	-0.511922686110719	0.608705120164354	0.740484958193409
"SLC9A8"	8.30198919376828	0.725369451981349	0.549511815251189	1.32002521483505	0.1868265995471	0.334381291408423
"SLC9B1"	31.4533671570167	1.31970896885288	0.357503655960188	3.69145586863549	0.000222974088644519	0.00230505610201733
"SLC9B2"	2.43031016786462	-1.27969725698494	0.940553467805054	-1.36057895780379	0.173646785059757	0.31779558964481
"SLCO1B3"	17.409730369856	-0.0182121240921613	0.366594733646074	-0.0496791754508511	0.960378051547641	0.977742561046778
"SLCO2B1"	3.57209327605163	-0.364730518207176	0.756653682860347	-0.482030982560476	0.629783937001366	0.756801594224952
"SLCO3A1"	27.730727831803	0.329137841715964	0.316034044772527	1.0414632447364	0.297660603165422	0.458052856467065
"SLCO4A1"	5.50683711358886	-0.295422837925194	0.603353655533187	-0.489634620120313	0.624392473818199	0.753513261945025
"SLFN11"	13.2128377330914	-1.18773800118702	0.451219572080671	-2.63228386949196	0.00848129662571571	0.0350197613509216
"SLFN13"	2.34341913477947	-1.33954734404875	0.968509942359572	-1.3831012831786	0.166633812301608	0.308274012665215
"SLFN5"	4.06196281949579	1.06562129313612	0.755066664222078	1.41129431827585	0.15815784911256	0.296753255896643
"SLIRP"	187.66355753095	1.65654311672956	0.353326509167267	4.68842012628423	2.75322336242983e-06	7.53070783951661e-05
"SLIT3"	2.68578491835144	-0.684814649156353	0.951310224689347	-0.719864699635685	0.471608304391393	0.626477161268787
"SLK"	22.4058497352938	-1.21192715407161	0.385198108591315	-3.14624378220257	0.00165382094120386	0.0103197644782685
"SLMAP"	6.99179432358403	-1.4858532689715	0.580920560149152	-2.55775637996011	0.0105349868235877	0.0412874502165698
"SLMO2"	13.7010703906367	0.192427710130784	0.501382683994816	0.383794088374966	0.701131069951881	0.809994729899547
"SLPI"	60.906759123434	2.75616059336756	0.381376550898592	7.22687482194054	4.94235264577226e-13	1.00348767757814e-10
"SLTM"	25.9821497636294	0.203507373639814	0.328817924162148	0.618905961888681	0.535978310731018	0.680233081463889
"SLU7"	28.2881412525075	0.081809093268359	0.325645015470221	0.251221696577266	0.801642710904413	0.879167315023246
"SMAD1"	6.8698478535534	0.00325989662465115	0.557880441467389	0.00584336065999494	0.995337699278473	0.996960701978044
"SMAD2"	50.6961192016898	-0.299231507709228	0.277869837186834	-1.07687653593013	0.281535426947953	0.44206588901197
"SMAD3"	28.653543711725	-0.99693651944672	0.396208998556479	-2.51618848405486	0.0118631720768753	0.0447966276064555
"SMAD4"	19.1681935299889	-1.00025641829101	0.376497622572591	-2.65674033067275	0.00789001903633261	0.0330329460165122
"SMAD5"	9.98830471988876	-0.605779419606983	0.465477943369806	-1.30141380109543	0.193116852151896	0.342083358822253
"SMAD6"	6.30271270750486	-0.986408107731475	0.58407772472163	-1.68883021211192	0.0912519722770854	0.201219365768895
"SMAD7"	4.79843482785157	-1.75057008473879	0.713872779041253	-2.45221576747869	0.0141979497967907	0.0511960225254495
"SMAGP"	11.0830531551488	0.00129814542270571	0.487653705725932	0.00266202308618421	0.997876015387589	0.998379758986239
"SMAP1"	8.9145922273161	0.485738630221304	0.474644820736275	1.02337286535186	0.306131583946983	0.467210154416815
"SMAP2"	3.74720245251566	-1.2447026872443	0.76792979750954	-1.62085478552985	0.105048785687498	0.223204886151862
"SMARCA1"	23.8402015700465	-1.06827360340257	0.416467781928833	-2.56508102128561	0.0103151715198776	0.0405312917405537
"SMARCA2"	11.999411108025	-0.984088856488026	0.468460352740779	-2.10068760511003	0.0356683980891804	0.102248498752891
"SMARCA4"	1.98813158247695	-0.259806291379374	0.957485640543666	-0.271342232591451	0.78612782748089	NA
"SMARCA5"	39.8662894057577	-0.112878742699748	0.338782198768714	-0.333189710409815	0.738991084722922	0.835987128737235
"SMARCA5-AS1"	4.63787453543982	0.5292895590827	0.659657503093038	0.80237025517172	0.422338813841108	0.580526637266868
"SMARCAD1"	8.28788301524501	-0.941508722500552	0.557643328994241	-1.68837081616065	0.0913400689962705	0.201250472130457
"SMARCAL1"	13.6129658515276	-1.38523667194756	0.444060209092535	-3.11947939397312	0.00181170932340007	0.0110486212438214
"SMARCB1"	19.9586371131635	0.364352126523691	0.353922659647637	1.0294682089201	0.303259711318129	0.464435165665333
"SMARCC1"	23.520057764916	-1.00534836893315	0.370809671646327	-2.7112247759601	0.00670351662554157	0.0293310105812134
"SMARCC2"	28.0012627042173	-0.999355273418026	0.328082082921777	-3.04605257476464	0.00231867287540288	0.0133263735538942
"SMARCD1"	8.83419008137754	-0.517268103305465	0.49584663849099	-1.04320179497368	0.296854842332432	0.457346187851425
"SMARCD2"	35.464844102785	-0.591711677243136	0.32400452011678	-1.82624513086999	0.0678133460632361	0.162383358134516
"SMARCD3"	5.39351032547071	0.62311795668483	0.633902970553289	0.982986333288444	0.325614165014922	0.486652883767864
"SMARCE1"	80.292033076701	-0.178816072205381	0.232311892558287	-0.769724142127233	0.441463546059834	0.598558124990333
"SMC1A"	39.6303321616751	-1.79788204227761	0.349479806526541	-5.14445186446293	2.68303033731882e-07	1.2003150127717e-05
"SMC2"	27.6018385390447	-0.402271057546471	0.344564419284412	-1.16747706679031	0.243017764389001	0.402412414745777
"SMC3"	28.1933277055452	-0.932595028935827	0.35606326502942	-2.61918350060283	0.00881405205475862	0.0361112772969117
"SMC4"	27.9326381262601	-0.0664607821151322	0.422133695663156	-0.157440125718287	0.874897992009167	0.927419675304722
"SMC5"	9.04546701478245	-0.866464983704171	0.495815262211934	-1.74755609546727	0.0805409234398969	0.18405867309057
"SMC6"	15.9610718498983	-0.836287587185239	0.39166007847194	-2.13523826693803	0.0327415526053927	0.0961840045653133
"SMCHD1"	7.12089312439712	-0.762915753127391	0.544033664405113	-1.40233188319627	0.160816163775101	0.29993270500838
"SMCR7"	5.95134369972916	-0.865463270906576	0.601817556979078	-1.43808245683444	0.150410659612205	0.286597318929012
"SMCR7L"	14.4280178839469	-0.966987607488066	0.424554394923552	-2.27765303822185	0.0227472577932688	0.0727994991759116
"SMCR8"	6.60868429999617	-0.753343780745316	0.575501271510071	-1.30902192234711	0.19052692493557	0.339107092628076
"SMEK1"	23.769219005844	-1.18356365118408	0.375716165782016	-3.15015365048404	0.00163184615511078	0.0102309997951957
"SMEK2"	26.50228601593	-1.03319487321324	0.3945085562889	-2.61894160910577	0.00882030438101098	0.0361135942385633
"SMG1"	9.79671862286306	-0.725268103661164	0.509686579865237	-1.42296880536452	0.154745198443989	0.292429100280343
"SMG5"	16.2308185794977	-1.44844673687832	0.420284105926297	-3.44635144763797	0.000568210869004347	0.00459003087601216
"SMG6"	5.87234996167519	-0.147957524503462	0.595379480355641	-0.248509613423496	0.803740132897549	0.8804865944096
"SMG7"	19.5547326287032	-1.55759224804869	0.394627162013327	-3.94699705945757	7.91375284952457e-05	0.00105718076872616
"SMG8"	17.70699905274	-1.60138397750755	0.417294406252326	-3.83754000416493	0.000124272994312757	0.00149268973146086
"SMG9"	4.30266944775556	-0.312463333800247	0.694895913765048	-0.449654872925176	0.652959315128302	0.77425252124041
"SMN1"	7.12696801689896	0.878783615911357	0.559733926566951	1.57000241400633	0.116414549671532	0.239557945574021
"SMN2"	2.29060925332206	1.09469691143122	0.990682596530965	1.10499257306475	0.269162807300936	0.430513697846279
"SMNDC1"	12.1703780162025	-0.518953562619474	0.4783216668633	-1.08494680164214	0.277945217675234	0.438581020507416
"SMO"	5.31177109914159	-0.106565513726903	0.700152155876423	-0.152203364415137	0.879026540462244	0.929098229472457
"SMOC1"	5.38463980328762	-0.219082488024689	0.632822853196582	-0.346198761498635	0.729193345422722	0.828989268975244
"SMOX"	162.995472184836	0.265144749481654	0.260055294123435	1.01957066621302	0.307932122847808	0.468588684070627
"SMPD1"	2.20739806849735	1.28074126512843	1.01545147702931	1.26125304271083	0.207217693466983	0.359616366121292
"SMPD2"	8.73357037654967	1.30146325064387	0.543597269194203	2.39416811746145	0.0166581114287107	0.0579684708188292
"SMPD4"	133.953562875466	1.0067422193476	0.338629940452984	2.97298643469294	0.00294917485215426	0.0159026496879697
"SMPDL3A"	1.97222621938715	0.0356871096215896	0.935127374020652	0.0381628328001458	0.969557854424197	NA
"SMPDL3B"	4.762535675896	0.46574765849127	0.707792092644588	0.658028908956944	0.510519555188228	0.659491270284555
"SMS"	89.4871446448899	0.152203755526176	0.28415248242055	0.535641125601401	0.592206600183123	0.726192483708875
"SMTN"	7.33606586716318	-1.60644418859367	0.588428596852955	-2.73005798356042	0.00633231868628445	0.028091017096551
"SMU1"	46.8586400747455	0.112286069661292	0.273601316025661	0.410400327353545	0.68151230618694	0.795160451842382
"SMUG1"	18.7050713716555	1.25623590526627	0.444307345602922	2.82740296260815	0.00469272354244968	0.0223885111437794
"SMURF1"	6.16563568081775	-0.799969359632974	0.635121628878487	-1.25955301041405	0.2078306557169	0.360254470440175
"SMURF2"	5.29837990294082	-0.474424506368424	0.636838037157949	-0.744968859720854	0.45629054533774	0.612136668065547
"SMYD2"	41.6833150343237	0.205700562663378	0.285232880052144	0.72116707802331	0.470806724662915	0.625806042929757
"SMYD3"	12.2404514011499	0.763530968091142	0.437689346170469	1.74445865491495	0.0810791448456337	0.185048337933463
"SMYD4"	5.40517883081902	-1.28161681306927	0.649779753551335	-1.97238649875541	0.0485655019131751	0.127614377600623
"SMYD5"	22.6869099215515	-0.519578335977967	0.341795427102949	-1.52014419965153	0.128474738015816	0.256076323196335
"SNAI1"	1.38657086135866	0.074239694281362	1.2158725812172	0.061058778220857	0.951312398079204	NA
"SNAP23"	19.2704028609607	-0.101844497946076	0.410417283257703	-0.248148657721433	0.804019389255128	0.880493383648547
"SNAP25"	8.19624232621571	-0.437742736883423	0.505407706127964	-0.866118049993861	0.386425427712288	0.546388062915004
"SNAP29"	15.5345620892861	0.0547203409294347	0.416230847724478	0.131466327468493	0.895406422134207	0.938749788704885
"SNAP47"	26.4373255242394	0.0625948850448146	0.329621085007516	0.189899517633671	0.849387870464164	0.909516950949355
"SNAPC1"	13.9105054307012	0.728408270149309	0.429901509446485	1.69436081089169	0.0901967415722029	0.199414154093238
"SNAPC2"	4.75358621405042	-0.415530184519227	0.649576634982179	-0.639693859263622	0.52237164848362	0.669839144290383
"SNAPC3"	9.94409086935426	-0.475221072381159	0.471536179935583	-1.00781465474416	0.31354344924087	0.474545609417827
"SNAPC4"	3.08575637691338	-0.918386398240067	0.881132492320076	-1.04227957344065	0.297282079827148	0.457870780279363
"SNAPC5"	29.4834965502932	1.0248380408806	0.338648452261999	3.02625933777404	0.00247599837281389	0.0139421817707568
"SNAPIN"	47.5096041806092	1.15169652469711	0.281245199896179	4.09499086605658	4.22185031868468e-05	0.000671299633504109
"SNCG"	1.9558582092055	2.33336958747389	1.19218723030203	1.95721739687042	0.0503219143011758	NA
"SND1"	51.1950930103116	-1.2305887023435	0.285022481868023	-4.31751451421754	1.57796035330836e-05	0.000307382018638925
"SNF8"	124.373947338335	1.11624556886572	0.281691029014632	3.96265927520091	7.41195266410348e-05	0.000998520586224782
"SNHG1"	6.25319367968097	0.620281953839172	0.579136781970269	1.07104568929109	0.284148886493128	0.44528522551841
"SNHG10"	20.1473462400368	0.784214038958621	0.492310255271211	1.59292647382818	0.111176686488636	0.2321145849213
"SNHG11"	9.20519239819924	1.08545517447399	0.489450490759542	2.21770167762945	0.0265751797972887	0.0818240924363519
"SNHG13"	23.5979871793728	0.333369070335756	0.415527200756965	0.802279777902526	0.422391137287751	0.580526637266868
"SNHG3"	9.12133037568439	1.2445375322702	0.536884448284553	2.31807335125227	0.0204453349267896	0.0677294903229905
"SNHG5"	100.888620909142	1.49776992611424	0.690191183185017	2.1700797729732	0.0300008032116475	0.0897304476794828
"SNHG6"	42.357191908383	1.47445657522232	0.489784578365403	3.01041853980609	0.00260887917584112	0.0145047637380361
"SNHG7"	6.11714908511986	0.79172691809398	0.583142206730076	1.35769098678953	0.174561757979269	0.318942987618874
"SNHG8"	16.593229334099	1.59997257161857	0.490003553109889	3.26522646920431	0.00109376588194412	0.00760235693322319
"SNHG9"	7.41173532253516	0.830964784600236	0.687890369292353	1.20799014159054	0.227051054399489	0.383859893090442
"SNIP1"	4.17229922187832	-0.0639716510236051	0.727079460358723	-0.087984401308824	0.92988907400941	0.959141153125377
"SNN"	5.45217073589959	-0.18520492388205	0.592964790484099	-0.312337135111932	0.754784320919762	0.847110817200937
"SNORD17"	1.9794828390515	-1.1289177900391	1.0657591364829	-1.05926165809343	0.28948063150089	NA
"SNPH"	5.29176781639782	1.43577882063742	0.716940620086878	2.00264677493574	0.0452152154803955	0.121101533496199
"SNRK"	1.29944206684523	-0.543112659710616	1.2952627000271	-0.419306955800743	0.674991813700595	NA
"SNRNP200"	78.6873086617075	-2.0370478386276	0.274403816211242	-7.42354048407052	1.14030292053255e-13	2.73620868976879e-11
"SNRNP25"	73.2090546458803	0.946585571243491	0.382939151248666	2.471895516969	0.0134398790044621	0.0490827542473576
"SNRNP27"	26.4762114671244	0.822406833748874	0.340466410683256	2.41553001395482	0.0157123274848228	0.0553892332503371
"SNRNP35"	5.8698296173528	0.792948007099303	0.609327335837685	1.30134980077528	0.193138748052609	0.342083358822253
"SNRNP40"	40.6331313384139	0.51869878412645	0.30131725510039	1.7214373732219	0.0851714873619754	0.191735727839603
"SNRNP48"	5.11738046822441	0.406998842391178	0.604969637250158	0.672759122658055	0.50110054743038	0.65203593539191
"SNRNP70"	90.5614304820321	-0.223327784953528	0.263261835231418	-0.848310522325477	0.396265059081613	0.554949793577885
"SNRPA"	38.014809596943	0.351272574532101	0.325245855577099	1.08002167747479	0.280132527159324	0.440780808010156
"SNRPA1"	60.5488295583929	0.758890574892002	0.291979777362334	2.59912032863239	0.00934630049151144	0.037706625332199
"SNRPB"	446.327617914964	0.700542581284929	0.302298801919865	2.31738457723241	0.0204827917239224	0.0677426595459954
"SNRPB2"	49.7302842750462	1.54509201294965	0.327232497480577	4.72169489535911	2.33887360176267e-06	6.5850206633094e-05
"SNRPC"	157.465833715247	1.18146594989129	0.324794774520808	3.63757684105105	0.000275215098731709	0.00267808388240496
"SNRPD1"	81.3971939597766	1.07181726206098	0.241301410989503	4.44181929009776	8.9201460732841e-06	0.000192594892109884
"SNRPD2"	354.105049404976	1.38668358146167	0.354003581636294	3.91714562618848	8.96036248298143e-05	0.00115534614945843
"SNRPD3"	72.9163855315621	1.09919629965721	0.353756925533834	3.10720786030825	0.0018886355174637	0.0113814005669987
"SNRPE"	141.050213530996	1.22796453829044	0.313877294346563	3.91224392591649	9.14424793077661e-05	0.00117451301281192
"SNRPF"	83.8477013258734	1.4643261624871	0.384999287926737	3.80345161252806	0.000142693875843526	0.00166240924725239
"SNRPG"	269.87539269404	1.28765180565129	0.368858284902519	3.49091197989924	0.000481374814797471	0.00403361531319976
"SNTA1"	9.57601241290312	-0.128850327634203	0.469206036853253	-0.274613533317565	0.783613167862514	0.867345260424559
"SNTB1"	1.8632469705351	-0.937423702786459	1.04570266669658	-0.896453392193996	0.370010662224011	NA
"SNTB2"	10.5569075887108	-0.82908529190654	0.476428148873346	-1.7402105519314	0.0818220534649911	0.186220573503638
"SNUPN"	19.8417897471816	0.241950450186408	0.341901400604553	0.70766147713519	0.479155505546816	0.632557380785795
"SNW1"	43.2886839245132	0.485352511952257	0.285831339515421	1.69803812547319	0.0895005663264276	0.198393235203532
"SNX1"	46.4425025071871	0.236315767052028	0.27240232332503	0.867524785278929	0.385654537597953	0.545663442503241
"SNX10"	9.18204445477377	0.444152309905185	0.525264055748752	0.845579104536396	0.397787586321555	0.556240763462695
"SNX11"	13.8762396454725	-0.148544065893965	0.422043020466408	-0.351964275418667	0.72486505443773	0.826471408720686
"SNX13"	5.55165469169523	-1.17644939787214	0.628368345140863	-1.87222893541592	0.0611749375512862	0.150485785337018
"SNX14"	14.1539461694461	-1.03646182817844	0.438723886204214	-2.36244677066886	0.018154748382344	0.0620115928245835
"SNX16"	1.35746103348761	0.133079230505612	1.21124836692265	0.109869481883158	0.912512885913221	NA
"SNX17"	178.840908845997	0.106820951178298	0.225346486526384	0.474029805500388	0.635478652982358	0.761650995366981
"SNX19"	11.2452008314824	-1.87791079337152	0.502261274202787	-3.7389121754454	0.000184818275068051	0.00200134497248049
"SNX2"	43.8615352594865	0.0300775966645709	0.294718958313473	0.102055181100971	0.918712875499363	0.952150273132593
"SNX21"	7.04519043380607	0.00353245068111019	0.527724569789364	0.00669373927865464	0.994659208658931	0.99680463485847
"SNX22"	374.304340256233	1.17745658517001	0.286703498074428	4.10687903383845	4.0104111952049e-05	0.000643494246185006
"SNX24"	6.09235293623178	0.531970918122502	0.617765549728649	0.861121048844773	0.389171377391813	0.548800775010387
"SNX25"	5.20972093300368	-2.44470480354818	0.784932653606391	-3.11454083648568	0.00184231452667604	0.0111595850674961
"SNX27"	20.5359065132704	-1.17815101800904	0.409490668771946	-2.87711322346439	0.00401331566287786	0.0200153928996998
"SNX3"	94.2749060040359	1.32266218174197	0.309825323004943	4.26905770294596	1.96300486335145e-05	0.000365729828760401
"SNX30"	1.28426671748288	-1.96530543920654	1.47021917146908	-1.33674317227326	0.181306484478455	NA
"SNX33"	3.05108645330845	-2.15022975464775	0.975722986397985	-2.20372973130992	0.0275433569374964	0.0840713392732254
"SNX4"	13.2941425258719	-0.30804487819465	0.468967377726248	-0.656857796139641	0.511272357331748	0.660226706055357
"SNX5"	62.8600407042047	-0.0501855674874466	0.246200402920888	-0.203840314199538	0.838478288004739	0.902687240211485
"SNX6"	62.8690573986128	0.132138130598109	0.303364064355725	0.435576082087177	0.66314432730364	0.781240549840642
"SNX7"	15.5983178562319	0.729545204303926	0.408020166090967	1.7880126153894	0.0737739725285728	0.172438698684231
"SNX8"	13.3774197701727	0.362985546741612	0.467953737378796	0.775686820613604	0.437933923433254	0.595838448918595
"SNX9"	19.0498110225266	-0.481648714248166	0.405075725124218	-1.18903376424363	0.234426380670328	0.392495040773442
"SOAT1"	38.2740996366632	0.132488627006947	0.290002830957903	0.456852874743763	0.647776798067665	0.77110369915737
"SOAT2"	1.84668316111605	2.21333196197703	1.15063823571816	1.92356893180732	0.0544086384455151	NA
"SOCS1"	1.61765254618037	2.83244889400933	1.27439358380864	2.2225856517139	0.026243752611275	NA
"SOCS2"	3.33268051845368	0.278786670837865	0.731337176135625	0.38120128435282	0.70305389616996	0.811151025654293
"SOCS3"	11.7421402621854	-0.124397155506337	0.521646123108588	-0.238470392083106	0.811516276712562	0.885214262788638
"SOCS4"	5.99376058672224	0.0392900706100387	0.599128674830937	0.0655786849479798	0.947713259523696	0.970406059976612
"SOCS5"	15.6914693016403	-1.10952266816156	0.439358283218763	-2.52532548159361	0.0115591177165135	0.044078387959432
"SOCS6"	13.5113206461877	-1.26679832245495	0.450597122922433	-2.81137685531343	0.00493299699431983	0.023220054510044
"SOCS7"	2.59582068546465	1.22086680055176	0.908546780419741	1.34375777545294	0.179026727707052	0.323991119494524
"SOD1"	223.128701894865	1.11957753493757	0.278088109032858	4.02598132955511	5.67381909782528e-05	0.000827091021249503
"SOD2"	70.5924997752354	2.50118719270799	0.37367510683474	6.69348090616631	2.17923477897978e-11	3.2406141966857e-09
"SOLH"	7.51307924459916	-1.92895666262289	0.60071100773285	-3.21112254943186	0.00132217536659182	0.00873562423058602
"SON"	29.858580099792	-0.0760103218534954	0.329222046513341	-0.230878589871153	0.817409124219739	0.888429641086268
"SORBS3"	38.4724301943356	-0.0809415778719583	0.328497547713655	-0.246399336723553	0.805373119632521	0.881490066994715
"SORD"	24.2802896128963	0.175772900691505	0.347041055058578	0.506490221054209	0.61251255286888	0.743151865455026
"SORL1"	2.03351457787558	-2.00532258169544	1.1278531908341	-1.77799965278495	0.0754039119141868	NA
"SORT1"	13.4475923407764	-2.009586997256	0.517801227165104	-3.88100083937274	0.000104027481903152	0.00129308378776398
"SOS1"	6.95974103830924	-1.58409871130075	0.622665453391884	-2.54406070333852	0.0109572040687214	0.0424822240292605
"SOS2"	6.43093624686078	-2.74529849296501	0.754829760521906	-3.63697701991354	0.000275856531183861	0.00268185382710793
"SOX12"	6.9152666599454	0.0252510112962763	0.565210029923906	0.0446754479917418	0.964366003817556	0.979393638736606
"SOX13"	3.66032026085984	-0.0883022543521135	0.77762413559847	-0.113553901312689	0.909591432311135	0.947367696788099
"SOX4"	12.1384332926947	0.702943897845295	0.431366527841983	1.62957450908846	0.103191455529452	0.22008395817578
"SOX9"	10.1940226219297	-0.610792014573549	0.533158874854788	-1.14560976733231	0.25195665403589	0.411852973108983
"SP1"	7.06163625590779	-1.14660557050188	0.627602581658899	-1.82696120763419	0.0677056022292562	0.162278262959475
"SP100"	32.846691613335	0.816249446932093	0.369358623396613	2.20991035602711	0.0271113843692106	0.0830872336167673
"SP110"	13.4947845203396	2.02094032840167	0.536497887518787	3.7669119961463	0.000165279228847696	0.00183300220396426
"SP140L"	3.6809796070911	1.36471546096187	0.756489003223834	1.80401229250662	0.071229379923014	0.168392251058482
"SP2"	3.1660381726067	-1.76321826101252	0.93255041196922	-1.8907484661223	0.0586579293668054	0.145748402604547
"SP3"	16.3497604695453	-1.35165498038219	0.411190327672633	-3.28717600930123	0.00101197561803246	0.00715156531136994
"SP9"	2.29502979072383	-2.20058689223266	1.09493663822398	-2.00978469019182	0.0444539818479616	0.119883816181553
"SPA17"	9.91271586895308	1.19369200896558	0.475121923362602	2.51239092592783	0.0119916168493542	0.0451156693367034
"SPAG1"	8.6141685243021	-0.922935012303019	0.525379265470164	-1.75670239189413	0.078968549636194	0.181526224049409
"SPAG16"	15.403543175199	1.30320372637212	0.414469616106004	3.14426842337899	0.00166502635975762	0.0103570958585591
"SPAG17"	2.06977334574455	-0.0875115551686062	0.947454344316335	-0.0923649310318514	0.926408101270126	0.956859394757385
"SPAG4"	2.12528586925773	0.727157334165657	0.934522608477955	0.778105663328968	0.436506724301751	0.594432864075569
"SPAG5"	53.8957572925359	-1.5397528781544	0.348479050037578	-4.41849482196525	9.939066103234e-06	0.000210736535002165
"SPAG5-AS1"	6.71470350393042	-1.56113228240709	0.645114155861052	-2.41993183411609	0.0155234167584778	0.0549011412544321
"SPAG7"	70.2527583419001	0.528727413229423	0.302335117341685	1.74881243660451	0.0803234463339872	0.183641175052888
"SPAG9"	27.3392439251632	-0.58440410596005	0.327946121629125	-1.78201255455295	0.0747471844398561	0.174135210352162
"SPARC"	4.50369553318001	0.828627807417665	0.651906508277854	1.27108380863792	0.203698834839098	0.355420971447893
"SPAST"	11.7208921318145	-1.55307277212093	0.530776173617054	-2.92604086113602	0.0034330584277885	0.0178464947713397
"SPATA13"	1.52624803654133	-3.03556669533395	1.36250655919862	-2.22792813351252	0.0258853077629081	NA
"SPATA17"	4.1376615126381	-0.0162607286191004	0.704378370280321	-0.0230852185489869	0.981582296434418	0.990589360137123
"SPATA18"	2.54542533819279	-0.227923500911813	0.941245740715406	-0.242150897531368	0.808663240955364	0.882923112513623
"SPATA2"	4.55518725939513	-2.01727734741218	0.815462872985066	-2.47378196388976	0.0133691260644671	0.0488958726365026
"SPATA20"	70.794540768801	-0.678545338207501	0.289137586085726	-2.34679049304341	0.0189358988947781	0.0640785963240599
"SPATA2L"	2.58850515487998	-0.473362420614976	0.917475516860218	-0.515940111660871	0.605896237718385	0.73812445067566
"SPATA5"	2.25742048509415	-0.12513313735082	0.924154896616459	-0.135402774804268	0.89229343036143	0.937116685343279
"SPATA5L1"	2.63557619514332	0.0244758099564044	0.86292072122419	0.0283639149627576	0.977371904302482	0.987851097609191
"SPATA7"	2.04961495022198	-0.978290714490646	0.995294864144492	-0.982915465289312	0.325649045635533	0.486652883767864
"SPATS2"	19.5422143486501	-0.50525237612744	0.360740005627384	-1.40059979000313	0.161333783792867	0.300469587102679
"SPATS2L"	56.9910223920626	0.799982608760135	0.262981398497161	3.04197412186464	0.00235032099543822	0.0134496959728112
"SPC24"	6.01245448547226	0.114974933643954	0.609530375314094	0.188628718601115	0.850383822670056	0.909937407494725
"SPC25"	14.8841221984018	0.967716571178947	0.401564318369187	2.40986693018192	0.0159583398968668	0.0560692687624357
"SPCS1"	99.1170614662601	0.816742812539705	0.274425769281987	2.97618847776813	0.00291855431052375	0.0157778271431181
"SPCS2"	77.1316946850115	1.03455277397884	0.247158544865817	4.18578598826311	2.84181010219709e-05	0.000491615930838741
"SPCS3"	14.3669621162055	0.569999314236702	0.452489074819744	1.25969740697887	0.207778541163193	0.360254470440175
"SPDEF"	6.41912962030481	-0.664294901008566	0.577344781409049	-1.15060345637369	0.249895410404283	0.409943403208269
"SPDYA"	4.49018779683996	-0.361539838802668	0.673996967860411	-0.536411669551524	0.591674068084724	0.725708040292578
"SPDYE3"	3.78305710117205	-0.730383537409033	0.757071550044375	-0.964748361454372	0.334670865894146	0.495482201768368
"SPECC1"	21.4844674046775	-0.520796877543927	0.355143092061715	-1.46644236980802	0.142527810616277	0.275706966743616
"SPECC1L"	4.79660277741347	-2.29389673177492	0.793902257877828	-2.88939439208387	0.00385984633826516	0.0194198365653809
