	TLSW	TMSW	Event Info	FSC 488/10-H	FSC 488/10-A	FSC 488/10-W	FSC 405/10 (spd)-H	FSC 405/10 (spd)-A	FSC 405/10 (spd)-W	SSC 488/10-H	SSC 488/10-A	SSC 488/10-W	IFNL1-H	IFNL1-A	IFNL1-W	IFNB1-H	IFNB1-A	IFNB1-W	M2-H	M2-A	M2-W	TIME
469	1464665000.0	0.0	4294901800.0	71507.0	105595.0	110748.0	262122.0	262143.0	125500.0	25863.0	33236.0	97532.0	22.0	24.0	69180.0	8.0	7.0	19784.0	30.0	15.0	33332.0	2929330.0
471	1466419600.0	0.0	4294901800.0	77449.0	130977.0	137980.0	262122.0	262143.0	142252.0	37071.0	48739.0	100320.0	35.0	39.0	74792.0	14.0	4.0	31720.0	134.0	166.0	101172.0	2932839.0
474	1472374300.0	0.0	4294901800.0	74100.0	169163.0	179236.0	262122.0	262143.0	176568.0	54180.0	86845.0	121244.0	106.0	120.0	86316.0	51.0	66.0	74720.0	173.0	230.0	95512.0	2944748.0
479	1491119600.0	0.0	4294901800.0	77815.0	133567.0	133804.0	262122.0	262143.0	132052.0	32941.0	40788.0	94168.0	44.0	51.0	76396.0	9.0	11.0	33448.0	25.0	20.0	32860.0	2982239.0
482	1517761800.0	0.0	4294901800.0	87601.0	153972.0	136072.0	262122.0	262143.0	146372.0	41015.0	51182.0	94268.0	34.0	31.0	54032.0	31.0	25.0	29260.0	103.0	116.0	83772.0	3035524.0
484	1523811000.0	0.0	4294901800.0	72247.0	128243.0	141276.0	262122.0	262143.0	138000.0	37222.0	48640.0	99664.0	66.0	80.0	95344.0	48.0	44.0	49460.0	66.0	93.0	104520.0	3047622.0
486	1524710900.0	0.0	4294901800.0	81062.0	140406.0	137316.0	262122.0	262143.0	138936.0	36703.0	47071.0	97388.0	69.0	88.0	89668.0	35.0	36.0	56300.0	348.0	382.0	78212.0	3049422.0
487	1525037400.0	0.0	4294901800.0	83872.0	134609.0	117364.0	262122.0	262143.0	122760.0	46203.0	58963.0	96652.0	70.0	78.0	66148.0	26.0	34.0	82524.0	59.0	62.0	70428.0	3050075.0
489	1530683400.0	0.0	4294901800.0	75801.0	137909.0	145772.0	262122.0	262143.0	137400.0	52430.0	72731.0	106084.0	123.0	140.0	79764.0	64.0	68.0	62964.0	3287.0	5423.0	129264.0	3061367.0
492	1538340900.0	0.0	4294901800.0	88972.0	152891.0	126368.0	262122.0	262143.0	138420.0	50826.0	76051.0	115584.0	62.0	70.0	79492.0	36.0	29.0	53068.0	205.0	243.0	85224.0	3076682.0
499	1568948400.0	0.0	4294901800.0	76890.0	136148.0	133400.0	262122.0	262143.0	130532.0	45608.0	60867.0	102240.0	83.0	93.0	82284.0	48.0	46.0	65044.0	107.0	127.0	89360.0	3137897.0
508	1603852700.0	0.0	4294901800.0	75580.0	138027.0	150600.0	262122.0	262143.0	146696.0	50414.0	66984.0	101332.0	63.0	67.0	72092.0	33.0	44.0	73720.0	43.0	53.0	40124.0	3207705.0
512	1615279600.0	0.0	4294901800.0	78902.0	137971.0	138908.0	262122.0	262143.0	151320.0	41427.0	58068.0	108280.0	67.0	74.0	64192.0	35.0	32.0	21644.0	148.0	226.0	109380.0	3230559.0
513	1623227600.0	0.0	4294901800.0	72095.0	102414.0	107488.0	262122.0	262143.0	119920.0	29142.0	43183.0	114876.0	87.0	97.0	78168.0	66.0	65.0	46624.0	34.0	48.0	87040.0	3246455.0
520	1674350300.0	0.0	4294901800.0	72964.0	116578.0	125056.0	262122.0	262143.0	120940.0	44209.0	62056.0	106036.0	33.0	38.0	73852.0	13.0	5.0	15384.0	28.0	28.0	61380.0	3348701.0
521	1677916500.0	0.0	4294901800.0	83196.0	153430.0	145260.0	262122.0	262143.0	145772.0	55685.0	73320.0	100328.0	71.0	78.0	70212.0	30.0	35.0	71000.0	225.0	246.0	75092.0	3355833.0
535	1755454300.0	0.0	4294901800.0	64897.0	106979.0	133124.0	234082.0	262143.0	147128.0	23164.0	37283.0	125276.0	54.0	68.0	75932.0	34.0	41.0	24540.0	73.0	107.0	98836.0	3510909.0
536	1757264500.0	0.0	4294901800.0	95509.0	156139.0	123296.0	262122.0	262143.0	134940.0	45357.0	59352.0	99388.0	121.0	144.0	79776.0	55.0	51.0	45488.0	96.0	112.0	77820.0	3514529.0
542	1773044000.0	0.0	4294901800.0	74835.0	115544.0	115916.0	262122.0	262143.0	121892.0	32973.0	40294.0	92904.0	56.0	52.0	65228.0	39.0	37.0	51268.0	25.0	40.0	77248.0	3546088.0
544	1778383700.0	0.0	4294901800.0	84653.0	152688.0	143948.0	262122.0	262143.0	148416.0	57429.0	79626.0	105988.0	89.0	97.0	72324.0	48.0	42.0	45252.0	156.0	179.0	81804.0	3556768.0
555	1826428800.0	0.0	4294901800.0	78025.0	141763.0	141916.0	262122.0	262143.0	142360.0	41329.0	54239.0	99872.0	83.0	99.0	78072.0	42.0	39.0	52568.0	168.0	196.0	79312.0	3652857.0
557	1832630900.0	0.0	4294901800.0	83443.0	148961.0	139068.0	262122.0	262143.0	154016.0	66785.0	89626.0	102036.0	106.0	124.0	84712.0	42.0	36.0	38968.0	194.0	329.0	129040.0	3665262.0
559	1833932200.0	0.0	4294901800.0	72322.0	110443.0	114812.0	262122.0	262143.0	107252.0	33735.0	43084.0	96944.0	60.0	60.0	63660.0	21.0	22.0	15668.0	607.0	790.0	108192.0	3667864.0
561	1841781200.0	0.0	4294901800.0	81066.0	146201.0	136964.0	262122.0	262143.0	154436.0	49804.0	66871.0	102172.0	118.0	147.0	87348.0	61.0	83.0	97272.0	65.0	55.0	45744.0	3683562.0
563	1842758000.0	0.0	4294901800.0	74819.0	126542.0	128840.0	262122.0	262143.0	149724.0	44459.0	61173.0	105416.0	72.0	84.0	88880.0	40.0	54.0	82756.0	53.0	77.0	96976.0	3685516.0
570	1848595700.0	0.0	4294901800.0	81255.0	156708.0	157348.0	262122.0	262143.0	172944.0	55122.0	78784.0	109148.0	77.0	100.0	94472.0	46.0	52.0	69052.0	157.0	258.0	123364.0	3697191.0
572	1849865600.0	0.0	4294901800.0	99635.0	160918.0	123564.0	262122.0	262143.0	140856.0	50603.0	67947.0	102424.0	84.0	87.0	69880.0	36.0	38.0	67116.0	107.0	157.0	97484.0	3699731.0
573	1862208000.0	0.0	4294901800.0	70297.0	107593.0	117972.0	234178.0	262143.0	127704.0	38141.0	53152.0	106480.0	37.0	41.0	62496.0	37.0	33.0	38968.0	519.0	630.0	84620.0	3724416.0
575	1868706300.0	0.0	4294901800.0	78063.0	143531.0	144752.0	262122.0	262143.0	140108.0	42624.0	55680.0	98800.0	53.0	65.0	73036.0	34.0	28.0	48512.0	53.0	55.0	71388.0	3737412.0
577	1880887400.0	0.0	4294901800.0	77794.0	133374.0	130060.0	262122.0	262143.0	119868.0	47071.0	59159.0	94996.0	86.0	88.0	71220.0	39.0	41.0	54684.0	65.0	63.0	57076.0	3761775.0
584	1911991400.0	0.0	4294901800.0	76613.0	180090.0	202888.0	262122.0	262143.0	201352.0	36271.0	81004.0	178796.0	95.0	178.0	154216.0	38.0	79.0	144720.0	1753.0	2516.0	108184.0	3823983.0
596	1982371700.0	0.0	4294901800.0	79782.0	117503.0	103396.0	262122.0	262143.0	137028.0	39316.0	53197.0	103796.0	91.0	91.0	73844.0	26.0	30.0	65384.0	66.0	96.0	72328.0	3964743.0
605	2004104200.0	0.0	4294901800.0	80585.0	149442.0	145908.0	262122.0	262143.0	141476.0	50665.0	70466.0	106656.0	103.0	127.0	86360.0	58.0	63.0	59384.0	53.0	63.0	69616.0	4008208.0
606	2013806200.0	0.0	4294901800.0	75502.0	127350.0	136728.0	262122.0	262143.0	131296.0	33377.0	42593.0	97300.0	72.0	75.0	62592.0	71.0	98.0	95084.0	18837.0	27052.0	109000.0	4027612.0
607	2021792400.0	0.0	4294901800.0	73989.0	124769.0	129008.0	253109.0	262143.0	120720.0	40941.0	61469.0	116672.0	84.0	85.0	68496.0	27.0	20.0	40164.0	28.0	32.0	58304.0	4043585.0
609	2044629100.0	0.0	4294901800.0	94381.0	142505.0	115948.0	262122.0	262143.0	129248.0	39485.0	52108.0	100816.0	62.0	67.0	70840.0	31.0	40.0	68120.0	118.0	132.0	76440.0	4089258.0
611	2049819500.0	0.0	4294901800.0	79916.0	134253.0	125032.0	262122.0	262143.0	129776.0	51551.0	66084.0	97284.0	100.0	104.0	72720.0	36.0	32.0	34824.0	86.0	114.0	93788.0	4099639.0
614	2054699500.0	0.0	4294901800.0	79375.0	127974.0	126624.0	262122.0	262143.0	146160.0	34732.0	49524.0	109432.0	30.0	37.0	61476.0	16.0	15.0	37548.0	26.0	19.0	34892.0	4109399.0
616	2071934700.0	0.0	4294901800.0	82923.0	167126.0	168208.0	262122.0	262143.0	175376.0	42115.0	78572.0	146164.0	59.0	77.0	74920.0	30.0	38.0	41344.0	63.0	65.0	66156.0	4143869.0
628	2129327100.0	0.0	4294901800.0	71621.0	124984.0	146996.0	262122.0	262143.0	147388.0	38763.0	52050.0	101708.0	55.0	57.0	61516.0	34.0	35.0	44564.0	31.0	47.0	80524.0	4258654.0
634	2143222400.0	0.0	4294901800.0	83231.0	140416.0	130036.0	262122.0	262143.0	139112.0	36473.0	50312.0	105812.0	69.0	86.0	69168.0	53.0	58.0	83260.0	52.0	65.0	55580.0	4286445.0
639	2170296600.0	0.0	4294901800.0	70431.0	106572.0	110184.0	229212.0	262143.0	117516.0	36126.0	57561.0	124860.0	148.0	245.0	123908.0	60.0	84.0	95204.0	186.0	246.0	118652.0	4340593.0
642	2184024000.0	0.0	4294901800.0	91685.0	152906.0	125652.0	262122.0	262143.0	144492.0	49809.0	65320.0	100052.0	39.0	37.0	66956.0	18.0	17.0	19824.0	45.0	61.0	103084.0	4368048.0
643	2195210500.0	0.0	4294901800.0	74120.0	132839.0	141528.0	262122.0	262143.0	135344.0	46994.0	58113.0	93796.0	50.0	53.0	70392.0	22.0	21.0	51864.0	49.0	60.0	77500.0	4390421.0
646	2214478300.0	0.0	4294901800.0	85349.0	146586.0	138772.0	262122.0	262143.0	144796.0	37468.0	48381.0	97896.0	79.0	92.0	75632.0	37.0	37.0	40056.0	81.0	95.0	87184.0	4428957.0
647	2214496000.0	0.0	4294901800.0	89683.0	160248.0	142332.0	262122.0	262143.0	162552.0	47467.0	64833.0	105056.0	87.0	105.0	93420.0	33.0	39.0	66240.0	74.0	93.0	85084.0	4428992.0
648	2215580400.0	0.0	4294901800.0	75863.0	140827.0	146964.0	262122.0	262143.0	146256.0	35260.0	47991.0	104020.0	77.0	83.0	75696.0	41.0	42.0	63164.0	184.0	242.0	98744.0	4431161.0
650	2217430500.0	0.0	4294901800.0	90188.0	163530.0	143540.0	262122.0	262143.0	146356.0	44768.0	58685.0	99184.0	69.0	79.0	77752.0	37.0	39.0	66320.0	219.0	278.0	88204.0	4434861.0
651	2219359000.0	0.0	4294901800.0	77745.0	124357.0	117752.0	262122.0	262143.0	124824.0	37747.0	48595.0	98316.0	55.0	54.0	60908.0	20.0	26.0	43768.0	55.0	65.0	49116.0	4438718.0
652	2219893800.0	0.0	4294901800.0	62073.0	97930.0	128672.0	258408.0	262143.0	121608.0	29172.0	37301.0	96800.0	30.0	28.0	51120.0	10.0	5.0	22764.0	56.0	65.0	81920.0	4439787.0
653	2219914000.0	0.0	4294901800.0	88614.0	177649.0	162312.0	262122.0	262143.0	174660.0	71124.0	97660.0	104256.0	141.0	176.0	87880.0	71.0	77.0	59136.0	135.0	194.0	105516.0	4439828.0
654	2220116000.0	0.0	4294901800.0	69790.0	115443.0	129488.0	262122.0	262143.0	126944.0	29024.0	38656.0	100940.0	706.0	882.0	92768.0	37.0	37.0	39116.0	3946.0	6049.0	118836.0	4440232.0
661	2224675000.0	0.0	4294901800.0	78783.0	148280.0	150628.0	262122.0	262143.0	149848.0	46175.0	64408.0	107068.0	101.0	103.0	64652.0	54.0	64.0	55952.0	56.0	67.0	65608.0	4449350.0
668	2263240400.0	0.0	4294901800.0	91094.0	144635.0	123568.0	262122.0	262143.0	127604.0	46643.0	55413.0	89700.0	39.0	32.0	51556.0	17.0	13.0	25632.0	27.0	40.0	73016.0	4526481.0
675	2291505200.0	0.0	4294901800.0	87217.0	132844.0	112404.0	262122.0	262143.0	132488.0	37076.0	47531.0	97320.0	96.0	102.0	71944.0	46.0	49.0	56108.0	1995.0	3159.0	119072.0	4583010.0
676	2291641900.0	0.0	4294901800.0	76014.0	114934.0	127084.0	262122.0	262143.0	141624.0	32743.0	44811.0	105004.0	55.0	58.0	74232.0	28.0	38.0	86284.0	1490.0	2458.0	126404.0	4583284.0
678	2294453000.0	0.0	4294901800.0	71814.0	141660.0	161140.0	262122.0	262143.0	158332.0	50046.0	69230.0	105640.0	70.0	75.0	77348.0	42.0	40.0	62608.0	44.0	46.0	50408.0	4588906.0
682	2298091800.0	0.0	4294901800.0	74109.0	126158.0	125872.0	262122.0	262143.0	129712.0	37704.0	49744.0	100264.0	51.0	51.0	64036.0	21.0	21.0	34988.0	38.0	35.0	43244.0	4596183.0
683	2301327000.0	0.0	4294901800.0	73392.0	128622.0	139232.0	262122.0	262143.0	145392.0	39367.0	50431.0	97264.0	44.0	51.0	68252.0	23.0	22.0	22200.0	28.0	41.0	70760.0	4602654.0
688	2320046600.0	0.0	4294901800.0	94020.0	149652.0	119744.0	262122.0	262143.0	124956.0	54941.0	71790.0	99180.0	79.0	77.0	64284.0	27.0	29.0	70388.0	41.0	42.0	54864.0	4640093.0
690	2327276300.0	0.0	4294901800.0	101288.0	167365.0	124788.0	262122.0	262143.0	148204.0	69122.0	94578.0	104220.0	79.0	92.0	85892.0	40.0	47.0	65164.0	90.0	116.0	60304.0	4654552.0
693	2340659700.0	0.0	4294901800.0	93779.0	163270.0	135900.0	262122.0	262143.0	142624.0	46697.0	61079.0	99748.0	38.0	37.0	53544.0	21.0	23.0	54904.0	52.0	72.0	88156.0	4681319.0
695	2358838300.0	0.0	4294901800.0	80506.0	126178.0	120104.0	262122.0	262143.0	126588.0	29577.0	36525.0	93660.0	124.0	153.0	93408.0	46.0	31.0	29680.0	434.0	560.0	95508.0	4717677.0
703	2374884000.0	0.0	4294901800.0	84804.0	142641.0	126084.0	262122.0	262143.0	141652.0	55223.0	81222.0	112524.0	69.0	99.0	100876.0	53.0	63.0	75200.0	107.0	132.0	69792.0	4749768.0
713	2416788200.0	0.0	4294901800.0	94789.0	156847.0	129760.0	262122.0	262143.0	132320.0	59617.0	73524.0	93196.0	128.0	135.0	69048.0	56.0	66.0	60908.0	60.0	69.0	57244.0	4833576.0
733	2518065200.0	0.0	4294901800.0	65543.0	115338.0	141196.0	262122.0	262143.0	120844.0	37484.0	49287.0	99952.0	33.0	34.0	64392.0	44.0	55.0	62948.0	8652.0	13127.0	116852.0	5036130.0
738	2522391300.0	0.0	4294901800.0	87677.0	166262.0	152672.0	262122.0	262143.0	157892.0	44523.0	61434.0	104960.0	46.0	46.0	51324.0	28.0	27.0	50400.0	64.0	65.0	55964.0	5044783.0
743	2555676200.0	0.0	4294901800.0	85675.0	129115.0	114004.0	262122.0	262143.0	118304.0	29490.0	35572.0	91144.0	66.0	66.0	63004.0	29.0	24.0	51640.0	62.0	72.0	67996.0	5111352.0
754	2579909400.0	0.0	4294901800.0	89277.0	150818.0	131684.0	262122.0	262143.0	153212.0	38499.0	49115.0	97444.0	61.0	68.0	70180.0	37.0	51.0	64304.0	34.0	39.0	70640.0	5159819.0
763	2599633200.0	0.0	4294901800.0	79480.0	134482.0	132508.0	262122.0	262143.0	135036.0	26938.0	36243.0	103268.0	40.0	35.0	46996.0	9.0	5.0	11688.0	63.0	84.0	77652.0	5199266.0
765	2606573000.0	0.0	4294901800.0	74880.0	115966.0	117072.0	262122.0	262143.0	116884.0	36282.0	46053.0	95724.0	53.0	64.0	87148.0	26.0	30.0	45232.0	64.0	81.0	78888.0	5213146.0
769	2621119500.0	0.0	4294901800.0	80462.0	140471.0	131856.0	262122.0	262143.0	132012.0	41137.0	53764.0	99344.0	55.0	51.0	64260.0	33.0	30.0	53732.0	268.0	290.0	66800.0	5242239.0
775	2643196400.0	0.0	4294901800.0	101138.0	166724.0	124896.0	262122.0	262143.0	144308.0	46870.0	64200.0	105464.0	76.0	82.0	76128.0	45.0	50.0	45884.0	72.0	106.0	110704.0	5286393.0
777	2650808600.0	0.0	4294901800.0	89623.0	144047.0	125852.0	262122.0	262143.0	134764.0	35619.0	44837.0	95356.0	64.0	72.0	74920.0	28.0	25.0	45604.0	249.0	275.0	87028.0	5301617.0
788	2677787600.0	0.0	4294901800.0	105602.0	174176.0	125508.0	262122.0	262143.0	140560.0	63447.0	82769.0	99132.0	71.0	94.0	85824.0	44.0	42.0	58552.0	222.0	263.0	92048.0	5355575.0
796	2729735200.0	0.0	4294901800.0	74751.0	131740.0	139924.0	262122.0	262143.0	131056.0	54400.0	72549.0	101316.0	87.0	102.0	86548.0	45.0	45.0	45752.0	793.0	1270.0	124268.0	5459471.0
797	2731691800.0	0.0	4294901800.0	62384.0	115298.0	145944.0	262122.0	262143.0	135540.0	34927.0	49768.0	109156.0	27.0	31.0	63792.0	16.0	16.0	32572.0	25.0	41.0	82716.0	5463384.0
802	2744994600.0	0.0	4294901800.0	70701.0	178190.0	228148.0	262122.0	262143.0	224204.0	41505.0	89564.0	176012.0	56.0	107.0	82568.0	38.0	52.0	82500.0	46.0	64.0	84500.0	5489989.0
803	2745130000.0	0.0	4294901800.0	74263.0	180316.0	190012.0	262122.0	262143.0	183232.0	50314.0	79703.0	116556.0	51.0	71.0	55836.0	29.0	27.0	41396.0	38.0	53.0	102096.0	5490260.0
808	2753417500.0	0.0	4294901800.0	94702.0	96520.0	76356.0	262122.0	262143.0	78152.0	21455.0	21415.0	75232.0	1.0	1.0	5104.0	2.0	2.0	6284.0	1.0	1.0	4212.0	5506835.0
812	2754835000.0	0.0	4294901800.0	72250.0	126453.0	142300.0	262122.0	262143.0	151532.0	49951.0	73608.0	112596.0	58.0	74.0	88080.0	27.0	26.0	27956.0	49.0	60.0	77236.0	5509670.0
815	2755812900.0	0.0	4294901800.0	85967.0	143233.0	121908.0	262122.0	262143.0	139100.0	38585.0	50984.0	101284.0	82.0	94.0	92744.0	36.0	42.0	71508.0	35.0	33.0	30272.0	5511625.0
819	2779093500.0	0.0	4294901800.0	69604.0	178936.0	226804.0	262122.0	262143.0	215764.0	38124.0	88972.0	186652.0	58.0	114.0	139136.0	33.0	70.0	151860.0	272.0	339.0	86720.0	5558187.0
822	2794411500.0	0.0	4294901800.0	77088.0	120950.0	117616.0	262122.0	262143.0	114280.0	40218.0	51723.0	97576.0	89.0	96.0	70564.0	41.0	43.0	53736.0	52.0	50.0	58648.0	5588823.0
823	2796810000.0	0.0	4294901800.0	80787.0	151264.0	152424.0	262122.0	262143.0	154876.0	51252.0	68948.0	102240.0	89.0	110.0	76516.0	47.0	56.0	46660.0	30.0	46.0	97800.0	5593620.0
824	2802724900.0	0.0	4294901800.0	84136.0	139904.0	128696.0	262122.0	262143.0	138348.0	37156.0	46393.0	94680.0	74.0	87.0	79904.0	29.0	37.0	79860.0	64.0	57.0	52568.0	5605450.0
828	2813630000.0	0.0	4294901800.0	93517.0	168415.0	142424.0	262122.0	262143.0	139384.0	55034.0	76408.0	106380.0	85.0	103.0	76056.0	40.0	46.0	83504.0	212.0	259.0	98752.0	5627260.0
830	2814261500.0	0.0	4294901800.0	82751.0	148727.0	142688.0	262122.0	262143.0	153524.0	53180.0	71717.0	103276.0	186.0	223.0	87300.0	39.0	55.0	90352.0	44.0	61.0	72980.0	5628523.0
831	2823321600.0	0.0	4294901800.0	75133.0	135530.0	137900.0	262122.0	262143.0	120392.0	37340.0	49390.0	101128.0	65.0	66.0	63652.0	19.0	21.0	26708.0	45.0	57.0	73248.0	5646643.0
835	2825723600.0	0.0	4294901800.0	80044.0	127148.0	122340.0	262122.0	262143.0	126372.0	33975.0	44747.0	101228.0	52.0	45.0	29424.0	23.0	10.0	19404.0	39.0	46.0	69044.0	5651447.0
836	2825982200.0	0.0	4294901800.0	74868.0	123833.0	131968.0	262122.0	262143.0	137572.0	31982.0	40394.0	95808.0	421.0	499.0	91848.0	53.0	52.0	51960.0	4731.0	6892.0	113320.0	5651964.0
837	2826039600.0	0.0	4294901800.0	82261.0	148379.0	147072.0	262122.0	262143.0	159388.0	42011.0	56191.0	102280.0	73.0	85.0	78908.0	34.0	35.0	70132.0	108.0	127.0	86432.0	5652079.0
840	2827163400.0	0.0	4294901800.0	74327.0	127697.0	129720.0	262122.0	262143.0	128636.0	46384.0	63885.0	105080.0	60.0	66.0	66616.0	35.0	31.0	55500.0	75.0	99.0	89168.0	5654327.0
841	2828348200.0	0.0	4294901800.0	76269.0	117590.0	120944.0	262122.0	262143.0	137600.0	36291.0	47068.0	98740.0	62.0	68.0	66940.0	24.0	24.0	40500.0	107.0	116.0	74600.0	5656696.0
842	2829936000.0	0.0	4294901800.0	89857.0	141976.0	118528.0	262122.0	262143.0	129632.0	43043.0	60430.0	107992.0	94.0	110.0	77172.0	53.0	59.0	60660.0	88.0	106.0	84056.0	5659872.0
843	2831760100.0	0.0	4294901800.0	77223.0	132033.0	134084.0	262122.0	262143.0	134876.0	32074.0	41910.0	99576.0	73.0	76.0	63928.0	26.0	30.0	43692.0	40.0	38.0	48608.0	5663520.0
844	2832129800.0	0.0	4294901800.0	85361.0	164320.0	154000.0	262122.0	262143.0	153500.0	66186.0	85173.0	97008.0	113.0	134.0	82744.0	48.0	62.0	99612.0	81.0	97.0	75552.0	5664259.0
846	2874293500.0	0.0	4294901800.0	76649.0	134826.0	139464.0	262122.0	262143.0	133812.0	41564.0	53650.0	97568.0	51.0	54.0	61024.0	22.0	18.0	24104.0	33.0	43.0	64020.0	5748587.0
847	2875308800.0	0.0	4294901800.0	70754.0	111225.0	124704.0	262122.0	262143.0	131272.0	28558.0	37094.0	98956.0	41.0	54.0	82712.0	19.0	23.0	61260.0	66.0	84.0	91428.0	5750618.0
848	2877079300.0	0.0	4294901800.0	75112.0	125034.0	127520.0	262122.0	262143.0	140660.0	41453.0	52137.0	95392.0	66.0	72.0	69728.0	39.0	28.0	42508.0	137.0	182.0	96028.0	5754159.0
849	2878691800.0	0.0	4294901800.0	78518.0	126435.0	124200.0	262122.0	262143.0	123304.0	31553.0	38886.0	91104.0	60.0	57.0	62364.0	39.0	38.0	52084.0	52.0	53.0	60744.0	5757384.0
850	2878935300.0	0.0	4294901800.0	88038.0	152841.0	128940.0	262122.0	262143.0	157532.0	42420.0	57584.0	103080.0	96.0	117.0	89508.0	58.0	69.0	58536.0	74.0	95.0	63524.0	5757870.0
851	2880002300.0	0.0	4294901800.0	87344.0	142609.0	121552.0	262122.0	262143.0	146420.0	40384.0	50333.0	94968.0	53.0	45.0	59988.0	27.0	24.0	47180.0	41.0	62.0	93516.0	5760005.0
857	2886633200.0	0.0	4294901800.0	93587.0	155772.0	122456.0	262122.0	262143.0	138548.0	55406.0	71361.0	97516.0	101.0	121.0	87776.0	49.0	49.0	53724.0	142.0	201.0	106336.0	5773267.0
904	3113239300.0	0.0	4294905000.0	93553.0	91883.0	72628.0	252112.0	224751.0	66700.0	25818.0	23872.0	69800.0	1.0	1.0	4608.0	1.0	1.0	3548.0	1.0	1.0	4464.0	6226479.0
935	3115758300.0	0.0	4294909400.0	60347.0	179097.0	262136.0	262122.0	262143.0	157956.0	48619.0	78580.0	95552.0	2.0	2.0	5572.0	19.0	13.0	22932.0	1.0	1.0	4364.0	6231517.0
1054	3130211300.0	0.0	4294918000.0	97115.0	157460.0	120220.0	262122.0	262143.0	153760.0	41970.0	46446.0	83544.0	0.0	1.0	3168.0	5.0	4.0	19996.0	3.0	3.0	13468.0	6260423.0
