	TLSW	TMSW	Event Info	FSC 488/10-H	FSC 488/10-A	FSC 488/10-W	FSC 405/10 (spd)-H	FSC 405/10 (spd)-A	FSC 405/10 (spd)-W	SSC 488/10-H	SSC 488/10-A	SSC 488/10-W	IFNL1-H	IFNL1-A	IFNL1-W	IFNB1-H	IFNB1-A	IFNB1-W	M2-H	M2-A	M2-W	TIME
351	827183600.0	0.0	4294902300.0	97047.0	167348.0	130928.0	262122.0	262143.0	150984.0	52824.0	69214.0	99752.0	68.0	87.0	89588.0	29.0	30.0	62528.0	43.0	50.0	71836.0	1654367.0
352	827530050.0	0.0	4294902300.0	82470.0	139186.0	133932.0	262122.0	262143.0	142464.0	36220.0	45804.0	95964.0	68.0	78.0	70880.0	39.0	35.0	42504.0	99.0	116.0	85756.0	1655060.0
353	827651400.0	0.0	4294902300.0	81669.0	84077.0	80152.0	235542.0	247690.0	78652.0	23632.0	23452.0	74628.0	1.0	1.0	3436.0	1.0	1.0	4092.0	4.0	2.0	7816.0	1655303.0
355	842367400.0	0.0	4294902300.0	71072.0	137086.0	157784.0	262122.0	262143.0	148004.0	63076.0	83841.0	100856.0	88.0	107.0	86940.0	37.0	44.0	49800.0	57.0	62.0	84964.0	1684735.0
359	848014900.0	0.0	4294902300.0	78451.0	137778.0	142052.0	262122.0	262143.0	164720.0	41613.0	56444.0	103284.0	84.0	97.0	81176.0	20.0	24.0	62652.0	52.0	67.0	88880.0	1696030.0
360	850271740.0	0.0	4294902300.0	63276.0	165389.0	214888.0	262122.0	262143.0	189348.0	47182.0	84619.0	141336.0	49.0	69.0	67384.0	24.0	24.0	33776.0	47.0	78.0	100528.0	1700544.0
363	856591600.0	0.0	4294902300.0	76343.0	128357.0	130536.0	262122.0	262143.0	136568.0	40397.0	55883.0	105604.0	81.0	103.0	91276.0	50.0	55.0	78280.0	38.0	52.0	101280.0	1713183.0
366	874581100.0	0.0	4294901800.0	74606.0	127255.0	130676.0	262122.0	262143.0	121344.0	33552.0	42981.0	97328.0	44.0	54.0	78224.0	38.0	42.0	79200.0	97.0	135.0	61568.0	1749162.0
369	886841500.0	0.0	4294901800.0	90455.0	158965.0	135744.0	262122.0	262143.0	147664.0	59081.0	76468.0	98396.0	95.0	125.0	97280.0	56.0	88.0	105184.0	57.0	72.0	97092.0	1773683.0
370	897238100.0	0.0	4294901800.0	75216.0	105445.0	100848.0	262122.0	262143.0	114740.0	35499.0	46156.0	99220.0	35.0	36.0	65252.0	26.0	20.0	36816.0	10.0	4.0	11332.0	1794476.0
371	897582850.0	0.0	4294901800.0	101246.0	173028.0	132284.0	262122.0	262143.0	146336.0	64184.0	82225.0	96688.0	90.0	108.0	83452.0	42.0	41.0	48784.0	2092.0	3175.0	119896.0	1795166.0
372	897874200.0	0.0	4294901800.0	82799.0	148727.0	141184.0	262122.0	262143.0	147388.0	52847.0	71133.0	102288.0	118.0	136.0	83256.0	59.0	66.0	62040.0	88.0	70.0	49768.0	1795748.0
375	914513150.0	0.0	4294901800.0	76159.0	142230.0	144620.0	262122.0	262143.0	140552.0	60454.0	84751.0	107000.0	64.0	70.0	82816.0	39.0	41.0	69588.0	56.0	73.0	66752.0	1829026.0
378	917099000.0	0.0	4294901800.0	83343.0	152435.0	138252.0	262122.0	262143.0	134032.0	58374.0	80408.0	104596.0	139.0	173.0	93012.0	67.0	73.0	71404.0	56.0	65.0	64880.0	1834198.0
379	922143900.0	0.0	4294901800.0	74283.0	138023.0	147248.0	262122.0	262143.0	125408.0	48719.0	64593.0	101520.0	78.0	88.0	73324.0	92.0	99.0	50416.0	19233.0	29793.0	124680.0	1844288.0
380	922362600.0	0.0	4294901800.0	78363.0	110024.0	106852.0	262122.0	262143.0	98032.0	37546.0	40936.0	82244.0	21.0	19.0	49312.0	25.0	18.0	27940.0	12.0	5.0	14460.0	1844725.0
384	927801340.0	0.0	4294901800.0	73436.0	126588.0	140808.0	262122.0	262143.0	143908.0	33369.0	44441.0	100392.0	45.0	47.0	69792.0	30.0	37.0	70348.0	43.0	40.0	53520.0	1855603.0
385	928111600.0	0.0	4294901800.0	67310.0	129825.0	154756.0	262122.0	262143.0	164492.0	38901.0	53070.0	104032.0	65.0	72.0	72212.0	32.0	31.0	48488.0	55.0	70.0	81264.0	1856223.0
392	953389100.0	0.0	4294901800.0	86660.0	157164.0	142352.0	262122.0	262143.0	157508.0	55589.0	75188.0	103320.0	154.0	173.0	79760.0	84.0	82.0	57852.0	3785.0	5930.0	121204.0	1906778.0
402	967673900.0	0.0	4294902500.0	86785.0	158789.0	145244.0	262122.0	262143.0	151288.0	58638.0	77323.0	99540.0	72.0	87.0	88928.0	39.0	33.0	43816.0	38.0	30.0	50052.0	1935348.0
403	968521700.0	0.0	4294902500.0	88622.0	164085.0	147632.0	262122.0	262143.0	152284.0	52313.0	67978.0	98540.0	85.0	107.0	94964.0	53.0	53.0	60104.0	67.0	66.0	52372.0	1937043.0
405	969505860.0	0.0	4294902500.0	85779.0	159741.0	146540.0	262122.0	262143.0	143128.0	54512.0	69779.0	96332.0	90.0	95.0	71448.0	113.0	151.0	113156.0	36034.0	53917.0	114052.0	1939012.0
408	988741200.0	0.0	4294902500.0	94504.0	139824.0	110960.0	262122.0	262143.0	125592.0	30576.0	38193.0	94712.0	43.0	36.0	49304.0	8.0	6.0	11688.0	42.0	53.0	76708.0	1977482.0
409	989946600.0	0.0	4294902500.0	69511.0	113896.0	127812.0	254180.0	262143.0	123700.0	40354.0	52199.0	98628.0	61.0	75.0	80020.0	25.0	30.0	62588.0	99.0	111.0	66508.0	1979893.0
411	995799800.0	0.0	4294902500.0	77381.0	129629.0	125788.0	262122.0	262143.0	134340.0	38651.0	51275.0	101144.0	51.0	50.0	71752.0	37.0	39.0	40180.0	46.0	50.0	77872.0	1991600.0
412	997189300.0	0.0	4294902500.0	91452.0	156116.0	131144.0	262122.0	262143.0	139888.0	47928.0	60661.0	95284.0	107.0	122.0	77076.0	35.0	44.0	89924.0	57.0	63.0	76484.0	1994379.0
413	997459800.0	0.0	4294902500.0	68668.0	130652.0	152120.0	262122.0	262143.0	145012.0	45264.0	63043.0	106104.0	62.0	62.0	61704.0	23.0	20.0	18576.0	43.0	57.0	78472.0	1994920.0
418	999776960.0	0.0	4294902500.0	87650.0	161125.0	145856.0	262122.0	262143.0	154172.0	53248.0	67546.0	95608.0	75.0	84.0	77508.0	38.0	43.0	59612.0	912.0	1379.0	115576.0	1999554.0
426	1032213440.0	0.0	4294901800.0	79459.0	130164.0	127412.0	262122.0	262143.0	139776.0	39358.0	51008.0	98556.0	95.0	99.0	65284.0	36.0	44.0	58240.0	64.0	71.0	65768.0	2064427.0
436	1045057000.0	0.0	4294902500.0	91972.0	158883.0	136092.0	262122.0	262143.0	153496.0	45685.0	60452.0	101536.0	78.0	86.0	72588.0	40.0	62.0	98100.0	205.0	249.0	83188.0	2090114.0
438	1045496060.0	0.0	4294902500.0	81552.0	127210.0	118924.0	262122.0	262143.0	121964.0	46072.0	59450.0	98516.0	48.0	46.0	63352.0	30.0	37.0	52104.0	1067.0	1499.0	110644.0	2090992.0
443	1066228860.0	0.0	4294902500.0	83550.0	135965.0	132232.0	262122.0	262143.0	137796.0	31245.0	39164.0	94896.0	61.0	72.0	86784.0	28.0	22.0	32528.0	35.0	21.0	33872.0	2132458.0
449	1073798000.0	0.0	4294902500.0	80468.0	121288.0	114652.0	262122.0	262143.0	143100.0	31103.0	39949.0	97916.0	41.0	47.0	75008.0	38.0	33.0	51424.0	58.0	68.0	73556.0	2147596.0
450	1076317800.0	0.0	4294902500.0	85361.0	139611.0	124180.0	262122.0	262143.0	136232.0	41920.0	55923.0	101940.0	102.0	116.0	83708.0	49.0	52.0	57960.0	64.0	69.0	75692.0	2152636.0
453	1080543600.0	0.0	4294902500.0	100195.0	175280.0	134616.0	262122.0	262143.0	157984.0	61151.0	86422.0	108728.0	84.0	97.0	81920.0	44.0	52.0	54804.0	122.0	143.0	72988.0	2161087.0
454	1080744100.0	0.0	4294902500.0	84241.0	131773.0	123700.0	262122.0	262143.0	139336.0	32464.0	41788.0	97340.0	49.0	53.0	68588.0	37.0	35.0	45812.0	60.0	70.0	69060.0	2161488.0
456	1097599400.0	0.0	4294901800.0	87743.0	166139.0	152464.0	262122.0	262143.0	155788.0	58905.0	80428.0	103912.0	72.0	70.0	59128.0	36.0	45.0	60852.0	85.0	97.0	86692.0	2195199.0
457	1103350500.0	0.0	4294901800.0	97261.0	163747.0	129736.0	262122.0	262143.0	140860.0	40833.0	51463.0	95788.0	67.0	72.0	64340.0	42.0	43.0	60356.0	1118.0	1640.0	108724.0	2206701.0
459	1110405900.0	0.0	4294901800.0	75883.0	132521.0	136016.0	262122.0	262143.0	116136.0	41962.0	53087.0	96356.0	38.0	50.0	89764.0	34.0	47.0	83616.0	7182.0	10198.0	112176.0	2220812.0
467	1146021200.0	0.0	4294901800.0	108202.0	182302.0	128636.0	262122.0	262143.0	160024.0	63553.0	87116.0	104800.0	73.0	74.0	69192.0	43.0	42.0	48944.0	105.0	111.0	75900.0	2292043.0
468	1148363000.0	0.0	4294901800.0	80827.0	146200.0	144900.0	262122.0	262143.0	141252.0	51461.0	72467.0	108448.0	76.0	99.0	93108.0	30.0	31.0	26808.0	35.0	45.0	84032.0	2296726.0
472	1153763200.0	0.0	4294901800.0	85606.0	168093.0	159008.0	262122.0	262143.0	164628.0	60857.0	82430.0	102844.0	80.0	92.0	86212.0	44.0	60.0	91160.0	138.0	180.0	98300.0	2307526.0
475	1161108700.0	0.0	4294901800.0	92691.0	146759.0	124884.0	262122.0	262143.0	129784.0	42518.0	51048.0	90544.0	95.0	114.0	16168.0	181.0	186.0	16880.0	34278.0	45858.0	112848.0	2322218.0
479	1181334800.0	0.0	4294901800.0	82380.0	138855.0	127984.0	262122.0	262143.0	147304.0	38581.0	51886.0	102864.0	89.0	98.0	75716.0	48.0	52.0	61020.0	67.0	69.0	62616.0	2362670.0
482	1182868000.0	0.0	4294901800.0	87683.0	160761.0	145944.0	262122.0	262143.0	141320.0	50386.0	63263.0	94980.0	63.0	62.0	63084.0	30.0	31.0	69120.0	45.0	39.0	48752.0	2365736.0
484	1191512300.0	0.0	4294901800.0	85374.0	156411.0	145804.0	262122.0	262143.0	152208.0	53519.0	71959.0	102472.0	103.0	114.0	75484.0	49.0	56.0	63072.0	8267.0	12907.0	120072.0	2383025.0
486	1202528800.0	0.0	4294901800.0	101854.0	153967.0	115236.0	262122.0	262143.0	124964.0	38849.0	48227.0	94440.0	78.0	85.0	67736.0	38.0	42.0	48756.0	280.0	301.0	85612.0	2405058.0
487	1206983700.0	0.0	4294901800.0	82566.0	145851.0	136428.0	262122.0	262143.0	132812.0	48079.0	64760.0	102144.0	78.0	97.0	96184.0	31.0	33.0	57596.0	81.0	109.0	90088.0	2413967.0
490	1217917800.0	0.0	4294901800.0	78380.0	141286.0	139764.0	262122.0	262143.0	136368.0	49447.0	63525.0	97364.0	111.0	124.0	90680.0	58.0	60.0	79520.0	1364.0	1985.0	114264.0	2435836.0
493	1225025400.0	0.0	4294901800.0	83822.0	140459.0	133412.0	262122.0	262143.0	152184.0	43644.0	59795.0	104884.0	63.0	62.0	62744.0	40.0	50.0	69488.0	26.0	38.0	95000.0	2450051.0
494	1225042400.0	0.0	4294901800.0	81491.0	156631.0	150908.0	262122.0	262143.0	155828.0	61022.0	90362.0	112788.0	161.0	205.0	96296.0	68.0	92.0	98836.0	86.0	104.0	73468.0	2450085.0
495	1228561700.0	0.0	4294901800.0	81272.0	145754.0	144180.0	262122.0	262143.0	152024.0	39732.0	53866.0	103388.0	63.0	65.0	71728.0	38.0	52.0	65004.0	30.0	29.0	27948.0	2457123.0
498	1231278500.0	0.0	4294901800.0	80991.0	93356.0	89156.0	262122.0	262143.0	89104.0	49139.0	49252.0	75920.0	1.0	1.0	4764.0	2.0	2.0	6360.0	1.0	2.0	5492.0	2462557.0
499	1233588700.0	0.0	4294901800.0	75493.0	111467.0	115912.0	262122.0	262143.0	123408.0	29601.0	37984.0	96728.0	37.0	51.0	82524.0	24.0	21.0	48104.0	75.0	114.0	111904.0	2467177.0
501	1235229600.0	0.0	4294901800.0	84035.0	139665.0	136296.0	262122.0	262143.0	149744.0	40428.0	54075.0	102044.0	60.0	75.0	78056.0	30.0	34.0	74068.0	91.0	123.0	80308.0	2470459.0
502	1246167400.0	0.0	4294901800.0	99049.0	173334.0	134540.0	262122.0	262143.0	153808.0	57883.0	76126.0	99672.0	74.0	84.0	83628.0	39.0	48.0	70120.0	60.0	64.0	72576.0	2492335.0
503	1249941800.0	0.0	4294901800.0	74180.0	115693.0	120544.0	262122.0	262143.0	117268.0	29065.0	35413.0	92324.0	74.0	76.0	66112.0	33.0	33.0	61100.0	863.0	1163.0	98888.0	2499884.0
510	1262589700.0	0.0	4294901800.0	81391.0	124451.0	121708.0	262122.0	262143.0	124628.0	28424.0	37546.0	99692.0	51.0	55.0	80584.0	21.0	19.0	22400.0	50.0	70.0	71068.0	2525179.0
512	1265159200.0	0.0	4294901800.0	80153.0	130001.0	123796.0	262122.0	262143.0	130120.0	49420.0	63337.0	96928.0	90.0	89.0	69684.0	38.0	49.0	71084.0	41.0	48.0	45932.0	2530318.0
515	1274620800.0	0.0	4294901800.0	81134.0	137114.0	131140.0	262122.0	262143.0	127248.0	40093.0	53530.0	100872.0	79.0	84.0	76556.0	30.0	29.0	46072.0	232.0	242.0	73628.0	2549242.0
518	1276640400.0	0.0	4294901800.0	81240.0	138515.0	141280.0	262122.0	262143.0	135952.0	39569.0	52369.0	101156.0	65.0	68.0	62960.0	38.0	39.0	46716.0	72.0	87.0	81652.0	2553281.0
522	1279568600.0	0.0	4294901800.0	78546.0	138354.0	149112.0	262122.0	262143.0	133220.0	38726.0	50588.0	99540.0	89.0	105.0	77596.0	31.0	38.0	71592.0	76.0	69.0	53592.0	2559137.0
524	1280954900.0	0.0	4294901800.0	97430.0	161981.0	124656.0	262122.0	262143.0	142652.0	59704.0	79272.0	100732.0	105.0	123.0	77288.0	83.0	89.0	72444.0	12223.0	19278.0	123824.0	2561910.0
536	1302948900.0	0.0	4294901800.0	74478.0	111439.0	114008.0	262122.0	262143.0	126784.0	34311.0	44033.0	97712.0	56.0	69.0	85704.0	27.0	31.0	73072.0	1155.0	1728.0	116716.0	2605898.0
539	1307046300.0	0.0	4294901800.0	75013.0	90091.0	92856.0	262122.0	262143.0	84624.0	18338.0	18735.0	77620.0	0.0	1.0	3152.0	1.0	1.0	4212.0	0.0	2.0	10408.0	2614093.0
541	1308189300.0	0.0	4294901800.0	82377.0	155096.0	150652.0	262122.0	262143.0	160948.0	48707.0	66767.0	103976.0	97.0	117.0	81756.0	54.0	78.0	98436.0	48.0	67.0	86428.0	2616379.0
544	1325388000.0	0.0	4294901800.0	90157.0	158104.0	136048.0	262122.0	262143.0	154720.0	64433.0	86406.0	102016.0	102.0	109.0	77000.0	38.0	43.0	67740.0	66.0	64.0	63320.0	2650776.0
546	1328838000.0	0.0	4294901800.0	76013.0	118385.0	115352.0	262122.0	262143.0	115892.0	31008.0	40247.0	99240.0	30.0	33.0	53860.0	21.0	21.0	36552.0	36.0	22.0	25640.0	2657676.0
548	1332712300.0	0.0	4294901800.0	74075.0	134755.0	145948.0	262122.0	262143.0	142128.0	66641.0	94214.0	108088.0	98.0	113.0	68188.0	45.0	44.0	56388.0	75.0	114.0	115228.0	2665425.0
556	1356905700.0	0.0	4294901800.0	89509.0	154605.0	135044.0	262122.0	262143.0	150504.0	41894.0	53769.0	97860.0	45.0	57.0	72424.0	31.0	23.0	19528.0	40.0	31.0	35656.0	2713811.0
561	1384879500.0	0.0	4294901800.0	73743.0	112818.0	117056.0	262122.0	262143.0	115436.0	30133.0	37671.0	94768.0	28.0	26.0	28744.0	13.0	10.0	32932.0	26.0	25.0	51936.0	2769759.0
565	1402907300.0	0.0	4294901800.0	87234.0	140848.0	121816.0	262122.0	262143.0	149304.0	43881.0	57364.0	98576.0	99.0	110.0	78348.0	36.0	48.0	76168.0	180.0	241.0	89156.0	2805815.0
585	1452089100.0	0.0	4294902500.0	69827.0	121399.0	139148.0	262122.0	262143.0	125256.0	40657.0	54079.0	101292.0	62.0	64.0	68228.0	32.0	32.0	63144.0	37.0	39.0	70808.0	2904178.0
588	1452109400.0	0.0	4294902500.0	74839.0	135876.0	133776.0	262122.0	262143.0	161008.0	43225.0	62526.0	110976.0	51.0	69.0	90616.0	27.0	33.0	43576.0	28.0	22.0	32664.0	2904219.0
589	1452112600.0	0.0	4294902500.0	81847.0	140141.0	133708.0	262122.0	262143.0	147660.0	52975.0	70937.0	102280.0	82.0	79.0	68800.0	43.0	48.0	53148.0	72.0	85.0	80044.0	2904225.0
590	1452129800.0	0.0	4294902500.0	78686.0	115124.0	112212.0	262122.0	262143.0	123580.0	22690.0	28697.0	96260.0	20.0	17.0	33744.0	10.0	12.0	23720.0	14.0	9.0	13836.0	2904260.0
593	1458486800.0	0.0	4294902500.0	81577.0	142980.0	136808.0	262122.0	262143.0	136504.0	38525.0	50033.0	99364.0	88.0	87.0	67952.0	49.0	47.0	49608.0	85.0	115.0	99344.0	2916974.0
606	1505876400.0	0.0	4294901800.0	94670.0	145497.0	110424.0	262122.0	262143.0	138312.0	50033.0	68361.0	104556.0	117.0	140.0	90304.0	57.0	73.0	82672.0	122.0	143.0	85884.0	3011753.0
609	1511475600.0	0.0	4294901800.0	79314.0	135164.0	138416.0	262122.0	262143.0	153512.0	47740.0	66471.0	106396.0	81.0	83.0	70812.0	63.0	46.0	36688.0	54.0	75.0	85284.0	3022951.0
611	1516457700.0	0.0	4294901800.0	79449.0	134138.0	137592.0	262122.0	262143.0	141928.0	62613.0	82447.0	99824.0	65.0	68.0	64100.0	211.0	54.0	18304.0	10053.0	16577.0	134988.0	3032915.0
613	1518084200.0	0.0	4294901800.0	77064.0	118579.0	120664.0	262122.0	262143.0	131232.0	39444.0	51985.0	100448.0	71.0	78.0	70004.0	34.0	39.0	68556.0	45.0	47.0	65696.0	3036168.0
617	1528250800.0	0.0	4294901800.0	67415.0	114379.0	135764.0	262122.0	262143.0	130504.0	24782.0	31903.0	97556.0	56.0	56.0	63636.0	36.0	44.0	35280.0	29.0	14.0	19596.0	3056501.0
631	1552072300.0	0.0	4294902500.0	72758.0	129854.0	149808.0	262122.0	262143.0	156460.0	53336.0	74023.0	105352.0	99.0	127.0	91384.0	40.0	45.0	60212.0	60.0	66.0	62196.0	3104145.0
632	1553543200.0	0.0	4294902500.0	81325.0	123551.0	121396.0	262122.0	262143.0	139476.0	32682.0	41240.0	95844.0	97.0	106.0	74704.0	61.0	64.0	72768.0	336.0	392.0	87628.0	3107086.0
633	1555196400.0	0.0	4294902500.0	91540.0	163160.0	141828.0	262122.0	262143.0	145664.0	54639.0	69454.0	95856.0	68.0	81.0	89344.0	33.0	37.0	24176.0	47.0	46.0	58636.0	3110393.0
642	1591810600.0	0.0	4294902500.0	94561.0	158030.0	119812.0	262122.0	262143.0	160964.0	47789.0	63920.0	101760.0	79.0	93.0	87124.0	51.0	57.0	81584.0	584.0	755.0	92956.0	3183621.0
644	1597754600.0	0.0	4294902500.0	92238.0	156266.0	132304.0	262122.0	262143.0	144360.0	46130.0	59265.0	97296.0	89.0	89.0	70168.0	182.0	232.0	85540.0	69276.0	105114.0	116388.0	3195509.0
646	1602915300.0	0.0	4294901800.0	67184.0	100355.0	116872.0	262122.0	262143.0	122468.0	24419.0	31054.0	96856.0	38.0	36.0	57492.0	15.0	11.0	27660.0	18.0	13.0	25908.0	3205831.0
660	1667926700.0	0.0	4294901800.0	73885.0	118287.0	118052.0	262122.0	262143.0	149536.0	35970.0	49568.0	105168.0	44.0	46.0	68232.0	22.0	23.0	64200.0	13.0	6.0	22752.0	3335853.0
663	1669721500.0	0.0	4294901800.0	71962.0	125416.0	139820.0	262122.0	262143.0	143176.0	33941.0	42348.0	93696.0	87.0	78.0	57564.0	70.0	76.0	71076.0	18634.0	26685.0	109072.0	3339443.0
664	1672458100.0	0.0	4294901800.0	84446.0	147522.0	138572.0	262122.0	262143.0	138680.0	49515.0	64946.0	99884.0	66.0	73.0	73268.0	42.0	50.0	76240.0	55.0	50.0	29332.0	3344916.0
665	1672881500.0	0.0	4294901800.0	84597.0	141853.0	136520.0	262122.0	262143.0	139924.0	40447.0	53711.0	101460.0	60.0	64.0	66256.0	30.0	40.0	88504.0	104.0	107.0	64248.0	3345763.0
666	1675206800.0	0.0	4294901800.0	91106.0	146548.0	125276.0	262122.0	262143.0	134372.0	36886.0	45861.0	94164.0	58.0	48.0	43480.0	19.0	29.0	67476.0	51.0	62.0	63132.0	3350414.0
667	1677326100.0	0.0	4294901800.0	77880.0	111801.0	106984.0	262122.0	262143.0	125988.0	32990.0	44581.0	103140.0	31.0	34.0	44920.0	14.0	14.0	34148.0	33.0	31.0	42008.0	3354652.0
668	1678540200.0	0.0	4294901800.0	96193.0	163767.0	117880.0	262122.0	262143.0	149116.0	58058.0	82420.0	109112.0	120.0	151.0	93736.0	60.0	81.0	91368.0	133.0	177.0	113460.0	3357080.0
671	1682858200.0	0.0	4294901800.0	80658.0	154621.0	161060.0	262122.0	262143.0	160072.0	51246.0	71688.0	107296.0	85.0	104.0	80188.0	46.0	55.0	77056.0	112.0	160.0	101760.0	3365717.0
672	1682875500.0	0.0	4294901800.0	65070.0	140201.0	190504.0	235568.0	262143.0	180112.0	37483.0	75902.0	162584.0	52.0	110.0	145088.0	22.0	38.0	53064.0	2670.0	4121.0	117604.0	3365751.0
673	1684204700.0	0.0	4294901800.0	83791.0	107959.0	98384.0	262122.0	262143.0	93172.0	23636.0	23709.0	75640.0	1.0	1.0	4420.0	1.0	1.0	6428.0	1.0	1.0	4592.0	3368409.0
675	1685890300.0	0.0	4294901800.0	86780.0	150045.0	135320.0	262122.0	262143.0	138184.0	51196.0	65996.0	98396.0	71.0	89.0	85696.0	33.0	38.0	64036.0	896.0	1188.0	98016.0	3371781.0
680	1705305700.0	0.0	4294901800.0	70723.0	117218.0	136364.0	256883.0	262143.0	135444.0	32388.0	39664.0	92684.0	57.0	67.0	83972.0	24.0	20.0	46428.0	204.0	235.0	80356.0	3410612.0
689	1732729600.0	0.0	4294901800.0	66847.0	111792.0	131724.0	262122.0	262143.0	109840.0	41232.0	55108.0	101624.0	27.0	36.0	86200.0	16.0	14.0	30704.0	15.0	7.0	18392.0	3465459.0
695	1749838100.0	0.0	4294901800.0	77318.0	122564.0	122132.0	262122.0	262143.0	132264.0	43592.0	53101.0	92360.0	93.0	89.0	71496.0	35.0	38.0	71248.0	33.0	32.0	39536.0	3499676.0
696	1754138500.0	0.0	4294901800.0	81020.0	138484.0	131832.0	262122.0	262143.0	144692.0	38406.0	49454.0	98692.0	65.0	63.0	62864.0	25.0	25.0	44268.0	50.0	58.0	78980.0	3508277.0
697	1754156400.0	0.0	4294901800.0	86870.0	158094.0	146724.0	262122.0	262143.0	155960.0	59564.0	78334.0	100240.0	100.0	110.0	71212.0	56.0	64.0	79632.0	71.0	79.0	56972.0	3508313.0
698	1755024800.0	0.0	4294901800.0	78525.0	120534.0	115448.0	262122.0	262143.0	124796.0	32359.0	40091.0	94684.0	57.0	63.0	70720.0	32.0	37.0	58308.0	147.0	177.0	83752.0	3510050.0
700	1759088000.0	0.0	4294901800.0	71839.0	95614.0	102112.0	206542.0	221239.0	79216.0	29040.0	29961.0	77652.0	415.0	423.0	75624.0	394.0	419.0	81344.0	108.0	97.0	64052.0	3518176.0
701	1761953500.0	0.0	4294901800.0	78008.0	144978.0	146684.0	262122.0	262143.0	128116.0	44264.0	59787.0	103540.0	83.0	89.0	72640.0	33.0	44.0	64948.0	30.0	32.0	51636.0	3523907.0
703	1775443600.0	0.0	4294901800.0	97143.0	166491.0	122776.0	262122.0	262143.0	151376.0	61336.0	91676.0	114956.0	293.0	326.0	82164.0	243.0	265.0	77464.0	175.0	258.0	108912.0	3550887.0
710	1799489400.0	0.0	4294901800.0	98788.0	154975.0	120984.0	262122.0	262143.0	135388.0	45020.0	59268.0	100144.0	105.0	131.0	91688.0	54.0	58.0	59872.0	49.0	50.0	68352.0	3598979.0
711	1802534500.0	0.0	4294901800.0	74522.0	130905.0	145708.0	262122.0	262143.0	125068.0	35073.0	44812.0	97388.0	68.0	72.0	65520.0	27.0	23.0	56136.0	46.0	48.0	39092.0	3605069.0
712	1802888700.0	0.0	4294901800.0	87009.0	146372.0	128896.0	262122.0	262143.0	131792.0	36094.0	46050.0	96912.0	77.0	85.0	76452.0	43.0	48.0	78732.0	38.0	30.0	36868.0	3605777.0
714	1817040900.0	0.0	4294901800.0	70758.0	162276.0	191452.0	262122.0	262143.0	201444.0	45123.0	85862.0	149392.0	66.0	128.0	136860.0	44.0	64.0	36504.0	55.0	92.0	90128.0	3634082.0
715	1817643400.0	0.0	4294901800.0	94384.0	162092.0	129060.0	262122.0	262143.0	148096.0	49137.0	66055.0	102320.0	49.0	51.0	67388.0	23.0	23.0	54168.0	40.0	66.0	111684.0	3635287.0
719	1829567200.0	0.0	4294901800.0	74237.0	135313.0	150320.0	262122.0	262143.0	160816.0	43040.0	59122.0	105052.0	49.0	54.0	56216.0	37.0	39.0	41612.0	40.0	46.0	71632.0	3659135.0
722	1835718400.0	0.0	4294901800.0	82259.0	136048.0	127696.0	262122.0	262143.0	138036.0	42067.0	55921.0	101416.0	69.0	76.0	73008.0	117.0	153.0	82480.0	50668.0	78015.0	119456.0	3671437.0
723	1849732000.0	0.0	4294901800.0	81663.0	134149.0	125296.0	262122.0	262143.0	126024.0	32927.0	40578.0	93616.0	70.0	74.0	57476.0	33.0	28.0	52864.0	33.0	36.0	44328.0	3699464.0
736	1863646600.0	0.0	4294902800.0	87484.0	145870.0	121580.0	262122.0	262143.0	134572.0	42378.0	65014.0	119232.0	80.0	98.0	80284.0	47.0	61.0	82356.0	64.0	70.0	62612.0	3727293.0
737	1863674900.0	0.0	4294902800.0	73272.0	126665.0	136972.0	262122.0	262143.0	135456.0	33820.0	47070.0	107224.0	54.0	57.0	64352.0	26.0	28.0	45072.0	413.0	504.0	87652.0	3727350.0
738	1863686700.0	0.0	4294902800.0	67019.0	124118.0	146508.0	262122.0	262143.0	134716.0	30480.0	40975.0	103304.0	62.0	72.0	83224.0	38.0	41.0	71004.0	31.0	39.0	75328.0	3727373.0
739	1863705200.0	0.0	4294902800.0	71271.0	130792.0	142444.0	262122.0	262143.0	159492.0	49325.0	72599.0	111960.0	39.0	44.0	61404.0	105.0	171.0	110728.0	43340.0	80792.0	151776.0	3727410.0
740	1863707100.0	0.0	4294902800.0	98402.0	179741.0	148072.0	262122.0	262143.0	157584.0	66902.0	91926.0	104548.0	115.0	142.0	86324.0	282.0	404.0	108448.0	122393.0	201941.0	127240.0	3727414.0
741	1863713800.0	0.0	4294902800.0	80214.0	139271.0	136568.0	262122.0	262143.0	144616.0	66084.0	87029.0	99428.0	81.0	87.0	73600.0	39.0	42.0	60804.0	39.0	50.0	90344.0	3727428.0
742	1863731100.0	0.0	4294902800.0	74171.0	129142.0	137916.0	262122.0	262143.0	127880.0	35860.0	47240.0	100128.0	43.0	52.0	76828.0	24.0	26.0	38968.0	23.0	9.0	14488.0	3727462.0
749	1884077400.0	0.0	4294902800.0	82452.0	128326.0	116308.0	262122.0	262143.0	124540.0	31536.0	41129.0	98800.0	46.0	52.0	53468.0	15.0	14.0	32820.0	396.0	603.0	114412.0	3768155.0
750	1895297000.0	0.0	4294902800.0	88683.0	161815.0	144116.0	262122.0	262143.0	148120.0	57330.0	78126.0	104056.0	91.0	117.0	90256.0	39.0	49.0	47300.0	216.0	247.0	82748.0	3790594.0
