""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"PB1_vRNA_1569.0:375.0"	4.39637822048326	1.1180439581855	3.77031015171136	0.296538988358297	0.766818496708366	0.999996530078554
"PB1_vRNA_1569.0:400.0"	10.6497297236947	0.475736596749433	3.74243840033193	0.127119419442479	0.898845881656341	0.999996530078554
"PB1_vRNA_1569.0:525.0"	14.7364651105812	-1.41861394555253	3.74278539473124	-0.379026258772286	NA	NA
"PB1_vRNA_1669.0:125.0"	9.88491495089546	-0.619163275682383	3.52879661023359	-0.175460176391803	0.860718059946211	0.999996530078554
"PB1_vRNA_1669.0:150.0"	50.0588265551562	0.530617462874422	2.74551068271714	0.193267309508076	NA	NA
"PB1_vRNA_1669.0:200.0"	10.1876871537397	-1.0915672670334	3.42428385198203	-0.318772424897423	0.749899089994029	0.999996530078554
"PB1_vRNA_1669.0:225.0"	27.6157244898729	-0.212399934217155	3.17209411600072	-0.0669589004770587	NA	NA
"PB1_vRNA_1669.0:275.0"	33.09334300734	2.5354577894907	2.98441205424319	0.849566930908829	NA	NA
"PB1_vRNA_1669.0:350.0"	6.67949472144337	-0.523279809843551	3.06497276762966	-0.170729024208667	0.864436839865008	0.999996530078554
"PB1_vRNA_1669.0:375.0"	9.65648172641844	-1.47460115626461	3.75270002520356	-0.392944052645034	0.694360803851207	0.999996530078554
"PB1_vRNA_175.0:100.0"	9402.69692286096	0.157265264672789	0.345140344422846	0.455655988104702	0.648637375454366	0.999996530078554
"PB1_vRNA_175.0:1022.0"	225.646293508004	0.395341706144337	1.27591018594722	0.309850732832608	NA	NA
"PB1_vRNA_175.0:1072.0"	172.593253025096	-0.243667260407075	1.47650486786019	-0.165029771124431	NA	NA
"PB1_vRNA_175.0:1122.0"	133.9755802556	-0.309928667166558	1.78259270815879	-0.173863982360098	0.861972359370222	0.999996530078554
"PB1_vRNA_175.0:1169.0"	52.7137098883635	-0.728539486972196	1.16103665234463	-0.62749051505046	0.530337751633496	0.999996530078554
"PB1_vRNA_175.0:125.0"	14468.0567775879	0.124346603892315	0.562112647282598	0.221212962372292	0.824926616752405	0.999996530078554
"PB1_vRNA_175.0:1269.0"	227.562192775222	0.909905159242438	2.03814622253029	0.446437625124278	NA	NA
"PB1_vRNA_175.0:1469.0"	5.77760708531341	-3.22420708407496	2.70866331427956	-1.19033143287966	0.233916151024453	0.999996530078554
"PB1_vRNA_175.0:150.0"	76453.4647041365	0.0594439298186046	0.521577213770427	0.11396956816593	0.909261917309966	0.999996530078554
"PB1_vRNA_175.0:1569.0"	8.4841333250629	-2.55762504733852	2.57219356728624	-0.99433614945119	0.320059242091095	0.999996530078554
"PB1_vRNA_175.0:1669.0"	110.308980806403	0.29125238323318	3.03442888618587	0.0959826030391076	NA	NA
"PB1_vRNA_175.0:175.0"	14203.4192541064	0.188706351154503	0.334794505445329	0.563648291967915	0.572993514282322	0.999996530078554
"PB1_vRNA_175.0:1769.0"	274.233373063189	-0.960502895507283	3.7257829462244	-0.257798940349069	NA	NA
"PB1_vRNA_175.0:1869.0"	93.9994458265904	0.414833094493829	3.46208883202084	0.119821620594203	NA	NA
"PB1_vRNA_175.0:200.0"	17282.5797978814	0.203579464033125	0.416593208327701	0.488676867417832	0.625070483489791	0.999996530078554
"PB1_vRNA_175.0:2069.0"	326.692092816806	-0.0231410650893943	3.72553718394608	-0.00621147070793247	NA	NA
"PB1_vRNA_175.0:2169.0"	13.0204528621805	1.82652288145977	1.82608514924966	1.00023971073326	0.317194515807249	0.999996530078554
"PB1_vRNA_175.0:225.0"	22009.7241309799	-0.0154056225699654	0.515853143903027	-0.0298643572343168	0.976175231968757	0.999996530078554
"PB1_vRNA_175.0:250.0"	20286.7865978846	0.274733922491295	0.874875400871058	0.314026342742932	0.753501031422698	0.999996530078554
"PB1_vRNA_175.0:275.0"	14043.6896319601	0.0589757899266153	0.403339907070531	0.146218583613405	0.883748835624184	0.999996530078554
"PB1_vRNA_175.0:300.0"	14830.5781061785	0.209736853632342	0.29919773310431	0.700997468985573	0.483304594743176	0.999996530078554
"PB1_vRNA_175.0:325.0"	10606.7947558539	0.252826622347321	0.362013641910607	0.698389765128664	0.484933475309362	0.999996530078554
"PB1_vRNA_175.0:350.0"	6925.85413971474	0.123662452069057	0.344059817116451	0.359421373601445	0.719279887704778	0.999996530078554
"PB1_vRNA_175.0:375.0"	4212.30237199051	0.103592028356005	0.391558534361788	0.264563326463697	0.791345874903351	0.999996530078554
"PB1_vRNA_175.0:400.0"	5549.68845795558	0.272938982154401	0.594908185616171	0.458791774518462	0.646383702122824	0.999996530078554
"PB1_vRNA_175.0:425.0"	2912.73250324052	-0.0787782022803412	0.33630457196039	-0.23424659920954	0.81479354024695	0.999996530078554
"PB1_vRNA_175.0:450.0"	2346.29921243799	-0.0857023980031826	0.482780561433536	-0.177518327889391	0.85910127027773	0.999996530078554
"PB1_vRNA_175.0:475.0"	3137.49842015485	0.251881599893786	0.424227795501394	0.593741387445129	0.552685096862743	0.999996530078554
"PB1_vRNA_175.0:500.0"	1518.44255160438	0.0951709282187059	0.500208916515952	0.190262358539286	0.849103548372187	0.999996530078554
"PB1_vRNA_175.0:525.0"	2439.5584601976	-0.0470434736814312	0.462922679528473	-0.101622745572434	0.919056124557508	0.999996530078554
"PB1_vRNA_175.0:550.0"	2036.7042749504	0.555177296991229	0.406686475538416	1.36512357893442	0.172214212300838	0.999996530078554
"PB1_vRNA_175.0:575.0"	954.547604817173	0.055073801186599	0.521968531715336	0.10551172693421	0.915969765182993	0.999996530078554
"PB1_vRNA_175.0:600.0"	774.638384862748	0.155735886505151	0.634658196574115	0.245385448964203	0.806157994703393	0.999996530078554
"PB1_vRNA_175.0:622.0"	645.334866762911	0.0965918983849352	0.558113774606925	0.173068472379067	0.862597606356879	0.999996530078554
"PB1_vRNA_175.0:672.0"	25.1606440646706	-0.560556866230951	2.10038642860269	-0.266882731004822	0.789559453211119	0.999996530078554
"PB1_vRNA_175.0:722.0"	345.817212910372	0.128460623455721	0.944148836886576	0.13605971689732	0.891774072575978	0.999996530078554
"PB1_vRNA_175.0:75.0"	9939.94208022032	0.364351570022414	0.452489151082614	0.805216145294701	0.420694961188997	0.999996530078554
"PB1_vRNA_175.0:772.0"	208.038815179947	0.215760564628724	2.13922937165244	0.100859013758801	0.919662379420535	0.999996530078554
"PB1_vRNA_175.0:822.0"	290.561995718427	0.186182623269265	0.900668177670154	0.206716111310696	0.836231574156256	0.999996530078554
"PB1_vRNA_175.0:872.0"	551.73964735624	-0.0433471198676783	0.607779334035979	-0.0713204899216141	0.943142688153739	0.999996530078554
"PB1_vRNA_175.0:922.0"	325.095500529957	-0.0328979954574808	0.978885614070237	-0.0336075992788268	0.973190062344723	0.999996530078554
"PB1_vRNA_175.0:972.0"	92.4182674426967	-0.41543664133797	1.08573347809994	-0.382632247892911	0.701992456264206	0.999996530078554
"PB1_vRNA_1769.0:1072.0"	16.3111161244181	-1.50096809427948	3.74160056197859	-0.401156689340925	NA	NA
"PB1_vRNA_1769.0:125.0"	4.67807291784053	-2.34567412853119	3.80862934105674	-0.615884067069744	0.537971037961482	0.999996530078554
"PB1_vRNA_1769.0:150.0"	6.49840978309352	-3.35617585974389	3.82984635737066	-0.876321279386266	0.380855400010803	0.999996530078554
"PB1_vRNA_1769.0:175.0"	13.9791209233564	0.963678474541395	2.44160587374523	0.394690430959355	0.693071365626458	0.999996530078554
"PB1_vRNA_1769.0:225.0"	86.3950251177045	0.290111019399877	2.93366337455709	0.0988903573313613	NA	NA
"PB1_vRNA_1769.0:325.0"	5.84006883181993	-0.67610183063344	2.9532195671415	-0.228937204045366	0.818917723723228	0.999996530078554
"PB1_vRNA_1769.0:575.0"	1.93983516924893	-1.33033505025011	3.85373655203482	-0.345206537158768	0.729939104563988	0.999996530078554
"PB1_vRNA_1769.0:600.0"	66.7305127703192	2.25464551746103	3.01008548813053	0.749030393439531	NA	NA
"PB1_vRNA_1869.0:150.0"	1.75576652949441	2.75212832244493	3.91662561901862	0.702678425295732	0.48225617586465	0.999996530078554
"PB1_vRNA_1869.0:175.0"	2.13738085727873	-0.898936469542166	3.82813004414422	-0.234823911198431	0.814345408140106	0.999996530078554
"PB1_vRNA_1869.0:225.0"	2.77874587207574	-0.291707099394272	3.79489848033416	-0.0768682221424236	0.938728377782275	0.999996530078554
"PB1_vRNA_1869.0:275.0"	9.21583765700081	-0.872315763709761	3.74886456721529	-0.232687990742149	0.816003695279946	0.999996530078554
"PB1_vRNA_1869.0:450.0"	4.80557651780701	-1.3669398719021	3.77821891193313	-0.361794777847508	0.717505394850335	0.999996530078554
"PB1_vRNA_1969.0:125.0"	18.7565755076416	-3.85839842713125	3.15459590047924	-1.22310386143122	NA	NA
"PB1_vRNA_1969.0:150.0"	113.422388890095	-0.282429320889349	1.91435878017435	-0.14753207382768	0.882712065453203	0.999996530078554
"PB1_vRNA_1969.0:175.0"	2.91446694737933	-2.09646864385697	3.84333933349925	-0.545481015840511	0.585422733729874	0.999996530078554
"PB1_vRNA_1969.0:200.0"	24.1834429433458	0.0266571372754967	3.7327419373091	0.00714143589972192	NA	NA
"PB1_vRNA_1969.0:450.0"	10.3552880216963	5.20377671938957	3.20967160277458	1.62128010694028	0.104957579387833	0.999996530078554
"PB1_vRNA_1969.0:475.0"	6.88354018813614	-2.44086589448329	2.81940208543983	-0.865738841255949	0.386633394714211	0.999996530078554
"PB1_vRNA_200.0:100.0"	4199.8995067649	-0.229438932359535	0.510776305617162	-0.449196507035126	0.653289907022526	0.999996530078554
"PB1_vRNA_200.0:1022.0"	346.408125862064	-0.272933499072187	1.16094383521389	-0.2350962129205	0.814134057986695	0.999996530078554
"PB1_vRNA_200.0:1072.0"	9.04614451489091	0.249886979155743	2.12636884616598	0.117518171697403	0.906449444886028	0.999996530078554
"PB1_vRNA_200.0:1122.0"	33.7354951296619	-0.389602238246713	2.20227933159686	-0.176908638544147	NA	NA
"PB1_vRNA_200.0:1169.0"	76.4275425096277	1.24984803771794	2.07863747721026	0.601282355110502	NA	NA
"PB1_vRNA_200.0:125.0"	4972.25281548936	-0.0273497775948326	0.428761488276816	-0.0637878595504246	0.949139145247159	0.999996530078554
"PB1_vRNA_200.0:1269.0"	10.905789866777	0.546138328742238	2.60736299942572	0.20946002871964	0.83408913572241	0.999996530078554
"PB1_vRNA_200.0:1369.0"	55.0698684663688	0.458094463178012	2.91861866646055	0.15695591494779	0.875279592153264	0.999996530078554
"PB1_vRNA_200.0:1469.0"	69.5075576539468	0.115050975007857	3.51401560883747	0.0327405987379545	NA	NA
"PB1_vRNA_200.0:150.0"	57882.8084429199	-0.118530084817601	0.318510252804767	-0.372138993246961	0.709789365440087	0.999996530078554
"PB1_vRNA_200.0:1569.0"	18.9772962750038	-0.709367834142093	3.31667774876385	-0.213879034345884	NA	NA
"PB1_vRNA_200.0:1669.0"	113.675068297479	-0.0952780816515801	2.91824134503247	-0.0326491439146271	NA	NA
"PB1_vRNA_200.0:175.0"	12279.9352283057	0.122530710404056	0.368896551962682	0.332154664369026	0.739772474737841	0.999996530078554
"PB1_vRNA_200.0:1769.0"	43.1360432888369	-0.763869109090536	2.51179116359527	-0.304113303749809	0.761041571643147	0.999996530078554
"PB1_vRNA_200.0:1969.0"	35.340577830933	0.170734739140489	2.27621202230244	0.0750082757966402	0.940208127311099	0.999996530078554
"PB1_vRNA_200.0:200.0"	11000.6792425198	-0.527752716309457	0.429221026262577	-1.22955932728841	0.218862168655416	0.999996530078554
"PB1_vRNA_200.0:2069.0"	22.673866537581	-0.526076266905875	2.99590029572435	-0.175598723247457	0.860609205467877	0.999996530078554
"PB1_vRNA_200.0:225.0"	12099.3799781752	0.485159768080248	0.436272744268428	1.11205610355925	0.266114028811003	0.999996530078554
"PB1_vRNA_200.0:250.0"	13684.0166512473	0.465503497774191	0.368588458939535	1.26293563046844	0.206612313758022	0.999996530078554
"PB1_vRNA_200.0:275.0"	24907.8231601916	0.484592364109781	0.656083669863158	0.73861366525226	0.460141623907293	0.999996530078554
"PB1_vRNA_200.0:300.0"	13177.9875643728	0.301804235113881	0.542729808565646	0.556085607148619	0.578152333773896	0.999996530078554
"PB1_vRNA_200.0:325.0"	8191.1042673021	-0.180753166495936	0.375178018101437	-0.481779735952083	0.629962426044806	0.999996530078554
"PB1_vRNA_200.0:350.0"	4232.77512047067	-0.263650222718309	0.333255858066769	-0.791134548234965	0.428865480570365	0.999996530078554
"PB1_vRNA_200.0:375.0"	3343.5176170868	0.274328576277173	0.630951372994091	0.434785607923136	0.663718052434413	0.999996530078554
"PB1_vRNA_200.0:400.0"	2941.88298496727	-0.0336464871551336	0.523519564767875	-0.064269779812436	0.94875541590663	0.999996530078554
"PB1_vRNA_200.0:425.0"	2245.9496949366	0.139215594421225	0.341723070732317	0.407393021849194	0.683719351337269	0.999996530078554
"PB1_vRNA_200.0:450.0"	1863.23136699153	-0.0440981735200269	0.311476413572684	-0.141577890326314	0.887413431955314	0.999996530078554
"PB1_vRNA_200.0:475.0"	3496.61532762928	0.00493881783505261	0.868136211048506	0.00568898955278881	0.99546086755381	0.999996530078554
"PB1_vRNA_200.0:500.0"	1070.25718808131	0.0951659639047024	0.608002233573231	0.156522391941575	0.875621270546598	0.999996530078554
"PB1_vRNA_200.0:525.0"	1704.34216031104	-0.0651820764641994	0.620835705502019	-0.104990862939322	0.916383058966392	0.999996530078554
"PB1_vRNA_200.0:550.0"	987.866615806324	-0.505274755960019	0.428406656808266	-1.17942788220062	0.238227837983881	0.999996530078554
"PB1_vRNA_200.0:575.0"	745.934337948673	0.586839784819393	0.69563594133976	0.84360187555745	0.39889191587473	0.999996530078554
"PB1_vRNA_200.0:600.0"	469.344829666857	0.296271225726352	0.990801134193004	0.29902188794693	0.764923345014687	0.999996530078554
"PB1_vRNA_200.0:622.0"	380.424682965206	0.0425551915704842	0.631192582741477	0.0674202972817788	0.946247111056802	0.999996530078554
"PB1_vRNA_200.0:672.0"	15.2615052767987	0.258271261237321	1.93990527125067	0.133136017033869	0.894085811206841	0.999996530078554
"PB1_vRNA_200.0:722.0"	321.103060033486	-0.642537889951692	0.652266667528954	-0.985084662360384	0.324582486544306	0.999996530078554
"PB1_vRNA_200.0:75.0"	2304.35982767193	-1.208917892962	0.364641255683835	-3.3153623571607	0.000915244012643226	0.945447065060453
"PB1_vRNA_200.0:772.0"	307.44911683487	-0.22146444694164	2.14943202029308	-0.103033938664151	0.917936035126336	0.999996530078554
"PB1_vRNA_200.0:822.0"	75.6753705600317	-1.16238251258281	0.794047813573638	-1.4638696722197	0.143229561274551	0.999996530078554
"PB1_vRNA_200.0:872.0"	267.047103827422	0.278627157760326	0.672286482104477	0.414447062639326	0.678546728399511	0.999996530078554
"PB1_vRNA_200.0:922.0"	184.149821189107	0.612692165595699	1.00135654272751	0.61186214844798	0.540628966804357	0.999996530078554
"PB1_vRNA_200.0:972.0"	115.689408675526	1.1748658436301	0.958106925981243	1.22623666708898	0.220109626632214	0.999996530078554
"PB1_vRNA_2069.0:125.0"	50.6432451802591	-0.000844165100041042	3.10304443567645	-0.00027204415455205	NA	NA
"PB1_vRNA_2069.0:150.0"	121.158986918973	0.528770736488574	2.92960816232373	0.180491965884325	NA	NA
"PB1_vRNA_2069.0:225.0"	7.82837487506698	-0.93318953954622	2.89897251845688	-0.321903548103642	0.747525765149547	0.999996530078554
"PB1_vRNA_2069.0:425.0"	11.9746080043876	-2.39000281622076	3.75868067465505	-0.635862160980221	NA	NA
"PB1_vRNA_2069.0:922.0"	51.7686933862523	2.08205613715622	3.50499747304557	0.594025003774702	NA	NA
"PB1_vRNA_2169.0:125.0"	18.060049762524	-0.26605517691498	3.31516341049971	-0.0802540158570571	0.936035230220836	0.999996530078554
"PB1_vRNA_2169.0:150.0"	88.8077595065726	-1.3261845839749	1.40426222962045	-0.944399525958442	0.344965523635453	0.999996530078554
"PB1_vRNA_2169.0:1569.0"	3.98518621543086	1.1297231123541	3.77483066973565	0.299277824939684	0.764728072788118	0.999996530078554
"PB1_vRNA_2169.0:175.0"	30.5137500287953	-1.71952520561387	3.679035042107	-0.46738484030016	NA	NA
"PB1_vRNA_2169.0:200.0"	29.1703993720312	-0.00591968173465852	2.50170658095641	-0.00236625740992991	0.998112001507604	0.999996530078554
"PB1_vRNA_2169.0:225.0"	5.36131687480723	-0.952665024405753	3.72898506998148	-0.255475687493295	0.798355719291002	0.999996530078554
"PB1_vRNA_2169.0:250.0"	21.0708162256718	-2.49954560465152	2.27878515093537	-1.09687637890107	0.272695435811541	0.999996530078554
"PB1_vRNA_2169.0:275.0"	4.11570742017475	-1.80331852048238	3.79885295623075	-0.474700795545307	0.635000250823963	0.999996530078554
"PB1_vRNA_2169.0:325.0"	11.3127080036339	1.17054971432921	3.74275585356433	0.31275075375661	0.75447003247331	0.999996530078554
"PB1_vRNA_2169.0:350.0"	174.619104092566	-0.171207665336522	1.99959892444461	-0.085621002913909	0.9317677018586	0.999996530078554
"PB1_vRNA_2169.0:375.0"	48.4936442602405	2.1228915643517	2.58597725529804	0.820924298542227	NA	NA
"PB1_vRNA_2169.0:75.0"	43.1845477067874	6.47936702371492	2.82017342894275	2.29750658495635	NA	NA
"PB1_vRNA_2169.0:872.0"	17.729931188948	1.0740404530179	3.7361296379165	0.287474086048271	0.773749341255882	0.999996530078554
"PB1_vRNA_225.0:100.0"	6574.66142888645	0.315777936094559	0.475595550385071	0.663963184346207	0.506713874517598	0.999996530078554
"PB1_vRNA_225.0:1022.0"	52.5009984054256	-0.242496375116894	1.05300818977837	-0.230289163437498	0.817867080668374	0.999996530078554
"PB1_vRNA_225.0:1072.0"	31.3587445437856	-1.17595313487322	1.9225032677348	-0.611678094185399	0.540750757982701	0.999996530078554
"PB1_vRNA_225.0:1122.0"	38.01338611875	-0.498642101792986	1.9079056199336	-0.261355748724269	0.793818178739443	0.999996530078554
"PB1_vRNA_225.0:1169.0"	16.0905089577614	-1.61829185446486	1.97627840360941	-0.818858239562433	0.412867298294137	0.999996530078554
"PB1_vRNA_225.0:125.0"	7971.18168750486	0.14492823796262	0.332576741768703	0.435773822281936	0.66300083859661	0.999996530078554
"PB1_vRNA_225.0:1369.0"	2.77566164759704	-1.38302293150058	3.30133348783467	-0.418928574346392	0.675268333276451	0.999996530078554
"PB1_vRNA_225.0:1469.0"	73.0064369591185	0.389961423059924	2.21560535535308	0.176006716231185	0.86028866602996	0.999996530078554
"PB1_vRNA_225.0:150.0"	51218.5006948997	0.199082414397451	0.308895781264585	0.644497032566872	0.519253181262277	0.999996530078554
"PB1_vRNA_225.0:1569.0"	35.5192258371859	-1.59898706460784	2.64609380641633	-0.604282078258362	NA	NA
"PB1_vRNA_225.0:1669.0"	24.9623825795843	-1.50234285153643	2.98277517222527	-0.503672843171625	0.614491294984092	0.999996530078554
"PB1_vRNA_225.0:175.0"	6846.82664292144	0.274190606264562	0.550587384959436	0.497996528352649	0.618486489121164	0.999996530078554
"PB1_vRNA_225.0:1769.0"	224.445459354931	0.849128830314731	3.40487706856936	0.249386046313711	NA	NA
"PB1_vRNA_225.0:1969.0"	11.7647066968901	-3.93015842044622	2.33889381977868	-1.68034922629284	0.0928893886046409	0.999996530078554
"PB1_vRNA_225.0:200.0"	15179.633121791	0.185153526141451	0.336555008889282	0.550143427526173	0.582221002279615	0.999996530078554
"PB1_vRNA_225.0:2069.0"	41.6885064629596	-0.0678700885986192	2.30548683353931	-0.0294385062674278	0.976514862542196	0.999996530078554
"PB1_vRNA_225.0:2169.0"	49.0723748775996	0.636690489499151	2.86921222848071	0.221904285496611	0.824388394356855	0.999996530078554
"PB1_vRNA_225.0:225.0"	14740.0922273228	0.511139180300952	0.363753948335001	1.40517837027082	0.159968244315284	0.999996530078554
"PB1_vRNA_225.0:250.0"	12184.4178701875	0.54352468209212	0.363332862588667	1.49594143017955	0.134668918670748	0.999996530078554
"PB1_vRNA_225.0:275.0"	20718.783232035	0.418821466330561	0.451649068975615	0.927316129047913	0.353762422447505	0.999996530078554
"PB1_vRNA_225.0:300.0"	9391.13833912676	0.515395872184365	0.336397697900801	1.53210285147774	0.125497056217685	0.999996530078554
"PB1_vRNA_225.0:325.0"	9049.16554067862	0.434667907907006	0.322846644646951	1.34636030794849	0.178186345119443	0.999996530078554
"PB1_vRNA_225.0:350.0"	4206.06279245522	-0.016296974905387	0.514102373978676	-0.031699863160062	0.974711404015575	0.999996530078554
"PB1_vRNA_225.0:375.0"	3126.33860906095	0.225300267775516	0.456453271794421	0.493588898793099	0.621596542406375	0.999996530078554
"PB1_vRNA_225.0:400.0"	3050.68631089812	0.454631452825472	0.352873388196294	1.28836990272718	0.197617230440139	0.999996530078554
"PB1_vRNA_225.0:425.0"	3044.20141955022	0.0844407960522178	0.513421947014169	0.164466666341958	0.869363785801307	0.999996530078554
"PB1_vRNA_225.0:450.0"	1834.08946405598	0.10532008488125	0.338361575284696	0.311264908826111	0.755599241835259	0.999996530078554
"PB1_vRNA_225.0:475.0"	1427.92813742948	0.296725846614963	0.606116544644608	0.489552461876694	0.62445062259929	0.999996530078554
"PB1_vRNA_225.0:500.0"	829.6583870065	0.188365073041829	0.501911586321594	0.37529532725538	0.707440840930951	0.999996530078554
"PB1_vRNA_225.0:525.0"	1597.21806742804	-0.258275148717851	0.504088765335186	-0.512360454107948	0.608398762508043	0.999996530078554
"PB1_vRNA_225.0:550.0"	2668.25837793939	0.302435443464767	1.07261682845644	0.281960375262796	NA	NA
"PB1_vRNA_225.0:575.0"	561.244544684511	0.365219699295509	0.529436641824121	0.689827016953683	0.490302976532176	0.999996530078554
"PB1_vRNA_225.0:600.0"	354.521684206007	0.515062978366325	0.415141360891053	1.24069299493744	0.214719183069397	0.999996530078554
"PB1_vRNA_225.0:622.0"	187.915082692142	-0.332488276693138	0.739697446023863	-0.449492259950849	0.653076590343299	0.999996530078554
"PB1_vRNA_225.0:722.0"	535.744398773149	0.608058678501904	0.8949305318467	0.679447908931174	0.496854102750483	0.999996530078554
"PB1_vRNA_225.0:75.0"	9856.49143122511	-0.85220390557007	1.38772085236201	-0.614103264442236	0.539147091221685	0.999996530078554
"PB1_vRNA_225.0:772.0"	142.839262986172	0.192379126356299	2.1196043891987	0.0907618078810577	0.92768185764676	0.999996530078554
"PB1_vRNA_225.0:822.0"	117.34877312504	0.457809240519078	0.617754515029042	0.741086029128504	0.458641279987375	0.999996530078554
"PB1_vRNA_225.0:872.0"	141.296185200778	-0.290480543983144	0.982338455120279	-0.295703117870487	0.767456815903409	0.999996530078554
"PB1_vRNA_225.0:922.0"	52.5427402078492	0.262231595291318	1.20596324722716	0.217445760386363	0.827860972572776	0.999996530078554
"PB1_vRNA_225.0:972.0"	57.2506208000257	-0.398731336771128	1.78220830641695	-0.223728806186948	0.822968329952028	0.999996530078554
"PB1_vRNA_250.0:100.0"	17280.2874912355	0.0895327179445787	0.811033571844692	0.11039335614793	0.912097421952195	0.999996530078554
"PB1_vRNA_250.0:1022.0"	134.239150729466	-0.174204096880557	1.88432043293753	-0.0924492956906404	0.926341074795236	0.999996530078554
"PB1_vRNA_250.0:1072.0"	129.447677735109	-0.416498662429114	2.44091232680455	-0.170632372926872	NA	NA
"PB1_vRNA_250.0:1122.0"	18.1978817727218	0.0833556625668974	1.83103371519326	0.0455238272650264	0.963689783172497	0.999996530078554
"PB1_vRNA_250.0:1169.0"	11.5845378701726	0.00120919672703095	1.73471870983257	0.000697056370106053	0.999443829529322	0.999996530078554
"PB1_vRNA_250.0:125.0"	17154.4823066954	0.0649629437869454	0.687545211356267	0.0944853410567693	0.92472362649073	0.999996530078554
"PB1_vRNA_250.0:1269.0"	1.94481565475742	-1.55591017104547	3.86574596094239	-0.402486398942307	0.687326096073254	0.999996530078554
"PB1_vRNA_250.0:1369.0"	37.9017361247857	-1.03695989184027	1.65873784343208	-0.625149957207647	0.531872642504752	0.999996530078554
"PB1_vRNA_250.0:1469.0"	6.13054091821225	-0.932065732887318	3.76131060670377	-0.247803446816145	0.804286487922638	0.999996530078554
"PB1_vRNA_250.0:150.0"	72692.0862331066	0.0276422964664224	0.79158395381267	0.0349202334550657	0.972143346487559	0.999996530078554
"PB1_vRNA_250.0:1569.0"	59.1779539541286	0.0842796796875502	3.51971589989929	0.0239450234292949	NA	NA
"PB1_vRNA_250.0:1669.0"	51.971439610548	-0.252775948406066	1.67216387264426	-0.151166971456177	0.87984400380693	0.999996530078554
"PB1_vRNA_250.0:175.0"	15495.6956904622	0.327839180112774	0.358387016722009	0.914762993122238	0.360316066401198	0.999996530078554
"PB1_vRNA_250.0:1769.0"	8.45454302628327	-5.21118045240472	3.14005465541132	-1.65958272204727	0.0969984265590549	0.999996530078554
"PB1_vRNA_250.0:1969.0"	4.73961829428134	-2.02955718478624	3.03702609641805	-0.668271236516523	0.503960470371432	0.999996530078554
"PB1_vRNA_250.0:200.0"	19166.6040076805	0.00740803357489211	0.614051520771332	0.0120641889553284	0.990374403386858	0.999996530078554
"PB1_vRNA_250.0:2069.0"	216.556362509236	-0.36462766418994	2.15863027024058	-0.168916219334449	0.865862541336093	0.999996530078554
"PB1_vRNA_250.0:2169.0"	2.69113355176295	-1.3850889002899	3.82081845960057	-0.362511047027001	0.716970169802765	0.999996530078554
"PB1_vRNA_250.0:225.0"	19660.4712296278	-0.00239521603354491	0.601569214408463	-0.0039816133807648	0.996823140550326	0.999996530078554
"PB1_vRNA_250.0:250.0"	12817.2266878822	-0.314187679031969	0.608053621624783	-0.516710480553387	0.605358278795982	0.999996530078554
"PB1_vRNA_250.0:275.0"	10088.8377392081	-0.462541628591153	0.661079521588836	-0.699676231808668	0.484129523139426	0.999996530078554
"PB1_vRNA_250.0:300.0"	8020.35672249887	0.0545931922739078	0.657286993212284	0.0830583791215777	0.933805120095981	0.999996530078554
"PB1_vRNA_250.0:325.0"	7240.91780056292	0.243462138973453	0.582120868918223	0.418232968396903	0.675776793523288	0.999996530078554
"PB1_vRNA_250.0:350.0"	4687.39860186245	0.0841985672136291	0.539698538206571	0.156010367368092	0.876024849308307	0.999996530078554
"PB1_vRNA_250.0:375.0"	1892.12013750698	-9.95487456827701e-05	0.390665238048241	-0.000254818540242062	0.999796684223135	0.999996530078554
"PB1_vRNA_250.0:400.0"	2558.13074762852	-0.0245376404254457	0.439715374615042	-0.0558034625169241	0.955498376554737	0.999996530078554
"PB1_vRNA_250.0:425.0"	2224.8356111772	0.0362037521723167	0.671270722945187	0.0539331612936632	0.956988416213272	0.999996530078554
"PB1_vRNA_250.0:450.0"	938.960729310744	-0.0419502286134493	0.428933752021257	-0.0978011835528634	0.922090167551755	0.999996530078554
"PB1_vRNA_250.0:475.0"	1232.54197558657	0.339320130813646	0.46167576416839	0.734974969770957	0.462354738176498	0.999996530078554
"PB1_vRNA_250.0:500.0"	784.645829514471	0.686989931739429	0.683824842100807	1.00462850929618	0.315075764111361	0.999996530078554
"PB1_vRNA_250.0:525.0"	1792.87693295018	0.304083894339278	0.551782789262321	0.551093474201702	0.581569598693899	0.999996530078554
"PB1_vRNA_250.0:550.0"	1298.19595469135	0.633489373440318	0.545119769014257	1.16211043783252	0.245190608130432	0.999996530078554
"PB1_vRNA_250.0:575.0"	326.892139504894	-0.377527481449618	0.771909831926022	-0.489082358891108	0.62478339030472	0.999996530078554
"PB1_vRNA_250.0:600.0"	550.490659118334	0.186863785774013	1.02811814251477	0.181753222754095	0.855776395805184	0.999996530078554
"PB1_vRNA_250.0:622.0"	236.081432812436	0.280583472084184	0.556415833878133	0.504269388109538	0.614072085914489	0.999996530078554
"PB1_vRNA_250.0:672.0"	15.9506867046343	-0.28790513778372	2.18704473780894	-0.131641174415185	0.895268116434241	0.999996530078554
