PB1_vRNA	1086	1147	+
PA_vRNA	333	2036	+
HA_vRNA	262	508	+
NP_vRNA	513	1115	+
PA_vRNA	569	1711	+
PA_vRNA	309	433	+
NS_vRNA	554	621	+
PB1_vRNA	757	1774	+
NP_vRNA	182	1089	+
PB2_vRNA	274	2221	+
PA_vRNA	320	2011	+
PB1_vRNA	309	2154	+
PA_vRNA	489	2010	+
PB1_vRNA	703	1700	+
PB2_vRNA	227	300	+
PB2_vRNA	477	1870	+
PB2_vRNA	275	2220	+
NA_vRNA	462	1121	+
PB1_vRNA	655	859	+
PB2_vRNA	409	2102	+
PB2_vRNA	463	2074	+
PB1_vRNA	240	2201	+
NA_vRNA	308	1129	+
NA_vRNA	113	856	+
PA_vRNA	443	1780	+
PB1_vRNA	662	1810	+
NA_vRNA	570	695	+
PA_vRNA	276	2053	+
PA_vRNA	230	2082	+
PB1_vRNA	406	1896	+
PB2_vRNA	269	2098	+
PB2_vRNA	810	1567	+
NP_vRNA	48	1047	+
PA_vRNA	487	1745	+
NA_vRNA	148	715	+
PB2_vRNA	285	2138	+
PB1_vRNA	525	616	+
NP_vRNA	243	1366	+
PB1_vRNA	555	1897	+
PB1_vRNA	385	2055	+
NA_vRNA	718	746	+
PB1_vRNA	417	2034	+
PA_vRNA	352	1891	+
PB2_vRNA	388	1767	+
PA_vRNA	412	1390	+
PA_vRNA	319	2123	+
PA_vRNA	421	1873	+
PB2_vRNA	268	2173	+
NA_vRNA	749	1165	+
NP_vRNA	351	1067	+
NA_vRNA	1027	1065	+
NP_vRNA	430	760	+
PB1_vRNA	375	2085	+
PA_vRNA	421	1904	+
HA_vRNA	231	529	+
PA_vRNA	526	1865	+
NA_vRNA	115	1092	+
PB2_vRNA	971	1371	+
PB1_vRNA	350	2026	+
NA_vRNA	563	1039	+
NP_vRNA	1043	1276	+
PB2_vRNA	338	2171	+
PB1_vRNA	433	2005	+
NA_vRNA	1008	1045	+
NP_vRNA	381	1129	+
PB2_vRNA	2078	2093	+
NA_vRNA	867	1132	+
PB2_vRNA	251	2205	+
PB2_vRNA	357	2169	+
PB2_vRNA	217	2179	+
NA_vRNA	316	691	+
PB2_vRNA	513	2024	+
PB2_vRNA	358	2259	+
PB2_vRNA	291	2124	+
PB2_vRNA	231	2211	+
PB1_vRNA	593	664	+
HA_vRNA	1042	1058	+
HA_vRNA	94	158	+
PB2_vRNA	722	1730	+
PA_vRNA	195	2138	+
PA_vRNA	357	2018	+
HA_vRNA	103	833	+
PB2_vRNA	208	2129	+
PA_vRNA	402	477	+
PB1_vRNA	621	1676	+
PB1_vRNA	1547	1808	+
PB2_vRNA	381	754	+
NP_vRNA	339	1011	+
NA_vRNA	965	991	+
HA_vRNA	415	744	+
NP_vRNA	772	1031	+
PB2_vRNA	288	2060	+
PB1_vRNA	348	552	+
HA_vRNA	218	1680	+
PA_vRNA	418	1892	+
PA_vRNA	247	1983	+
NA_vRNA	1029	1063	+
HA_vRNA	319	1592	+
NA_vRNA	180	1194	+
NP_vRNA	421	811	+
PA_vRNA	224	1985	+
PB2_vRNA	269	2107	+
HA_vRNA	518	918	+
PB2_vRNA	310	1948	+
NP_vRNA	589	957	+
PA_vRNA	282	2099	+
PB2_vRNA	699	775	+
NS_vRNA	348	573	+
PA_vRNA	784	858	+
M_vRNA	334	479	+
PA_vRNA	668	2202	+
NP_vRNA	192	1410	+
PB2_vRNA	530	883	+
PB2_vRNA	388	1954	+
PB1_vRNA	319	423	+
PB1_vRNA	359	2180	+
PB2_vRNA	309	2084	+
PB2_vRNA	503	899	+
NP_vRNA	1121	1312	+
M_vRNA	413	582	+
PB2_vRNA	313	2144	+
NA_vRNA	402	1108	+
NA_vRNA	948	1054	+
PA_vRNA	562	1822	+
PA_vRNA	800	1698	+
NP_vRNA	140	322	+
NP_vRNA	669	681	+
PB1_vRNA	297	2177	+
NP_vRNA	680	809	+
PA_vRNA	374	2066	+
PA_vRNA	352	1940	+
PB1_vRNA	1240	1270	+
M_vRNA	469	641	+
NA_vRNA	839	1050	+
PA_vRNA	150	1595	+
PB1_vRNA	505	1986	+
PA_vRNA	237	1951	+
PA_vRNA	787	833	+
PB2_vRNA	480	1910	+
PA_vRNA	789	1638	+
PB1_vRNA	479	1922	+
PA_vRNA	424	1996	+
PB2_vRNA	712	1762	+
PA_vRNA	762	1691	+
PA_vRNA	304	1986	+
PB1_vRNA	961	982	+
NA_vRNA	420	842	+
NP_vRNA	359	995	+
PB2_vRNA	511	633	+
PA_vRNA	592	1716	+
PA_vRNA	268	2052	+
NA_vRNA	440	790	+
PB2_vRNA	927	1474	+
PA_vRNA	1050	1737	+
PA_vRNA	926	1959	+
PA_vRNA	408	1872	+
PA_vRNA	348	1962	+
PA_vRNA	158	1707	+
PB2_vRNA	455	2144	+
PA_vRNA	904	1226	+
NA_vRNA	627	745	+
PA_vRNA	425	1609	+
NP_vRNA	485	501	+
PA_vRNA	279	1976	+
PB2_vRNA	1025	1255	+
HA_vRNA	257	1587	+
HA_vRNA	447	1420	+
PB1_vRNA	361	1940	+
PB1_vRNA	757	1713	+
PA_vRNA	429	1826	+
NP_vRNA	1222	1486	+
PA_vRNA	619	2167	+
NS_vRNA	356	781	+
NP_vRNA	1170	1193	+
PA_vRNA	206	1831	+
NP_vRNA	986	1069	+
PA_vRNA	445	979	+
PB1_vRNA	325	2004	+
PB2_vRNA	276	2091	+
PB1_vRNA	699	1784	+
PB1_vRNA	389	2003	+
NP_vRNA	230	1049	+
PA_vRNA	567	1725	+
PA_vRNA	229	2020	+
M_vRNA	557	710	+
PA_vRNA	510	1801	+
NP_vRNA	942	1175	+
PB2_vRNA	393	2084	+
NP_vRNA	203	1413	+
PB1_vRNA	451	1962	+
PA_vRNA	469	1805	+
NP_vRNA	371	637	+
PA_vRNA	309	2011	+
PB1_vRNA	730	1767	+
PB2_vRNA	729	756	+
PB2_vRNA	219	2186	+
PA_vRNA	527	1810	+
PB2_vRNA	568	1786	+
NP_vRNA	963	974	+
PB2_vRNA	560	1850	+
PB2_vRNA	498	1932	+
NA_vRNA	577	884	+
PA_vRNA	803	883	+
PA_vRNA	286	1961	+
PB1_vRNA	1066	1421	+
PA_vRNA	1630	1662	+
NA_vRNA	334	1113	+
PA_vRNA	317	2009	+
PB2_vRNA	516	599	+
PA_vRNA	277	1686	+
PB2_vRNA	426	1986	+
PB2_vRNA	540	628	+
PB2_vRNA	312	2056	+
NA_vRNA	597	637	+
PB2_vRNA	1246	2103	+
HA_vRNA	258	314	+
NA_vRNA	450	544	+
NP_vRNA	786	911	+
PB1_vRNA	1095	2157	+
PB2_vRNA	606	1166	+
HA_vRNA	531	1371	+
NP_vRNA	628	1073	+
PA_vRNA	110	2016	+
NP_vRNA	441	983	+
PB2_vRNA	330	2145	+
PA_vRNA	100	2073	+
NA_vRNA	199	379	+
NS_vRNA	714	752	+
PB2_vRNA	551	1833	+
NP_vRNA	515	653	+
PA_vRNA	299	1963	+
PA_vRNA	474	1751	+
PA_vRNA	625	1972	+
NA_vRNA	317	532	+
HA_vRNA	800	1116	+
PB1_vRNA	470	1994	+
PA_vRNA	290	2057	+
PB1_vRNA	472	1967	+
PB1_vRNA	283	2087	+
PB2_vRNA	188	403	+
PA_vRNA	657	1825	+
PB2_vRNA	454	1808	+
NP_vRNA	324	1313	+
PB1_vRNA	599	661	+
HA_vRNA	1133	1589	+
PB2_vRNA	210	2063	+
NA_vRNA	248	1248	+
PB1_vRNA	406	2043	+
PB1_vRNA	245	344	+
HA_vRNA	166	1444	+
PB2_vRNA	499	1875	+
PB1_vRNA	395	2052	+
PB1_vRNA	297	1855	+
M_vRNA	291	718	+
PB1_vRNA	827	1582	+
PB2_vRNA	238	2134	+
PB1_vRNA	370	2011	+
PB2_vRNA	1532	1575	+
M_vRNA	376	388	+
PA_vRNA	1320	1532	+
PB1_vRNA	105	797	+
PB2_vRNA	455	1970	+
PB1_vRNA	408	2100	+
PB1_vRNA	337	2144	+
PA_vRNA	569	1657	+
PB2_vRNA	1547	1610	+
PB1_vRNA	569	1932	+
PB1_vRNA	323	2086	+
HA_vRNA	690	1244	+
PA_vRNA	756	1825	+
NP_vRNA	805	1036	+
PA_vRNA	308	1947	+
PA_vRNA	377	1881	+
PB2_vRNA	751	1543	+
M_vRNA	429	631	+
PA_vRNA	335	1978	+
PB1_vRNA	313	2037	+
NA_vRNA	655	997	+
NA_vRNA	289	1196	+
NP_vRNA	983	1032	+
PA_vRNA	270	2064	+
PB2_vRNA	284	2165	+
PB1_vRNA	445	1974	+
PB1_vRNA	449	2038	+
HA_vRNA	370	1460	+
PB1_vRNA	525	2035	+
PB1_vRNA	363	2020	+
PA_vRNA	693	1683	+
PA_vRNA	267	2069	+
NP_vRNA	618	637	+
PB2_vRNA	327	2169	+
PA_vRNA	702	1560	+
PB2_vRNA	228	2212	+
HA_vRNA	168	675	+
PA_vRNA	1931	2108	+
PB2_vRNA	267	2096	+
NP_vRNA	736	1086	+
PA_vRNA	688	924	+
PA_vRNA	317	1778	+
PA_vRNA	371	1998	+
PB2_vRNA	377	1983	+
PA_vRNA	429	1033	+
NA_vRNA	512	894	+
PB2_vRNA	439	1982	+
PB2_vRNA	518	1959	+
NA_vRNA	514	1076	+
NA_vRNA	447	1035	+
NA_vRNA	881	989	+
PA_vRNA	1251	1581	+
PB2_vRNA	390	2010	+
M_vRNA	161	206	+
NA_vRNA	469	1138	+
NP_vRNA	421	1124	+
PB1_vRNA	724	1214	+
NP_vRNA	773	822	+
NA_vRNA	113	1075	+
PB2_vRNA	356	1998	+
PA_vRNA	420	1959	+
PB1_vRNA	296	2172	+
PB2_vRNA	1419	1495	+
PB2_vRNA	601	1905	+
PB1_vRNA	309	2022	+
NA_vRNA	421	1130	+
PA_vRNA	632	1730	+
M_vRNA	232	266	+
PA_vRNA	1058	1602	+
PB2_vRNA	724	756	+
NS_vRNA	310	719	+
PB2_vRNA	456	2014	+
PB1_vRNA	820	2077	+
PB2_vRNA	286	2103	+
HA_vRNA	356	1461	+
NA_vRNA	478	1088	+
PB2_vRNA	391	2022	+
NP_vRNA	352	1040	+
PA_vRNA	407	1832	+
PB1_vRNA	463	476	+
HA_vRNA	129	1542	+
PB2_vRNA	245	2236	+
NA_vRNA	1037	1097	+
PB2_vRNA	344	2073	+
M_vRNA	157	304	+
PB2_vRNA	233	2151	+
PA_vRNA	657	1583	+
PB2_vRNA	320	2046	+
PB2_vRNA	1964	2059	+
PA_vRNA	756	1582	+
PB1_vRNA	408	2111	+
M_vRNA	146	285	+
PB2_vRNA	500	626	+
NS_vRNA	247	495	+
PA_vRNA	158	323	+
PA_vRNA	351	2025	+
PA_vRNA	527	1725	+
NP_vRNA	780	1039	+
NS_vRNA	200	702	+
PA_vRNA	227	2105	+
PB1_vRNA	647	1877	+
NP_vRNA	549	1140	+
PB2_vRNA	262	2166	+
PA_vRNA	379	1966	+
PB2_vRNA	641	1920	+
PA_vRNA	384	1892	+
PB1_vRNA	859	1666	+
PA_vRNA	1819	1871	+
HA_vRNA	1105	1203	+
PA_vRNA	561	1546	+
PA_vRNA	626	1330	+
PB2_vRNA	465	2035	+
PB1_vRNA	261	1740	+
PA_vRNA	1920	1977	+
PB2_vRNA	1084	2114	+
NP_vRNA	955	983	+
NA_vRNA	475	491	+
PA_vRNA	316	1945	+
PA_vRNA	569	1150	+
PB2_vRNA	1550	2061	+
PA_vRNA	427	1955	+
PA_vRNA	634	1806	+
PB2_vRNA	804	1547	+
PB2_vRNA	135	1247	+
PA_vRNA	386	1818	+
NA_vRNA	744	1039	+
NP_vRNA	954	969	+
PB2_vRNA	605	647	+
PA_vRNA	242	477	+
PB2_vRNA	330	1971	+
PB2_vRNA	246	2221	+
NA_vRNA	375	482	+
PA_vRNA	481	1963	+
NA_vRNA	457	931	+
PB1_vRNA	529	1971	+
HA_vRNA	1388	1399	+
PB1_vRNA	276	329	+
PB2_vRNA	516	1938	+
PA_vRNA	286	2031	+
HA_vRNA	644	1159	+
PB1_vRNA	260	2140	+
M_vRNA	583	609	+
HA_vRNA	304	972	+
NS_vRNA	64	93	+
PB1_vRNA	773	1481	+
PA_vRNA	408	1944	+
PB2_vRNA	232	2175	+
NP_vRNA	729	970	+
PA_vRNA	316	1962	+
PB1_vRNA	571	1934	+
PB2_vRNA	555	1832	+
PB2_vRNA	306	2061	+
PA_vRNA	266	2058	+
PB1_vRNA	310	2156	+
NP_vRNA	211	271	+
NP_vRNA	614	766	+
PB2_vRNA	753	1784	+
PB2_vRNA	208	2230	+
PB1_vRNA	355	2074	+
PB2_vRNA	595	2105	+
PB2_vRNA	393	1241	+
PB2_vRNA	269	2171	+
NP_vRNA	149	823	+
NP_vRNA	218	1399	+
NP_vRNA	1069	1150	+
PA_vRNA	210	2074	+
PA_vRNA	239	1969	+
PA_vRNA	318	1919	+
PA_vRNA	350	2020	+
PB1_vRNA	323	2138	+
PA_vRNA	421	1728	+
NA_vRNA	236	1331	+
PB2_vRNA	542	1902	+
PA_vRNA	237	2114	+
NA_vRNA	341	1163	+
PB1_vRNA	416	1965	+
PB2_vRNA	400	2034	+
PA_vRNA	1356	1397	+
M_vRNA	407	428	+
HA_vRNA	359	1594	+
NP_vRNA	293	1404	+
PB1_vRNA	620	1977	+
NA_vRNA	452	1159	+
PA_vRNA	299	1975	+
PB2_vRNA	338	2200	+
PA_vRNA	146	1291	+
PA_vRNA	294	2073	+
PB2_vRNA	902	1475	+
HA_vRNA	822	1420	+
PB2_vRNA	208	390	+
NP_vRNA	459	1145	+
PA_vRNA	495	1972	+
HA_vRNA	255	1168	+
PA_vRNA	800	903	+
PB1_vRNA	498	2278	+
PB2_vRNA	1888	2205	+
NA_vRNA	275	429	+
NP_vRNA	234	255	+
PB2_vRNA	720	1759	+
PB2_vRNA	833	1697	+
PB2_vRNA	602	629	+
PA_vRNA	966	1919	+
PA_vRNA	425	1013	+
NA_vRNA	526	1109	+
PA_vRNA	487	1926	+
PA_vRNA	427	1825	+
PB1_vRNA	1711	1718	+
NS_vRNA	478	546	+
PB2_vRNA	551	1857	+
PB2_vRNA	209	2152	+
PB2_vRNA	344	1974	+
NA_vRNA	450	553	+
NP_vRNA	716	760	+
M_vRNA	472	562	+
PA_vRNA	322	1949	+
PB1_vRNA	663	1715	+
PB2_vRNA	509	1245	+
PB2_vRNA	574	1885	+
PB2_vRNA	516	1882	+
PB1_vRNA	476	2034	+
M_vRNA	201	704	+
NP_vRNA	806	1086	+
PB1_vRNA	323	1930	+
PB1_vRNA	1225	1646	+
PB1_vRNA	643	1779	+
PB1_vRNA	1989	2110	+
PA_vRNA	392	1930	+
PB2_vRNA	387	2084	+
PA_vRNA	173	2104	+
PA_vRNA	1427	1811	+
PB1_vRNA	451	2021	+
PA_vRNA	428	1825	+
PB2_vRNA	244	2209	+
NP_vRNA	234	367	+
PA_vRNA	428	1978	+
PA_vRNA	150	1041	+
NP_vRNA	939	969	+
PB1_vRNA	493	1976	+
NP_vRNA	388	1256	+
PB2_vRNA	714	2120	+
PB2_vRNA	522	1958	+
PA_vRNA	103	519	+
PB1_vRNA	644	1817	+
PA_vRNA	454	1915	+
NP_vRNA	1197	1242	+
PB1_vRNA	533	1820	+
PB1_vRNA	369	2084	+
PB1_vRNA	2150	2194	+
PB1_vRNA	354	2133	+
PA_vRNA	1020	1085	+
HA_vRNA	820	1075	+
PA_vRNA	509	1819	+
PB2_vRNA	605	1870	+
NP_vRNA	380	724	+
NP_vRNA	168	257	+
PB2_vRNA	612	1865	+
NA_vRNA	282	1068	+
NA_vRNA	481	941	+
NA_vRNA	621	732	+
NS_vRNA	254	543	+
PB2_vRNA	823	1615	+
PB2_vRNA	455	1985	+
M_vRNA	306	391	+
NA_vRNA	341	1197	+
NP_vRNA	622	938	+
PA_vRNA	1481	1621	+
PB2_vRNA	443	1972	+
PB2_vRNA	411	2035	+
NA_vRNA	386	1012	+
NP_vRNA	952	1064	+
PB1_vRNA	297	2190	+
PA_vRNA	787	870	+
PB1_vRNA	1403	1444	+
PB2_vRNA	217	285	+
NA_vRNA	248	1220	+
M_vRNA	217	395	+
PB2_vRNA	552	1788	+
NP_vRNA	778	875	+
PB2_vRNA	517	1917	+
PA_vRNA	70	895	+
PA_vRNA	704	2053	+
M_vRNA	191	835	+
PB2_vRNA	269	2214	+
NA_vRNA	325	669	+
PA_vRNA	425	1822	+
NA_vRNA	512	1073	+
PA_vRNA	907	1347	+
PA_vRNA	102	216	+
PA_vRNA	520	1626	+
NS_vRNA	568	727	+
PB1_vRNA	409	849	+
PB2_vRNA	300	2066	+
PA_vRNA	1351	1435	+
PA_vRNA	262	2030	+
PA_vRNA	258	2044	+
NA_vRNA	396	1279	+
PB2_vRNA	165	193	+
NA_vRNA	521	1010	+
PB2_vRNA	337	2060	+
PA_vRNA	252	2076	+
NP_vRNA	165	786	+
PA_vRNA	292	2063	+
NP_vRNA	296	1279	+
NA_vRNA	632	745	+
NP_vRNA	54	408	+
PB2_vRNA	226	2215	+
M_vRNA	316	706	+
NP_vRNA	718	1223	+
PB1_vRNA	332	2150	+
PA_vRNA	402	2137	+
NA_vRNA	230	608	+
PA_vRNA	419	1902	+
PA_vRNA	167	192	+
NA_vRNA	1026	1059	+
PA_vRNA	385	1870	+
PB1_vRNA	286	2032	+
PB2_vRNA	513	1620	+
NA_vRNA	525	937	+
PA_vRNA	567	1663	+
NP_vRNA	486	1111	+
PA_vRNA	390	1938	+
NA_vRNA	344	1184	+
PA_vRNA	702	1549	+
HA_vRNA	780	1120	+
NP_vRNA	855	1086	+
PB2_vRNA	188	2064	+
NS_vRNA	166	772	+
PB2_vRNA	344	2014	+
PB2_vRNA	344	2085	+
PB2_vRNA	219	2196	+
M_vRNA	499	856	+
PB1_vRNA	1700	1742	+
PA_vRNA	257	2057	+
NP_vRNA	345	874	+
NA_vRNA	459	1097	+
NA_vRNA	848	987	+
PA_vRNA	634	1643	+
PB2_vRNA	290	2101	+
PA_vRNA	562	1823	+
NA_vRNA	478	1043	+
PA_vRNA	292	355	+
PB1_vRNA	301	2188	+
PB1_vRNA	290	2150	+
PA_vRNA	434	924	+
NA_vRNA	249	1248	+
PB2_vRNA	217	2084	+
PA_vRNA	242	2037	+
PA_vRNA	182	2104	+
NA_vRNA	469	1007	+
PA_vRNA	663	1648	+
PB1_vRNA	317	2142	+
PA_vRNA	428	1810	+
PB1_vRNA	259	2194	+
PB1_vRNA	393	2052	+
PA_vRNA	1037	1956	+
NA_vRNA	1072	1099	+
PA_vRNA	471	1883	+
PB2_vRNA	450	1949	+
NP_vRNA	333	1309	+
PA_vRNA	491	1812	+
PB2_vRNA	853	1505	+
PA_vRNA	463	1747	+
PB1_vRNA	228	2154	+
PB2_vRNA	452	1861	+
PA_vRNA	296	2063	+
PB1_vRNA	333	2172	+
PB2_vRNA	743	881	+
PB2_vRNA	1166	1366	+
PB2_vRNA	216	1997	+
PA_vRNA	265	1932	+
PA_vRNA	1368	1644	+
PB2_vRNA	306	2072	+
NP_vRNA	729	1369	+
PB1_vRNA	343	2118	+
PB1_vRNA	833	1601	+
NA_vRNA	414	1042	+
PB2_vRNA	326	2151	+
NP_vRNA	549	1001	+
PB1_vRNA	205	2135	+
PA_vRNA	431	1943	+
NP_vRNA	554	1098	+
PA_vRNA	931	1470	+
PB2_vRNA	291	2134	+
HA_vRNA	485	1618	+
PA_vRNA	793	1181	+
PA_vRNA	561	1825	+
PA_vRNA	151	1023	+
NS_vRNA	244	705	+
PA_vRNA	416	1888	+
HA_vRNA	78	458	+
PA_vRNA	487	1859	+
PB1_vRNA	454	1961	+
PB2_vRNA	394	2014	+
NA_vRNA	333	1211	+
PB1_vRNA	390	2187	+
NP_vRNA	331	1367	+
PB1_vRNA	378	1912	+
PA_vRNA	496	1825	+
PB1_vRNA	611	1765	+
PA_vRNA	481	2053	+
PB2_vRNA	598	1084	+
HA_vRNA	333	1524	+
HA_vRNA	94	744	+
PB2_vRNA	188	2126	+
HA_vRNA	436	1544	+
PA_vRNA	321	1381	+
PB2_vRNA	656	1904	+
PB1_vRNA	438	1989	+
NP_vRNA	527	942	+
PB1_vRNA	232	2260	+
PB2_vRNA	343	2055	+
NP_vRNA	400	838	+
NP_vRNA	213	259	+
PA_vRNA	1533	1718	+
PB2_vRNA	2209	2243	+
PA_vRNA	655	1632	+
PB2_vRNA	901	1555	+
PA_vRNA	313	1998	+
PB2_vRNA	542	1925	+
M_vRNA	579	640	+
PA_vRNA	1112	1279	+
PB1_vRNA	319	2129	+
M_vRNA	199	390	+
NA_vRNA	428	1064	+
PA_vRNA	334	1893	+
PB2_vRNA	1674	1714	+
PB1_vRNA	419	1978	+
PB1_vRNA	378	1913	+
HA_vRNA	962	1538	+
PB2_vRNA	244	2102	+
PB2_vRNA	764	877	+
PA_vRNA	775	1383	+
PB1_vRNA	1131	1442	+
NA_vRNA	524	884	+
PA_vRNA	544	1798	+
NP_vRNA	621	657	+
NS_vRNA	361	525	+
PA_vRNA	250	1976	+
PA_vRNA	620	1777	+
PA_vRNA	572	1307	+
PB2_vRNA	706	854	+
NS_vRNA	197	237	+
HA_vRNA	535	1479	+
PA_vRNA	428	1826	+
NP_vRNA	730	878	+
HA_vRNA	414	1008	+
NA_vRNA	417	687	+
PB1_vRNA	572	2011	+
PB1_vRNA	386	2022	+
PB1_vRNA	350	384	+
PA_vRNA	225	1986	+
PA_vRNA	893	1418	+
PB1_vRNA	1395	1444	+
HA_vRNA	948	1090	+
PB1_vRNA	318	2183	+
PA_vRNA	284	2071	+
PA_vRNA	498	1770	+
PB2_vRNA	209	2134	+
PB2_vRNA	691	1755	+
PB2_vRNA	1738	1780	+
PB2_vRNA	157	2193	+
PA_vRNA	1150	1768	+
PA_vRNA	395	1926	+
PB1_vRNA	691	1764	+
M_vRNA	190	307	+
PA_vRNA	1131	1834	+
PA_vRNA	1920	2097	+
PB2_vRNA	717	2197	+
PA_vRNA	584	1687	+
NP_vRNA	957	1087	+
PB2_vRNA	411	2060	+
PB2_vRNA	601	1264	+
NP_vRNA	1003	1333	+
PA_vRNA	416	1929	+
PB1_vRNA	242	2156	+
HA_vRNA	272	1328	+
NP_vRNA	746	799	+
HA_vRNA	230	1636	+
NS_vRNA	392	703	+
PA_vRNA	348	2115	+
PB2_vRNA	1525	2156	+
PA_vRNA	539	1822	+
PB2_vRNA	613	1669	+
PB2_vRNA	527	1742	+
NP_vRNA	54	901	+
PA_vRNA	399	1713	+
PB2_vRNA	492	1908	+
PB1_vRNA	666	1788	+
NP_vRNA	367	1164	+
PA_vRNA	525	1740	+
PB2_vRNA	1144	1270	+
PA_vRNA	870	1444	+
HA_vRNA	403	1452	+
PB2_vRNA	188	206	+
PB1_vRNA	580	1767	+
PA_vRNA	626	1869	+
PB1_vRNA	411	2020	+
PA_vRNA	64	1030	+
PB2_vRNA	311	385	+
PB2_vRNA	508	1865	+
PA_vRNA	237	2053	+
PB2_vRNA	527	1829	+
PA_vRNA	474	1925	+
PB1_vRNA	258	1292	+
PB1_vRNA	703	1815	+
PB2_vRNA	378	2034	+
PB2_vRNA	968	1008	+
PA_vRNA	785	1914	+
PA_vRNA	455	1851	+
PB1_vRNA	462	2002	+
NP_vRNA	552	707	+
PA_vRNA	285	1954	+
PB2_vRNA	776	1600	+
NP_vRNA	1157	1317	+
PB2_vRNA	186	2190	+
PB1_vRNA	503	1952	+
PB1_vRNA	404	2010	+
PA_vRNA	225	1952	+
PB1_vRNA	2174	2246	+
PB1_vRNA	193	2100	+
PB2_vRNA	335	2039	+
PB2_vRNA	2028	2137	+
NP_vRNA	159	951	+
PB2_vRNA	313	2040	+
HA_vRNA	568	629	+
PB1_vRNA	623	2064	+
PA_vRNA	432	1848	+
PB1_vRNA	443	2012	+
NA_vRNA	437	1077	+
PB2_vRNA	798	1660	+
PB1_vRNA	950	1262	+
PB1_vRNA	1700	1981	+
PA_vRNA	455	1962	+
NP_vRNA	1394	1422	+
HA_vRNA	860	1124	+
PA_vRNA	655	1071	+
PB2_vRNA	195	350	+
PB2_vRNA	436	1808	+
PB1_vRNA	213	1503	+
PB2_vRNA	279	2146	+
PB1_vRNA	425	2034	+
PA_vRNA	236	2071	+
PA_vRNA	517	1160	+
PA_vRNA	392	1964	+
PB1_vRNA	389	2016	+
PB2_vRNA	217	2097	+
PB1_vRNA	1274	1627	+
PA_vRNA	1203	1236	+
PB1_vRNA	291	2230	+
PA_vRNA	559	2136	+
PA_vRNA	468	1656	+
NP_vRNA	243	743	+
PA_vRNA	350	1983	+
NP_vRNA	580	1118	+
PB2_vRNA	1188	1401	+
PB1_vRNA	422	2014	+
PB2_vRNA	251	2165	+
PB2_vRNA	450	2143	+
PB2_vRNA	1189	1211	+
PB2_vRNA	654	1764	+
PB2_vRNA	280	2133	+
PB1_vRNA	366	1975	+
PB2_vRNA	323	2151	+
PB2_vRNA	639	1880	+
PB1_vRNA	1039	2239	+
PB1_vRNA	461	1997	+
PB1_vRNA	251	2012	+
PB2_vRNA	335	1993	+
PB2_vRNA	209	1403	+
HA_vRNA	1091	1101	+
NP_vRNA	759	783	+
NA_vRNA	142	990	+
PB1_vRNA	439	1968	+
PB1_vRNA	354	2208	+
PB1_vRNA	416	2063	+
NS_vRNA	331	541	+
PB2_vRNA	295	2092	+
PB1_vRNA	663	1750	+
PB2_vRNA	255	2181	+
PB1_vRNA	220	2206	+
NP_vRNA	335	1303	+
PA_vRNA	737	1713	+
HA_vRNA	1114	1396	+
PB1_vRNA	532	1950	+
PB1_vRNA	281	1915	+
PA_vRNA	561	1458	+
PA_vRNA	605	1702	+
PA_vRNA	889	1568	+
PB1_vRNA	354	2030	+
NA_vRNA	533	1043	+
PA_vRNA	266	1996	+
PA_vRNA	496	1769	+
PB1_vRNA	361	2085	+
PB2_vRNA	842	2108	+
PB1_vRNA	439	2025	+
PB1_vRNA	301	2144	+
PB2_vRNA	344	2074	+
PB2_vRNA	479	1784	+
PB1_vRNA	622	1909	+
PB2_vRNA	658	1846	+
PA_vRNA	616	1596	+
NA_vRNA	631	875	+
PA_vRNA	277	2089	+
PB1_vRNA	374	2051	+
NA_vRNA	176	1041	+
HA_vRNA	260	1528	+
NA_vRNA	114	151	+
NA_vRNA	447	923	+
PA_vRNA	290	2047	+
PA_vRNA	567	1893	+
PA_vRNA	316	328	+
PA_vRNA	512	1851	+
PB2_vRNA	309	2068	+
PA_vRNA	1342	1452	+
PB2_vRNA	387	1289	+
PB1_vRNA	274	2073	+
PB1_vRNA	98	113	+
NA_vRNA	701	852	+
PB1_vRNA	373	2015	+
PB2_vRNA	546	1981	+
NS_vRNA	196	528	+
PA_vRNA	602	1648	+
PA_vRNA	764	1577	+
PB2_vRNA	320	2076	+
PA_vRNA	61	883	+
PB2_vRNA	1210	2101	+
PB1_vRNA	588	1925	+
PB2_vRNA	250	2189	+
PA_vRNA	305	1973	+
PB1_vRNA	249	272	+
PB1_vRNA	297	2123	+
NS_vRNA	420	505	+
PB1_vRNA	505	2021	+
PB2_vRNA	660	929	+
PB2_vRNA	670	1599	+
PA_vRNA	440	1760	+
NP_vRNA	33	1187	+
PB1_vRNA	262	2150	+
PB2_vRNA	329	2116	+
PB1_vRNA	300	1831	+
PB1_vRNA	354	2011	+
PA_vRNA	489	1881	+
PB2_vRNA	472	1865	+
PA_vRNA	360	1093	+
PB2_vRNA	895	973	+
HA_vRNA	645	1521	+
PB2_vRNA	591	1843	+
PB2_vRNA	380	2084	+
M_vRNA	369	643	+
PB2_vRNA	429	1963	+
PB1_vRNA	824	890	+
PB2_vRNA	704	1298	+
PA_vRNA	1459	1716	+
PA_vRNA	525	1872	+
PA_vRNA	81	174	+
PA_vRNA	194	1999	+
PA_vRNA	321	1997	+
PB1_vRNA	700	1810	+
PB1_vRNA	1701	1817	+
