segment	left	right	count
NP_vRNA	822	854	2
NP_vRNA	764	848	11
NP_vRNA	119	1143	2
NP_vRNA	987	1392	4
NP_vRNA	83	325	11
NP_vRNA	378	883	3
NP_vRNA	378	722	2
NP_vRNA	517	1194	3
NP_vRNA	517	700	1
NP_vRNA	531	1114	2
NP_vRNA	518	675	1
NP_vRNA	166	355	4
NP_vRNA	550	1083	21
NP_vRNA	1206	1305	2
NP_vRNA	952	1090	3
NP_vRNA	952	1423	6
NP_vRNA	804	1037	2
NP_vRNA	804	923	4
NP_vRNA	135	338	2
NP_vRNA	167	258	2
NP_vRNA	914	1044	5
NP_vRNA	769	913	14
NP_vRNA	769	1125	2
NP_vRNA	510	1097	2
NP_vRNA	515	825	1
NP_vRNA	360	1014	2
NP_vRNA	700	939	13
NP_vRNA	239	1128	2
NP_vRNA	675	1441	1
NP_vRNA	201	277	3
NP_vRNA	138	740	3
NP_vRNA	138	1128	1
NP_vRNA	737	905	1
NP_vRNA	154	1107	6
NP_vRNA	426	605	4
NP_vRNA	232	1130	5
NP_vRNA	232	518	2
NP_vRNA	483	615	3
NP_vRNA	867	1192	2
NP_vRNA	386	1062	2
NP_vRNA	969	1074	2
NP_vRNA	969	1209	2
NP_vRNA	331	1015	2
NP_vRNA	227	1324	4
NP_vRNA	537	569	3
NP_vRNA	171	1087	4
NP_vRNA	805	903	2
NP_vRNA	592	604	2
NP_vRNA	1307	1332	2
NP_vRNA	1244	1301	2
NP_vRNA	219	660	2
NP_vRNA	345	903	4
NP_vRNA	161	762	2
NP_vRNA	1211	1246	2
NP_vRNA	51	1173	2
NP_vRNA	53	902	2
NP_vRNA	53	409	2
NP_vRNA	420	831	2
NP_vRNA	420	812	2
NP_vRNA	858	1396	2
NP_vRNA	836	872	2
NP_vRNA	770	1131	2
NP_vRNA	224	328	2
NP_vRNA	235	1029	3
NP_vRNA	797	896	3
NP_vRNA	136	1205	2
NP_vRNA	968	1061	6
NP_vRNA	439	1244	2
NP_vRNA	439	475	1
NP_vRNA	347	1035	2
NP_vRNA	795	1305	2
NP_vRNA	245	1091	1
NP_vRNA	776	839	2
NP_vRNA	906	1041	3
NP_vRNA	1109	1167	1
NP_vRNA	967	1033	2
NP_vRNA	724	797	5
NP_vRNA	268	305	2
NP_vRNA	48	919	2
NP_vRNA	898	987	2
NP_vRNA	898	990	1
NP_vRNA	229	624	1
NP_vRNA	140	912	4
NP_vRNA	855	983	2
NP_vRNA	954	984	1
NP_vRNA	957	1048	2
NP_vRNA	533	679	3
NP_vRNA	533	1046	1
NP_vRNA	402	681	2
NP_vRNA	397	1185	1
NP_vRNA	183	771	2
NP_vRNA	226	989	2
NP_vRNA	389	1011	1
NP_vRNA	299	586	2
NP_vRNA	645	1174	1
NP_vRNA	937	1093	2
NP_vRNA	394	706	1
NP_vRNA	551	708	4
NP_vRNA	139	993	2
NP_vRNA	139	1146	2
NP_vRNA	809	1088	2
NP_vRNA	438	970	1
NP_vRNA	325	1325	2
NP_vRNA	70	971	2
NP_vRNA	158	1024	2
NP_vRNA	379	725	3
NP_vRNA	205	1403	2
NP_vRNA	351	1041	2
NP_vRNA	114	882	1
NP_vRNA	401	1162	2
NP_vRNA	425	488	2
NP_vRNA	985	1039	2
NP_vRNA	1442	1508	2
NP_vRNA	79	769	2
NP_vRNA	1007	1041	1
NP_vRNA	678	806	2
NP_vRNA	484	1069	2
NP_vRNA	895	1373	2
NP_vRNA	773	1048	1
NP_vRNA	241	304	2
NP_vRNA	521	850	2
NP_vRNA	1304	1332	2
NP_vRNA	151	450	2
NP_vRNA	151	907	1
NP_vRNA	210	272	3
NP_vRNA	506	762	3
NP_vRNA	35	636	2
NP_vRNA	436	768	1
NP_vRNA	326	481	2
NP_vRNA	116	864	1
NP_vRNA	1210	1301	1
NP_vRNA	818	1447	1
NP_vRNA	679	1047	1
NP_vRNA	1133	1360	1
NP_vRNA	195	276	1
NP_vRNA	341	638	1
NP_vRNA	716	748	1
NP_vRNA	433	833	1
NP_vRNA	176	472	1
NP_vRNA	723	794	1
NP_vRNA	1201	1379	2
NP_vRNA	159	1222	1
NP_vRNA	514	737	1
NP_vRNA	583	596	2
NP_vRNA	1121	1544	1
NA_vRNA	334	535	5
NA_vRNA	1248	1345	27
NA_vRNA	382	1024	202
NA_vRNA	263	1237	34
NA_vRNA	976	1257	6
NA_vRNA	413	1139	2
NA_vRNA	931	1064	5
NA_vRNA	906	1110	1
NA_vRNA	906	1066	3
NA_vRNA	282	548	2
NA_vRNA	209	1335	16
NA_vRNA	770	870	49
NA_vRNA	99	569	5
NA_vRNA	157	1004	2
NA_vRNA	641	669	1
NA_vRNA	168	919	2
NA_vRNA	626	746	11
NA_vRNA	217	1270	13
NA_vRNA	173	692	6
NA_vRNA	337	1320	10
NA_vRNA	583	781	12
NA_vRNA	137	1258	13
NA_vRNA	155	700	2
NA_vRNA	199	660	1
NA_vRNA	439	475	16
NA_vRNA	451	698	1
NA_vRNA	731	1074	5
NA_vRNA	731	1176	1
NA_vRNA	513	879	2
NA_vRNA	373	399	2
NA_vRNA	373	660	1
NA_vRNA	208	236	2
NA_vRNA	393	1075	2
NA_vRNA	392	1284	2
NA_vRNA	202	1326	2
NA_vRNA	264	1071	4
NA_vRNA	322	716	1
NA_vRNA	147	1147	4
NA_vRNA	446	498	4
NA_vRNA	260	437	4
NA_vRNA	749	1071	2
NA_vRNA	429	458	2
NA_vRNA	881	1060	5
NA_vRNA	124	485	9
NA_vRNA	146	187	1
NA_vRNA	187	965	6
NA_vRNA	659	1002	3
NA_vRNA	394	478	2
NA_vRNA	459	528	3
NA_vRNA	121	157	2
NA_vRNA	326	527	2
NA_vRNA	326	753	4
NA_vRNA	303	710	2
NA_vRNA	332	554	3
NA_vRNA	401	1037	10
NA_vRNA	324	670	2
NA_vRNA	231	598	2
NA_vRNA	1045	1099	2
NA_vRNA	120	416	1
NA_vRNA	651	724	2
NA_vRNA	341	1176	6
NA_vRNA	847	879	4
NA_vRNA	181	1048	2
NA_vRNA	434	708	3
NA_vRNA	374	1116	2
NA_vRNA	258	381	3
NA_vRNA	887	1073	1
NA_vRNA	887	1007	2
NA_vRNA	267	454	2
NA_vRNA	630	691	5
NA_vRNA	419	699	2
NA_vRNA	419	843	3
NA_vRNA	198	1284	4
NA_vRNA	268	672	2
NA_vRNA	581	672	6
NA_vRNA	654	998	2
NA_vRNA	460	940	4
NA_vRNA	348	528	1
NA_vRNA	684	841	2
NA_vRNA	191	692	1
NA_vRNA	175	1042	4
NA_vRNA	783	1106	1
NA_vRNA	876	1039	2
NA_vRNA	453	557	2
NA_vRNA	927	1009	7
NA_vRNA	871	1112	1
NA_vRNA	56	187	2
NA_vRNA	56	890	1
NA_vRNA	345	1141	2
NA_vRNA	533	878	2
NA_vRNA	882	1018	1
NA_vRNA	273	769	2
NA_vRNA	245	475	2
NA_vRNA	325	1105	2
NA_vRNA	325	890	1
NA_vRNA	378	1246	1
NA_vRNA	664	768	1
NA_vRNA	661	1005	2
NA_vRNA	346	1133	2
NA_vRNA	512	754	2
NA_vRNA	487	1055	2
NA_vRNA	204	1350	4
NA_vRNA	126	197	1
NA_vRNA	203	1318	3
NA_vRNA	873	961	2
NA_vRNA	353	1224	2
NA_vRNA	103	437	2
NA_vRNA	537	714	2
NA_vRNA	251	1350	2
NA_vRNA	41	215	2
NA_vRNA	333	451	4
NA_vRNA	369	477	2
NA_vRNA	295	963	1
NA_vRNA	298	446	1
NA_vRNA	946	985	1
NA_vRNA	1024	1231	1
NA_vRNA	172	696	1
NA_vRNA	632	657	1
NA_vRNA	879	1020	1
NA_vRNA	596	954	1
NA_vRNA	193	689	1
NA_vRNA	780	1000	1
NA_vRNA	760	1240	1
NA_vRNA	200	661	1
NA_vRNA	753	802	1
NA_vRNA	855	1043	1
NA_vRNA	442	553	1
NA_vRNA	223	603	1
M_vRNA	194	425	4
M_vRNA	194	396	58
M_vRNA	230	409	3
M_vRNA	201	394	38
M_vRNA	268	368	18
M_vRNA	268	640	5
M_vRNA	268	365	1
M_vRNA	188	390	6
M_vRNA	464	647	1
M_vRNA	289	619	5
M_vRNA	216	396	12
M_vRNA	291	382	6
M_vRNA	291	364	2
M_vRNA	409	659	5
M_vRNA	176	867	16
M_vRNA	273	601	7
M_vRNA	273	675	6
M_vRNA	290	885	2
M_vRNA	374	632	3
M_vRNA	99	134	39
M_vRNA	99	136	1
M_vRNA	475	550	2
M_vRNA	333	407	3
M_vRNA	288	977	7
M_vRNA	434	659	25
M_vRNA	391	649	10
M_vRNA	193	221	2
M_vRNA	231	267	3
M_vRNA	375	517	4
M_vRNA	375	565	5
M_vRNA	442	638	1
M_vRNA	109	265	7
M_vRNA	137	300	2
M_vRNA	396	439	6
M_vRNA	396	534	1
M_vRNA	509	641	2
M_vRNA	130	401	2
M_vRNA	97	130	2
M_vRNA	433	637	5
M_vRNA	406	659	8
M_vRNA	406	429	2
M_vRNA	498	857	8
M_vRNA	190	465	2
M_vRNA	368	641	2
M_vRNA	205	391	2
M_vRNA	116	271	2
M_vRNA	489	534	6
M_vRNA	593	629	5
M_vRNA	229	458	2
M_vRNA	271	423	1
M_vRNA	202	224	6
M_vRNA	748	803	10
M_vRNA	468	601	1
M_vRNA	160	185	1
M_vRNA	688	742	2
M_vRNA	408	658	1
M_vRNA	437	644	3
M_vRNA	274	371	2
M_vRNA	398	677	2
M_vRNA	572	633	2
M_vRNA	208	638	3
M_vRNA	373	434	2
M_vRNA	477	858	2
M_vRNA	426	658	2
M_vRNA	426	643	2
M_vRNA	222	708	2
M_vRNA	530	585	1
M_vRNA	702	740	1
M_vRNA	621	675	2
M_vRNA	131	620	2
M_vRNA	456	659	3
M_vRNA	249	520	2
M_vRNA	516	604	2
M_vRNA	425	642	1
M_vRNA	427	596	2
M_vRNA	185	423	2
M_vRNA	234	265	2
M_vRNA	281	355	3
M_vRNA	599	625	1
M_vRNA	122	895	2
M_vRNA	395	425	2
M_vRNA	554	630	1
M_vRNA	186	311	2
M_vRNA	446	837	1
M_vRNA	592	625	1
M_vRNA	152	178	1
M_vRNA	598	630	1
M_vRNA	342	411	1
HA_vRNA	833	884	3
HA_vRNA	833	1645	4
HA_vRNA	95	455	10
HA_vRNA	175	256	1
HA_vRNA	750	1077	12
HA_vRNA	750	1463	1
HA_vRNA	287	1640	65
HA_vRNA	193	707	9
HA_vRNA	987	1074	1
HA_vRNA	444	710	10
HA_vRNA	268	1337	2
HA_vRNA	268	994	1
HA_vRNA	268	1047	1
HA_vRNA	93	159	30
HA_vRNA	93	453	1
HA_vRNA	450	1007	1
HA_vRNA	199	665	15
HA_vRNA	781	1192	2
HA_vRNA	634	674	2
HA_vRNA	681	1235	2
HA_vRNA	808	852	22
HA_vRNA	1076	1590	1
HA_vRNA	993	1050	1
HA_vRNA	244	295	14
HA_vRNA	686	972	1
HA_vRNA	327	345	1
HA_vRNA	327	1518	11
HA_vRNA	762	972	16
HA_vRNA	300	1619	21
HA_vRNA	404	1517	12
HA_vRNA	264	876	2
HA_vRNA	264	792	2
HA_vRNA	383	1557	2
HA_vRNA	383	405	2
HA_vRNA	938	1517	1
HA_vRNA	847	1167	2
HA_vRNA	339	1265	2
HA_vRNA	485	561	2
HA_vRNA	693	918	1
HA_vRNA	565	1050	2
HA_vRNA	394	444	9
HA_vRNA	163	1160	3
HA_vRNA	163	1228	2
HA_vRNA	1298	1374	2
HA_vRNA	569	1374	2
HA_vRNA	651	1170	1
HA_vRNA	780	1105	1
HA_vRNA	212	632	9
HA_vRNA	212	540	2
HA_vRNA	449	676	2
HA_vRNA	811	856	5
HA_vRNA	678	1519	2
HA_vRNA	269	521	8
HA_vRNA	1579	1608	2
HA_vRNA	279	542	3
HA_vRNA	1391	1400	2
HA_vRNA	303	1640	1
HA_vRNA	713	887	4
HA_vRNA	488	679	11
HA_vRNA	834	950	2
HA_vRNA	752	1265	4
HA_vRNA	106	172	2
HA_vRNA	257	315	4
HA_vRNA	292	1510	2
HA_vRNA	710	975	6
HA_vRNA	459	657	2
HA_vRNA	555	1609	2
HA_vRNA	274	615	1
HA_vRNA	640	1160	1
HA_vRNA	652	791	2
HA_vRNA	188	654	2
HA_vRNA	398	675	2
HA_vRNA	262	442	1
HA_vRNA	65	792	2
HA_vRNA	751	878	2
HA_vRNA	195	460	5
HA_vRNA	195	678	2
HA_vRNA	311	459	1
HA_vRNA	325	1516	1
HA_vRNA	78	176	2
HA_vRNA	559	994	2
HA_vRNA	971	1381	6
HA_vRNA	280	1620	2
HA_vRNA	723	1118	1
HA_vRNA	668	748	1
HA_vRNA	368	1437	2
HA_vRNA	284	562	2
HA_vRNA	90	117	2
HA_vRNA	665	1163	1
HA_vRNA	81	150	2
HA_vRNA	1274	1428	2
HA_vRNA	176	1211	1
HA_vRNA	285	521	2
HA_vRNA	895	1661	2
HA_vRNA	1360	1499	2
HA_vRNA	1191	1561	2
HA_vRNA	672	1014	2
HA_vRNA	91	1007	2
HA_vRNA	625	680	1
HA_vRNA	606	1214	1
HA_vRNA	510	680	2
HA_vRNA	271	527	2
HA_vRNA	489	760	1
HA_vRNA	171	1167	2
HA_vRNA	171	1538	2
HA_vRNA	76	145	1
HA_vRNA	514	1563	2
HA_vRNA	585	703	3
HA_vRNA	657	759	2
HA_vRNA	185	651	2
HA_vRNA	989	1053	1
HA_vRNA	186	651	1
HA_vRNA	183	556	2
HA_vRNA	766	966	2
HA_vRNA	481	1259	2
HA_vRNA	529	1070	2
HA_vRNA	204	545	1
HA_vRNA	513	1186	1
HA_vRNA	926	1380	2
HA_vRNA	258	497	2
HA_vRNA	589	1112	2
HA_vRNA	1216	1247	2
HA_vRNA	747	1005	2
HA_vRNA	99	165	1
HA_vRNA	810	1067	1
HA_vRNA	1026	1329	1
HA_vRNA	372	562	1
HA_vRNA	431	1621	1
HA_vRNA	1616	1646	1
HA_vRNA	1263	1284	1
HA_vRNA	1113	1536	1
HA_vRNA	67	834	1
HA_vRNA	575	796	1
HA_vRNA	270	487	1
HA_vRNA	685	1215	1
HA_vRNA	1508	1531	1
HA_vRNA	675	1006	1
HA_vRNA	1368	1424	1
HA_vRNA	441	450	1
HA_vRNA	546	1079	1
NS_vRNA	281	608	14
NS_vRNA	727	744	2
NS_vRNA	465	840	5
NS_vRNA	279	789	7
NS_vRNA	309	513	12
NS_vRNA	309	652	1
NS_vRNA	233	777	20
NS_vRNA	579	735	1
NS_vRNA	307	645	2
NS_vRNA	307	625	2
NS_vRNA	131	706	10
NS_vRNA	258	444	4
NS_vRNA	421	529	1
NS_vRNA	572	849	2
NS_vRNA	288	511	2
NS_vRNA	183	516	2
NS_vRNA	251	337	1
NS_vRNA	365	838	5
NS_vRNA	261	799	2
NS_vRNA	254	655	2
NS_vRNA	356	648	3
NS_vRNA	217	722	4
NS_vRNA	593	648	2
NS_vRNA	180	746	1
NS_vRNA	636	752	2
NS_vRNA	347	816	5
NS_vRNA	227	416	2
NS_vRNA	306	597	2
NS_vRNA	306	510	1
NS_vRNA	71	150	2
NS_vRNA	477	669	2
NS_vRNA	522	547	7
NS_vRNA	333	397	2
NS_vRNA	305	330	1
NS_vRNA	242	514	2
NS_vRNA	351	626	2
NS_vRNA	351	531	1
NS_vRNA	218	702	6
NS_vRNA	144	442	2
NS_vRNA	196	238	2
NS_vRNA	349	404	2
NS_vRNA	588	631	1
NS_vRNA	182	214	2
NS_vRNA	70	149	1
NS_vRNA	415	432	1
