segment	left	right	count
HA_vRNA	1571	1686	4
HA_vRNA	350	1509	7
HA_vRNA	964	1734	1
HA_vRNA	834	950	3
HA_vRNA	237	787	1
HA_vRNA	288	321	1
HA_vRNA	302	1510	5
HA_vRNA	303	916	2
HA_vRNA	300	1613	8
HA_vRNA	686	972	3
HA_vRNA	499	1406	2
HA_vRNA	182	650	1
HA_vRNA	182	659	1
HA_vRNA	182	671	2
HA_vRNA	436	780	1
HA_vRNA	682	1233	2
HA_vRNA	792	877	3
HA_vRNA	167	676	2
HA_vRNA	876	921	2
HA_vRNA	1113	1397	1
HA_vRNA	358	1595	3
HA_vRNA	246	1621	8
HA_vRNA	908	1063	1
HA_vRNA	1387	1432	1
HA_vRNA	640	1160	2
HA_vRNA	640	1228	1
HA_vRNA	696	1518	1
HA_vRNA	176	1551	2
HA_vRNA	395	1470	2
HA_vRNA	1338	1560	4
HA_vRNA	1616	1646	3
HA_vRNA	121	152	1
HA_vRNA	1104	1204	2
HA_vRNA	1096	1531	2
HA_vRNA	254	1026	2
HA_vRNA	647	1425	2
HA_vRNA	186	651	3
HA_vRNA	191	877	1
HA_vRNA	191	793	1
HA_vRNA	266	514	2
HA_vRNA	1061	1126	2
HA_vRNA	193	707	4
HA_vRNA	1146	1273	1
HA_vRNA	369	1461	2
HA_vRNA	1536	1579	2
HA_vRNA	164	1158	2
HA_vRNA	643	1160	1
HA_vRNA	95	455	3
HA_vRNA	372	562	1
HA_vRNA	1184	1534	1
HA_vRNA	98	777	1
HA_vRNA	944	1470	2
HA_vRNA	867	928	2
HA_vRNA	394	444	2
HA_vRNA	687	1382	2
HA_vRNA	720	1302	2
HA_vRNA	678	1519	2
HA_vRNA	1021	1087	1
HA_vRNA	268	316	2
HA_vRNA	402	1453	2
HA_vRNA	484	1232	2
HA_vRNA	107	174	2
HA_vRNA	192	1074	2
HA_vRNA	277	1599	2
HA_vRNA	257	315	2
HA_vRNA	758	1519	2
HA_vRNA	435	1545	2
HA_vRNA	685	1215	1
HA_vRNA	745	1258	1
HA_vRNA	681	1241	3
HA_vRNA	1090	1102	1
HA_vRNA	389	1346	2
HA_vRNA	1392	1582	2
HA_vRNA	130	1069	1
HA_vRNA	388	454	1
HA_vRNA	408	545	1
HA_vRNA	1007	1034	1
HA_vRNA	906	917	1
HA_vRNA	795	932	1
HA_vRNA	208	850	1
HA_vRNA	207	1190	2
HA_vRNA	694	1516	1
HA_vRNA	102	834	1
HA_vRNA	1103	1116	1
HA_vRNA	447	1488	1
HA_vRNA	979	1010	1
HA_vRNA	338	1193	1
HA_vRNA	893	1014	1
HA_vRNA	1434	1480	1
HA_vRNA	677	1162	1
HA_vRNA	1187	1337	1
HA_vRNA	188	654	1
HA_vRNA	513	1186	1
HA_vRNA	1644	1693	1
PB1_vRNA	416	2056	446
PB1_vRNA	444	1974	1356
PB1_vRNA	230	2138	7220
PB1_vRNA	590	2028	39
PB1_vRNA	377	1913	5118
PB1_vRNA	377	2094	2
PB1_vRNA	377	1916	2
PB1_vRNA	309	2154	11407
PB1_vRNA	337	2185	1579
PB1_vRNA	281	2155	389
PB1_vRNA	491	1903	250
PB1_vRNA	372	2015	3373
PB1_vRNA	372	2075	755
PB1_vRNA	372	2124	8
PB1_vRNA	372	2072	4
PB1_vRNA	190	2099	294
PB1_vRNA	298	2150	3868
PB1_vRNA	409	2028	1053
PB1_vRNA	409	2114	167
PB1_vRNA	409	1686	1
PB1_vRNA	621	2064	489
PB1_vRNA	255	2098	61
PB1_vRNA	628	1722	1
PB1_vRNA	467	2016	284
PB1_vRNA	2152	2195	1033
PB1_vRNA	405	2044	6
PB1_vRNA	299	2065	1
PB1_vRNA	299	2187	9
PB1_vRNA	324	2153	1
PB1_vRNA	659	1762	466
PB1_vRNA	551	1889	893
PB1_vRNA	368	385	153
PB1_vRNA	240	2184	154
PB1_vRNA	240	1481	2
PB1_vRNA	240	2168	2
PB1_vRNA	462	1939	8
PB1_vRNA	432	2087	40
PB1_vRNA	432	1886	1
PB1_vRNA	432	2018	2
PB1_vRNA	233	2144	151
PB1_vRNA	233	852	12
PB1_vRNA	233	2146	2
PB1_vRNA	1095	2112	4
PB1_vRNA	570	1821	115
PB1_vRNA	618	1830	61
PB1_vRNA	185	2132	81
PB1_vRNA	702	1708	3
PB1_vRNA	272	2090	83
PB1_vRNA	229	2154	182
PB1_vRNA	229	2137	3
PB1_vRNA	819	2078	4
PB1_vRNA	342	2119	152
PB1_vRNA	568	1956	10
PB1_vRNA	568	1933	25
PB1_vRNA	334	2090	47
PB1_vRNA	313	1878	2
PB1_vRNA	313	2041	5
PB1_vRNA	777	1725	137
PB1_vRNA	447	1998	2
PB1_vRNA	447	1828	3
PB1_vRNA	960	983	4
PB1_vRNA	636	1833	20
PB1_vRNA	636	1879	5
PB1_vRNA	310	2162	41
PB1_vRNA	310	2155	18
PB1_vRNA	415	1883	7
PB1_vRNA	415	1952	1
PB1_vRNA	228	2173	8
PB1_vRNA	228	2138	2
PB1_vRNA	1808	2046	3
PB1_vRNA	221	2025	15
PB1_vRNA	221	794	1
PB1_vRNA	497	2279	31
PB1_vRNA	497	1915	1
PB1_vRNA	245	856	1
PB1_vRNA	554	1898	13
PB1_vRNA	439	1969	4
PB1_vRNA	288	2131	12
PB1_vRNA	362	2121	8
PB1_vRNA	362	2056	3
PB1_vRNA	362	2145	2
PB1_vRNA	373	2076	2
PB1_vRNA	1961	2005	1
PB1_vRNA	1476	1503	2
PB1_vRNA	796	1603	3
PB1_vRNA	796	1190	1
PB1_vRNA	336	1997	1
PB1_vRNA	166	1909	16
PB1_vRNA	166	2102	32
PB1_vRNA	443	1973	11
PB1_vRNA	815	1252	2
PB1_vRNA	306	2151	10
PB1_vRNA	306	2154	2
PB1_vRNA	490	1234	1
PB1_vRNA	490	1902	3
PB1_vRNA	490	835	1
PB1_vRNA	250	2145	2
PB1_vRNA	534	2072	2
PB1_vRNA	524	1715	14
PB1_vRNA	948	1262	24
PB1_vRNA	312	2110	59
PB1_vRNA	127	1844	1
PB1_vRNA	906	1694	7
PB1_vRNA	214	2206	8
PB1_vRNA	214	2195	17
PB1_vRNA	239	2151	6
PB1_vRNA	239	2202	7
PB1_vRNA	239	2074	1
PB1_vRNA	380	2179	7
PB1_vRNA	592	1904	4
PB1_vRNA	730	1763	2
PB1_vRNA	435	482	5
PB1_vRNA	833	1544	9
PB1_vRNA	1155	1688	2
PB1_vRNA	804	1711	35
PB1_vRNA	767	1725	3
PB1_vRNA	1915	1965	4
PB1_vRNA	437	2037	29
PB1_vRNA	437	469	2
PB1_vRNA	915	1576	2
PB1_vRNA	333	2184	1
PB1_vRNA	275	2144	19
PB1_vRNA	275	330	1
PB1_vRNA	144	964	2
PB1_vRNA	2149	2195	2
PB1_vRNA	2149	2192	1
PB1_vRNA	459	2062	5
PB1_vRNA	1376	1499	3
PB1_vRNA	1239	1271	1
PB1_vRNA	259	1471	8
PB1_vRNA	286	2140	5
PB1_vRNA	244	1905	2
PB1_vRNA	1394	1445	1
PB1_vRNA	776	1750	4
PB1_vRNA	1770	1881	3
PB1_vRNA	426	2019	2
PB1_vRNA	300	2189	1
PB1_vRNA	300	2145	2
PB1_vRNA	300	2152	2
PB1_vRNA	938	2170	16
PB1_vRNA	1605	2243	2
PB1_vRNA	862	1552	6
PB1_vRNA	270	2074	2
PB1_vRNA	529	2034	1
PB1_vRNA	496	1914	32
PB1_vRNA	718	1454	9
PB1_vRNA	283	1449	2
PB1_vRNA	576	1975	1
PB1_vRNA	751	1796	1
PB1_vRNA	341	2061	2
PB1_vRNA	304	2149	9
PB1_vRNA	348	2286	1
PB1_vRNA	530	1985	7
PB1_vRNA	234	2174	45
PB1_vRNA	1617	2052	2
PB1_vRNA	353	2031	19
PB1_vRNA	982	1155	9
PB1_vRNA	280	1916	2
PB1_vRNA	407	2101	1
PB1_vRNA	407	2085	2
PB1_vRNA	407	2112	2
PB1_vRNA	407	2027	1
PB1_vRNA	307	2153	4
PB1_vRNA	307	2160	2
PB1_vRNA	242	2150	2
PB1_vRNA	614	1825	9
PB1_vRNA	544	1918	3
PB1_vRNA	806	1564	4
PB1_vRNA	504	1987	11
PB1_vRNA	178	1958	3
PB1_vRNA	543	1929	6
PB1_vRNA	384	2056	8
PB1_vRNA	662	1751	10
PB1_vRNA	361	2114	6
PB1_vRNA	477	515	1
PB1_vRNA	1777	1809	2
PB1_vRNA	273	2074	7
PB1_vRNA	427	2019	1
PB1_vRNA	427	1833	2
PB1_vRNA	136	1113	2
PB1_vRNA	297	2086	4
PB1_vRNA	2014	2082	2
PB1_vRNA	1145	1356	4
PB1_vRNA	693	1821	5
PB1_vRNA	693	1809	1
PB1_vRNA	1308	1528	2
PB1_vRNA	1768	1786	3
PB1_vRNA	758	1684	2
PB1_vRNA	356	801	3
PB1_vRNA	441	1972	2
PB1_vRNA	442	2073	12
PB1_vRNA	509	1442	2
PB1_vRNA	296	2148	3
PB1_vRNA	266	1407	2
PB1_vRNA	761	1722	5
PB1_vRNA	451	2024	13
PB1_vRNA	2206	2268	3
PB1_vRNA	473	1866	4
PB1_vRNA	473	1973	2
PB1_vRNA	410	2029	2
PB1_vRNA	403	2004	2
PB1_vRNA	514	1381	1
PB1_vRNA	470	2023	2
PB1_vRNA	855	1072	1
PB1_vRNA	795	824	2
PB1_vRNA	712	1448	2
PB1_vRNA	810	1447	2
PB1_vRNA	2274	2287	5
PB1_vRNA	204	2201	8
PB1_vRNA	1246	1272	3
PB1_vRNA	398	1711	2
PB1_vRNA	446	1993	4
PB1_vRNA	311	2160	2
PB1_vRNA	676	1904	17
PB1_vRNA	829	1348	2
PB1_vRNA	302	2149	2
PB1_vRNA	302	2147	1
PB1_vRNA	395	1176	7
PB1_vRNA	231	2103	2
PB1_vRNA	231	2139	1
PB1_vRNA	422	1952	2
PB1_vRNA	177	2141	2
PB1_vRNA	540	1608	2
PB1_vRNA	218	2237	7
PB1_vRNA	487	1685	1
PB1_vRNA	985	1455	4
PB1_vRNA	743	1987	1
PB1_vRNA	743	799	2
PB1_vRNA	895	1656	2
PB1_vRNA	428	1993	3
PB1_vRNA	393	2074	2
PB1_vRNA	393	447	1
PB1_vRNA	417	1993	6
PB1_vRNA	679	1790	4
PB1_vRNA	223	1178	2
PB1_vRNA	290	2231	2
PB1_vRNA	1243	1545	1
PB1_vRNA	520	2170	1
PB1_vRNA	517	1229	5
PB1_vRNA	174	1410	3
PB1_vRNA	295	2173	5
PB1_vRNA	595	1779	5
PB1_vRNA	371	2016	3
PB1_vRNA	697	1616	4
PB1_vRNA	802	1196	3
PB1_vRNA	578	798	2
PB1_vRNA	139	152	1
PB1_vRNA	248	2148	2
PB1_vRNA	376	1913	2
PB1_vRNA	376	2039	1
PB1_vRNA	202	2180	2
PB1_vRNA	518	801	2
PB1_vRNA	498	1432	2
PB1_vRNA	515	2054	2
PB1_vRNA	400	1721	2
PB1_vRNA	433	1939	1
PB1_vRNA	620	2063	1
PB1_vRNA	164	2221	2
PB1_vRNA	723	1741	1
PB1_vRNA	1450	1640	2
PB1_vRNA	694	1595	1
PB1_vRNA	1811	2058	2
PB1_vRNA	484	1726	2
PB1_vRNA	1221	1287	1
PB1_vRNA	375	2026	1
PB1_vRNA	375	1911	4
PB1_vRNA	390	2103	2
PB1_vRNA	265	2209	2
PB1_vRNA	871	1387	2
PB1_vRNA	485	1787	4
PB1_vRNA	971	1155	1
PB1_vRNA	971	1687	1
PB1_vRNA	660	1763	1
PB1_vRNA	406	2025	2
PB1_vRNA	1038	2240	1
PB1_vRNA	465	1916	1
PB1_vRNA	1031	1272	1
PB1_vRNA	369	2012	1
PB1_vRNA	355	2089	1
PB1_vRNA	355	2157	1
PB1_vRNA	643	667	2
PB1_vRNA	1453	1724	2
PB1_vRNA	622	2065	1
PB1_vRNA	1224	1647	1
PB1_vRNA	1263	1623	1
PB1_vRNA	378	1914	4
PB1_vRNA	156	1110	1
PB1_vRNA	1084	1178	1
PB1_vRNA	456	1922	1
PB1_vRNA	845	1733	2
PB1_vRNA	738	1014	1
PB1_vRNA	460	1969	1
PB1_vRNA	192	2101	1
PB1_vRNA	1546	1809	1
PB1_vRNA	805	1170	2
PB1_vRNA	729	1221	1
PB1_vRNA	351	447	1
PB1_vRNA	1602	2134	1
PB1_vRNA	1876	1926	1
PB1_vRNA	821	1474	1
PB1_vRNA	548	1886	1
PB1_vRNA	408	2113	1
PB1_vRNA	1796	2215	1
NA_vRNA	172	1309	700
NA_vRNA	605	1190	139
NA_vRNA	927	1009	11
NA_vRNA	290	1196	160
NA_vRNA	195	1324	62
NA_vRNA	184	1274	44
NA_vRNA	513	1077	2
NA_vRNA	375	1283	76
NA_vRNA	511	1115	1
NA_vRNA	1038	1070	1
NA_vRNA	1038	1078	2
NA_vRNA	415	985	2
NA_vRNA	334	698	2
NA_vRNA	334	535	4
NA_vRNA	272	562	2
NA_vRNA	730	1090	3
NA_vRNA	186	1211	12
NA_vRNA	925	1035	2
NA_vRNA	925	1008	1
NA_vRNA	1036	1063	9
NA_vRNA	307	1130	2
NA_vRNA	1185	1224	4
NA_vRNA	353	951	6
NA_vRNA	336	1205	67
NA_vRNA	580	870	1
NA_vRNA	202	270	2
NA_vRNA	340	1198	19
NA_vRNA	233	1259	30
NA_vRNA	258	381	6
NA_vRNA	258	554	1
NA_vRNA	887	1065	1
NA_vRNA	626	657	2
NA_vRNA	626	746	2
NA_vRNA	525	1110	18
NA_vRNA	581	930	2
NA_vRNA	484	998	3
NA_vRNA	964	992	2
NA_vRNA	171	1231	24
NA_vRNA	368	1061	2
NA_vRNA	269	764	1
NA_vRNA	387	1056	31
NA_vRNA	457	495	1
NA_vRNA	189	1226	8
NA_vRNA	262	1220	2
NA_vRNA	381	984	5
NA_vRNA	203	956	2
NA_vRNA	283	1032	2
NA_vRNA	297	564	3
NA_vRNA	1007	1043	14
NA_vRNA	672	1035	3
NA_vRNA	491	525	4
NA_vRNA	151	625	24
NA_vRNA	564	836	2
NA_vRNA	731	1074	5
NA_vRNA	731	1176	4
NA_vRNA	632	1021	2
NA_vRNA	931	1024	5
NA_vRNA	931	993	2
NA_vRNA	173	692	10
NA_vRNA	332	554	1
NA_vRNA	134	1371	2
NA_vRNA	468	1103	8
NA_vRNA	468	1124	1
NA_vRNA	163	652	2
NA_vRNA	333	1158	6
NA_vRNA	327	635	2
NA_vRNA	327	770	3
NA_vRNA	560	1134	2
NA_vRNA	366	497	1
NA_vRNA	643	894	4
NA_vRNA	806	1325	5
NA_vRNA	413	1139	5
NA_vRNA	420	1131	8
NA_vRNA	260	1243	2
NA_vRNA	260	566	1
NA_vRNA	260	437	2
NA_vRNA	323	419	1
NA_vRNA	275	1060	8
NA_vRNA	141	1052	2
NA_vRNA	144	1235	2
NA_vRNA	158	202	2
NA_vRNA	456	932	1
NA_vRNA	243	904	2
NA_vRNA	911	1115	1
NA_vRNA	394	478	5
NA_vRNA	659	1002	1
NA_vRNA	515	1064	6
NA_vRNA	318	1067	2
NA_vRNA	142	186	1
NA_vRNA	81	1224	2
NA_vRNA	114	1093	6
NA_vRNA	363	1112	2
NA_vRNA	785	1061	2
NA_vRNA	303	698	2
NA_vRNA	303	884	2
NA_vRNA	1017	1067	2
NA_vRNA	346	560	2
NA_vRNA	346	989	1
NA_vRNA	451	1258	2
NA_vRNA	364	500	3
NA_vRNA	117	478	1
NA_vRNA	701	928	3
NA_vRNA	701	858	2
NA_vRNA	957	1005	3
NA_vRNA	957	982	1
NA_vRNA	112	857	2
NA_vRNA	875	1050	1
NA_vRNA	380	554	1
NA_vRNA	325	758	2
NA_vRNA	175	1042	2
NA_vRNA	615	850	3
NA_vRNA	72	692	3
NA_vRNA	1041	1068	1
NA_vRNA	369	477	2
NA_vRNA	1025	1060	1
NA_vRNA	270	1016	2
NA_vRNA	270	470	1
NA_vRNA	608	1059	2
NA_vRNA	281	1069	3
NA_vRNA	367	978	1
NA_vRNA	446	512	2
NA_vRNA	293	903	2
NA_vRNA	881	1212	1
NA_vRNA	291	601	1
NA_vRNA	1070	1096	2
NA_vRNA	329	371	2
NA_vRNA	299	1182	2
NA_vRNA	1246	1327	2
NA_vRNA	432	958	2
NA_vRNA	432	982	1
NA_vRNA	470	1017	1
NA_vRNA	742	937	1
NA_vRNA	343	363	1
NA_vRNA	863	916	1
NA_vRNA	630	876	1
NA_vRNA	724	1336	1
NA_vRNA	924	1241	1
NA_vRNA	348	472	1
NA_vRNA	935	1027	1
NA_vRNA	576	885	1
NA_vRNA	121	860	1
NA_vRNA	1265	1278	1
NA_vRNA	452	477	1
NA_vRNA	879	1020	1
NA_vRNA	450	534	1
NA_vRNA	900	1140	1
NA_vRNA	910	1023	1
NA_vRNA	101	375	1
NA_vRNA	609	1141	1
NA_vRNA	876	1151	1
NA_vRNA	583	1210	1
NP_vRNA	202	1414	431
NP_vRNA	893	1205	8
NP_vRNA	893	1203	2
NP_vRNA	960	1135	1
NP_vRNA	399	425	15
NP_vRNA	399	839	2
NP_vRNA	217	1394	10
NP_vRNA	559	1043	2
NP_vRNA	151	1121	1
NP_vRNA	151	450	2
NP_vRNA	122	913	1
NP_vRNA	271	1391	7
NP_vRNA	938	1037	15
NP_vRNA	938	991	11
NP_vRNA	938	984	3
NP_vRNA	938	968	1
NP_vRNA	83	325	14
NP_vRNA	413	1193	13
NP_vRNA	779	1040	5
NP_vRNA	210	272	9
NP_vRNA	165	1079	1
NP_vRNA	551	708	3
NP_vRNA	258	1426	90
NP_vRNA	71	987	2
NP_vRNA	71	162	2
NP_vRNA	1148	1327	3
NP_vRNA	487	604	3
NP_vRNA	340	529	1
NP_vRNA	340	911	13
NP_vRNA	483	1117	1
NP_vRNA	379	725	9
NP_vRNA	55	626	1
NP_vRNA	55	913	1
NP_vRNA	561	784	1
NP_vRNA	344	875	2
NP_vRNA	344	907	1
NP_vRNA	311	1367	2
NP_vRNA	396	803	3
NP_vRNA	776	884	2
NP_vRNA	247	868	2
NP_vRNA	904	1109	2
NP_vRNA	539	696	3
NP_vRNA	539	1108	1
NP_vRNA	77	976	1
NP_vRNA	378	883	7
NP_vRNA	378	1302	2
NP_vRNA	378	720	1
NP_vRNA	378	722	6
NP_vRNA	378	644	1
NP_vRNA	378	840	1
NP_vRNA	378	1205	1
NP_vRNA	817	863	1
NP_vRNA	158	1114	2
NP_vRNA	678	806	1
NP_vRNA	1042	1277	2
NP_vRNA	946	1084	2
NP_vRNA	180	1221	6
NP_vRNA	325	643	1
NP_vRNA	914	1044	4
NP_vRNA	201	277	4
NP_vRNA	533	1046	1
NP_vRNA	804	1037	2
NP_vRNA	804	923	3
NP_vRNA	620	658	1
NP_vRNA	902	1212	2
NP_vRNA	902	964	1
NP_vRNA	200	1403	2
NP_vRNA	514	737	4
NP_vRNA	962	975	2
NP_vRNA	264	1314	2
NP_vRNA	1176	1296	2
NP_vRNA	1101	1159	2
NP_vRNA	981	1038	18
NP_vRNA	142	323	2
NP_vRNA	341	639	2
NP_vRNA	414	1197	2
NP_vRNA	509	765	1
NP_vRNA	724	797	1
NP_vRNA	1197	1260	1
NP_vRNA	1197	1278	2
NP_vRNA	275	1384	28
NP_vRNA	536	686	1
NP_vRNA	338	1012	2
NP_vRNA	280	1404	12
NP_vRNA	280	1286	2
NP_vRNA	1145	1180	2
NP_vRNA	362	1121	15
NP_vRNA	814	962	4
NP_vRNA	1333	1404	7
NP_vRNA	182	1026	2
NP_vRNA	337	1071	1
NP_vRNA	516	1143	2
NP_vRNA	516	1044	2
NP_vRNA	179	1148	3
NP_vRNA	179	680	1
NP_vRNA	259	328	1
NP_vRNA	144	993	3
NP_vRNA	384	1226	7
NP_vRNA	739	998	2
NP_vRNA	153	739	8
NP_vRNA	828	1347	4
NP_vRNA	139	894	2
NP_vRNA	139	323	1
NP_vRNA	139	640	2
NP_vRNA	887	1199	1
NP_vRNA	635	867	8
NP_vRNA	345	903	18
NP_vRNA	910	1045	5
NP_vRNA	723	792	5
NP_vRNA	723	790	2
NP_vRNA	532	1037	2
NP_vRNA	805	1087	1
NP_vRNA	458	1146	3
NP_vRNA	227	1152	7
NP_vRNA	660	1046	2
NP_vRNA	68	678	10
NP_vRNA	1120	1313	1
NP_vRNA	644	795	2
NP_vRNA	205	1403	2
NP_vRNA	164	1104	2
NP_vRNA	164	787	2
NP_vRNA	262	1353	4
NP_vRNA	188	1428	2
NP_vRNA	171	1087	2
NP_vRNA	664	1018	2
NP_vRNA	330	1368	9
NP_vRNA	120	476	1
NP_vRNA	53	902	3
NP_vRNA	53	409	1
NP_vRNA	917	1092	1
NP_vRNA	917	937	1
NP_vRNA	405	1143	2
NP_vRNA	405	1217	6
NP_vRNA	405	475	2
NP_vRNA	1109	1167	2
NP_vRNA	380	1130	3
NP_vRNA	380	1064	1
NP_vRNA	166	355	8
NP_vRNA	1185	1230	5
NP_vRNA	608	723	2
NP_vRNA	410	680	2
NP_vRNA	410	1485	1
NP_vRNA	359	1236	2
NP_vRNA	359	398	2
NP_vRNA	503	1024	3
NP_vRNA	503	1089	2
NP_vRNA	503	677	3
NP_vRNA	503	1140	1
NP_vRNA	257	1186	4
NP_vRNA	854	1087	1
NP_vRNA	609	986	2
NP_vRNA	232	1108	1
NP_vRNA	232	1130	2
NP_vRNA	232	995	1
NP_vRNA	387	1257	6
NP_vRNA	387	701	1
NP_vRNA	534	662	2
NP_vRNA	91	152	2
NP_vRNA	265	751	2
NP_vRNA	167	573	1
NP_vRNA	167	258	3
NP_vRNA	251	421	3
NP_vRNA	291	1080	2
NP_vRNA	769	1125	4
NP_vRNA	527	634	2
NP_vRNA	1328	1463	3
NP_vRNA	1221	1487	1
NP_vRNA	915	944	3
NP_vRNA	835	1098	1
NP_vRNA	763	848	3
NP_vRNA	936	985	1
NP_vRNA	785	912	3
NP_vRNA	995	1203	1
NP_vRNA	300	361	5
NP_vRNA	350	1183	1
NP_vRNA	900	1365	2
NP_vRNA	1029	1121	2
NP_vRNA	758	804	2
NP_vRNA	505	1024	1
NP_vRNA	113	880	1
NP_vRNA	727	758	1
NP_vRNA	163	327	2
NP_vRNA	339	881	2
NP_vRNA	518	675	2
NP_vRNA	677	1037	1
NP_vRNA	343	642	2
NP_vRNA	850	1118	2
NP_vRNA	438	468	3
NP_vRNA	442	515	2
NP_vRNA	621	939	2
NP_vRNA	842	863	1
NP_vRNA	978	1087	1
NP_vRNA	537	569	4
NP_vRNA	1160	1467	2
NP_vRNA	983	1031	1
NP_vRNA	515	1131	1
NP_vRNA	515	825	1
NP_vRNA	32	1188	1
NP_vRNA	498	1069	2
NP_vRNA	987	1156	4
NP_vRNA	510	1097	2
NP_vRNA	653	1075	2
NP_vRNA	549	1040	2
NP_vRNA	807	984	1
NP_vRNA	78	137	2
NP_vRNA	726	778	1
NP_vRNA	321	949	1
NP_vRNA	770	1131	2
NP_vRNA	815	1227	2
NP_vRNA	888	1414	2
NP_vRNA	876	981	1
NP_vRNA	535	1034	3
NP_vRNA	771	1032	1
NP_vRNA	401	810	1
NP_vRNA	328	1079	2
NP_vRNA	145	900	2
NP_vRNA	617	1044	1
NP_vRNA	419	1149	1
NP_vRNA	838	1419	2
NP_vRNA	426	605	3
NP_vRNA	1137	1392	2
NP_vRNA	199	1413	2
NP_vRNA	154	1107	2
NP_vRNA	597	837	1
NP_vRNA	506	643	1
NP_vRNA	400	1060	1
NP_vRNA	423	1090	1
NP_vRNA	1034	1116	1
NP_vRNA	901	1039	2
NP_vRNA	239	1128	1
NP_vRNA	545	976	2
NP_vRNA	898	990	1
NP_vRNA	407	1205	1
NP_vRNA	407	644	1
NP_vRNA	351	919	1
NP_vRNA	892	939	1
NP_vRNA	394	706	1
NP_vRNA	711	1032	1
NP_vRNA	373	978	1
NP_vRNA	430	837	1
NP_vRNA	728	1370	1
NP_vRNA	1298	1326	1
NP_vRNA	484	502	1
NP_vRNA	555	1137	1
NP_vRNA	1244	1301	1
NP_vRNA	538	809	1
NP_vRNA	957	1149	1
NP_vRNA	717	1224	1
NP_vRNA	277	1367	1
NP_vRNA	525	1460	1
NP_vRNA	451	1084	1
NP_vRNA	233	256	1
NP_vRNA	148	781	1
NP_vRNA	840	900	1
NP_vRNA	882	1205	1
M_vRNA	433	637	2
M_vRNA	433	515	1
M_vRNA	194	396	89
M_vRNA	406	659	11
M_vRNA	201	394	24
M_vRNA	277	687	5
M_vRNA	268	368	17
M_vRNA	268	464	2
M_vRNA	268	509	1
M_vRNA	268	640	1
M_vRNA	431	663	2
M_vRNA	434	659	31
M_vRNA	156	305	1
M_vRNA	273	675	1
M_vRNA	273	601	2
M_vRNA	391	670	2
M_vRNA	391	649	11
M_vRNA	599	625	7
M_vRNA	592	625	12
M_vRNA	472	533	2
M_vRNA	472	587	1
M_vRNA	426	658	4
M_vRNA	426	643	12
M_vRNA	781	809	1
M_vRNA	315	374	1
M_vRNA	315	707	1
M_vRNA	498	857	4
M_vRNA	325	644	4
M_vRNA	551	639	2
M_vRNA	688	913	2
M_vRNA	291	382	3
M_vRNA	291	377	1
M_vRNA	748	803	11
M_vRNA	375	517	16
M_vRNA	99	134	5
M_vRNA	593	629	16
M_vRNA	231	267	2
M_vRNA	305	703	3
M_vRNA	333	480	2
M_vRNA	333	363	2
M_vRNA	109	265	1
M_vRNA	109	405	1
M_vRNA	413	659	3
M_vRNA	216	396	4
M_vRNA	488	527	2
M_vRNA	576	658	1
M_vRNA	409	656	3
M_vRNA	409	659	8
M_vRNA	476	900	2
M_vRNA	478	584	2
M_vRNA	153	634	1
M_vRNA	713	753	3
M_vRNA	189	308	2
M_vRNA	512	663	2
M_vRNA	167	247	1
M_vRNA	341	522	1
M_vRNA	368	641	3
M_vRNA	368	637	1
M_vRNA	396	439	7
M_vRNA	263	537	2
M_vRNA	205	923	2
M_vRNA	280	636	5
M_vRNA	288	977	2
M_vRNA	287	754	2
M_vRNA	466	884	2
M_vRNA	97	270	1
M_vRNA	97	130	1
M_vRNA	186	247	2
M_vRNA	390	648	1
M_vRNA	600	622	3
M_vRNA	185	423	1
M_vRNA	250	747	2
M_vRNA	697	771	1
M_vRNA	91	225	1
M_vRNA	447	538	1
M_vRNA	742	790	1
M_vRNA	389	573	1
M_vRNA	389	626	1
M_vRNA	269	510	1
M_vRNA	188	390	1
NS_vRNA	309	720	10
NS_vRNA	309	513	9
NS_vRNA	351	769	7
NS_vRNA	351	409	1
NS_vRNA	188	617	14
NS_vRNA	827	843	2
NS_vRNA	488	514	10
NS_vRNA	805	826	3
NS_vRNA	388	426	2
NS_vRNA	258	672	2
NS_vRNA	258	444	5
NS_vRNA	737	771	9
NS_vRNA	346	404	2
NS_vRNA	347	574	1
NS_vRNA	347	816	2
NS_vRNA	572	849	3
NS_vRNA	226	538	10
NS_vRNA	699	731	8
NS_vRNA	243	706	2
NS_vRNA	253	339	3
NS_vRNA	253	544	2
NS_vRNA	144	236	1
NS_vRNA	307	550	2
NS_vRNA	734	761	4
NS_vRNA	557	631	2
NS_vRNA	236	319	2
NS_vRNA	357	383	2
NS_vRNA	246	496	4
NS_vRNA	356	648	3
NS_vRNA	356	523	1
NS_vRNA	183	749	2
NS_vRNA	365	531	5
NS_vRNA	673	702	2
NS_vRNA	424	445	1
NS_vRNA	331	624	1
NS_vRNA	222	689	2
NS_vRNA	206	438	2
NS_vRNA	268	301	4
NS_vRNA	337	800	2
NS_vRNA	69	674	2
NS_vRNA	366	532	2
NS_vRNA	165	773	4
NS_vRNA	293	320	1
NS_vRNA	200	395	1
NS_vRNA	355	782	2
NS_vRNA	553	622	1
NS_vRNA	270	838	2
NS_vRNA	556	626	2
NS_vRNA	462	536	1
NS_vRNA	330	542	1
NS_vRNA	349	752	2
NS_vRNA	664	832	1
NS_vRNA	240	339	1
