"FSC-A","SSC-A","PerCP-Cy5-5-A","Time"
70764,71223.1,76.88,30.5614
71835.2,85708.8,83.08,30.5695
63094.4,76030.6,43.4,30.5736
77704,104122,14.88,30.5787
71290.4,92009.2,119.04,30.5858
67748.8,95762.7,49.6,30.5878
77208.8,92796.6,57.04,30.5888
74640,103024,63.24,30.5929
69800.8,65341.8,-4.96,30.603
65063.2,78612.3,117.8,30.6273
75313.6,106929,132.68,30.6436
59666.4,57889.4,75.64,30.6466
71640.8,91184.6,55.8,30.6882
77226.4,105776,150.04,30.7176
64000,55452.8,32.24,30.7227
72401.6,103794,52.08,30.7318
68129.6,101834,106.64,30.7338
80957.6,108723,388.12,30.7369
67080.8,83598.3,110.36,30.7714
80250.4,131188,138.88,30.7754
72776.8,94764.5,89.28,30.7835
71180,101017,8.68,30.7845
78284.8,96727.4,110.36,30.7927
59088.8,61133.2,40.92,30.7957
59763.2,65520.4,94.24,30.8434
83781.6,88656.3,5349.36,30.8566
82962.4,95993.4,80.6,30.8677
86954.4,95905.3,29550.4,30.8718
61440.8,79113.2,71.92,30.889
66278.4,93907.7,47.12,30.9032
64510.4,76648.1,97.96,30.9073
69736,90770.5,102.92,30.9194
60176.8,50207.6,38.44,30.9326
61508,76565,24.8,30.9367
79098.4,113651,85.56,30.9418
60111.2,62001.2,-27.28,30.9529
62196,78483.3,93,30.959
64145.6,65137.2,1619.44,30.9884
76316,107414,166.16,31.0057
82380,119206,65.72,31.0462
65929.6,57699.7,16.12,31.0523
111977,143893,12189.2,31.0665
63493.6,75254.4,70.68,31.0888
67474.4,63648,47.12,31.0909
89972,137179,73.16,31.0919
76491.2,80662,33.48,31.0939
64550.4,76493.1,50.84,31.0939
95217.6,131850,146.32,31.103
69196,72428.4,101.68,31.104
60124,65539,24.8,31.1142
66338.4,72848.8,4.96,31.1152
73844,71679.4,52.08,31.1152
69251.2,97798.8,112.84,31.1172
92624.8,123900,107.88,31.1182
74434.4,88017.7,57.04,31.1284
78961.6,132260,66.96,31.1314
63284,76064.1,12.4,31.1395
66408,65188,-6.2,31.1811
73057.6,105052,83.08,31.1852
76517.6,110468,152.52,31.1902
79460,86671,151.28,31.1923
115864,120017,4477.64,31.1933
71200.8,70454.3,-13.64,31.1963
109361,134644,34.72,31.2024
69940.8,80766.2,-3.72,31.2268
72800.8,81895.8,85.56,31.2278
75580,86291.6,-9.92,31.2298
61126.4,73622.5,99.2,31.2318
66050.4,76029.4,-13.64,31.2379
79756,107902,124,31.241
62172,67069.1,96.72,31.2694
75742.4,91824.5,96.72,31.2836
64558.4,80386.7,94.24,31.2866
59437.6,60538,55.8,31.3018
71696,100988,119.04,31.3069
90264.8,114210,48.36,31.3099
88236,107343,116.56,31.318
67071.2,94845.1,-22.32,31.3241
62776,74359.1,58.28,31.3272
89524.8,124527,151.28,31.3333
66384,82437.7,116.56,31.3333
78446.4,102341,19.84,31.3393
78381.6,90315.4,119.04,31.3404
64169.6,83541.3,90.52,31.3424
73884,67519.2,-21.08,31.3464
71852.8,103742,81.84,31.3606
79892.8,103603,62,31.3617
67444.8,93462.5,131.44,31.3677
75469.6,98310.9,120.28,31.4134
72777.6,82179.8,47.12,31.4337
73833.6,100996,80.6,31.4377
84269.6,127959,146.32,31.4418
72114.4,60550.4,68.2,31.459
71781.6,80552.9,100.44,31.4621
77167.2,112345,50.84,31.4651
63115.2,75238.2,152.52,31.4722
77111.2,95632.5,179.8,31.4732
73883.2,65927.1,32.24,31.4763
69320,92618.1,69.44,31.5179
58315.2,52848.8,23.56,31.5392
72334.4,89924.8,24.8,31.5483
80628.8,102931,458.8,31.5493
76703.2,102526,80.6,31.5584
82315.2,106514,29.76,31.5655
60120.8,76117.4,26.04,31.5787
76020.8,70136.9,22.32,31.5797
94584,105267,146.32,31.602
60186.4,64054.7,50.84,31.6162
61172.8,56113.7,48.36,31.6436
68253.6,93551.8,58.28,31.673
82819.2,132128,188.48,31.6791
70657.6,98484.5,146.32,31.6842
62907.2,79784.1,69.44,31.6984
69657.6,95860.7,100.44,31.7055
68509.6,99203.7,141.36,31.7197
68397.6,83106,44.64,31.7501
65785.6,88213.6,131.44,31.7552
63029.6,63041.6,243.04,31.7663
66791.2,66554.5,68.2,31.7674
71019.2,107130,127.72,31.7694
74129.6,94512.8,80.6,31.7988
59747.2,59455.5,69.44,31.7998
79859.2,103061,111.6,31.8242
63479.2,81174.1,65.72,31.8799
67075.2,70097.2,124,31.881
77724,114396,93,31.883
69499.2,103034,59.52,31.883
64458.4,65324.4,57.04,31.885
67736,76560.1,78.12,31.886
70868,101343,131.44,31.8931
77646.4,130608,133.92,31.8952
80844.8,108207,112.84,31.9043
59769.6,69175.9,86.8,31.9073
70304,95057.2,55.8,31.9144
71435.2,99860.9,58.28,31.9185
70996.8,65154.6,68.2,31.9205
75657.6,106150,106.64,31.9286
74726.4,100183,152.52,31.9347
72864,109111,86.8,31.9712
63809.6,66488.8,89.28,31.9844
57386.4,56646.9,-3.72,31.9864
62376,77491.3,58.28,32.0017
67720,99033.8,28.52,32.0017
84519.2,110242,81.84,32.0057
81326.4,97881.9,66.96,32.028
58332,68776.6,63.24,32.0696
76432,104887,76.88,32.0747
85527.2,135419,97.96,32.0767
71276.8,84152.6,75.64,32.0899
70697.6,102226,78.12,32.1234
103254,126199,29.76,32.1335
75664.8,98904.9,117.8,32.166
67486.4,98929.7,71.92,32.1984
67448,65329.4,64.48,32.2025
72684.8,76525.4,114.08,32.2177
114506,127080,79.36,32.2471
59812,67566.4,-9.92,32.2796
65424,77645.1,97.96,32.2836
81553.6,130219,114.08,32.2887
67543.2,73178.6,40.92,32.2938
86784,121961,281.48,32.2968
90280,119722,228.16,32.3009
60975.2,74034.2,95.48,32.3029
65247.2,87327,101.68,32.3069
87585.6,103716,85.56,32.311
74256,83867.4,143.84,32.3252
81059.2,95875.6,91.76,32.379
64856,65877.5,23.56,32.3911
77786.4,107762,45.88,32.3932
63028,85593.5,24.8,32.4003
76751.2,97103.2,85.56,32.4297
63064,74401.2,33.48,32.4428
77294.4,80938.5,21.08,32.455
69537.6,66571.9,89.28,32.4581
64263.2,78315.9,2.48,32.4641
77811.2,83230,13.64,32.4875
73518.4,116048,105.4,32.4956
74250.4,105979,55.8,32.5118
65408,72512.7,89.28,32.5179
79220.8,116100,78.12,32.523
57312.8,64661,126.48,32.527
59540,59138.1,13.64,32.5341
68468.8,98439.9,71.92,32.5504
66362.4,90991.2,84.32,32.5534
86028,142300,159.96,32.5554
74511.2,99019,52.08,32.5605
76860,106153,26.04,32.5656
70433.6,104883,386.88,32.5666
80647.2,125893,345.96,32.5747
83420,101809,112.84,32.5788
66829.6,85338,102.92,32.5808
72333.6,100047,35.96,32.5828
85656.8,120977,91.76,32.5838
65684,80231.7,95.48,32.5879
59537.6,69187,31,32.6264
59351.2,56307.2,100.44,32.6619
75962.4,97976.1,81.84,32.665
72540,85444.7,2496.12,32.6731
63452,75576.8,23.56,32.6853
63603.2,80505.8,100.44,32.6883
62300.8,76866.4,122.76,32.6924
63749.6,81153,24.8,32.6944
66316,85066.5,43.4,32.6954
69253.6,92760.7,195.92,32.7086
98498.4,143092,265.36,32.7116
89452.8,127234,63.24,32.7309
72856.8,91424,97.96,32.741
78150.4,127486,117.8,32.7471
72264,105529,114.08,32.7593
65161.6,64855.7,12.4,32.7938
61869.6,76200.5,-26.04,32.808
81696,138467,164.92,32.809
55973.6,60513.2,57.04,32.8151
69474.4,103980,102.92,32.8354
58511.2,60994.4,47.12,32.8404
76130.4,60484.7,105.4,32.8435
79565.6,74142.1,49.6,32.8638
85073.6,104489,96.72,32.8719
58886.4,64378.3,318.68,32.8749
60124.8,62956,42.16,32.8851
71524,81298.1,43.4,32.9358
68140,93835.8,119.04,32.9378
61467.2,41976.5,-1.24,32.9845
69604,86113,16.12,32.9895
79431.2,104378,81.84,32.9905
57248.8,59625.4,42.16,32.9956
67229.6,75232,224.44,33.0037
61772.8,57260.7,17.36,33.0575
65450.4,82825.8,27.28,33.0656
72032.8,91397.9,43.4,33.0697
80418.4,131937,116.56,33.0727
66479.2,78105.1,45.88,33.0757
87643.2,106425,167.4,33.0828
54833.6,58122.5,52.08,33.1173
91845.6,126516,93,33.1183
80864.8,101103,66.96,33.1204
80217.6,116307,31,33.1488
65276,77531,125.24,33.1549
74202.4,69962,130.2,33.167
73696.8,96963,156.24,33.1691
60720,70177.8,84.32,33.1772
80456.8,103830,33.48,33.1934
80158.4,123147,135.16,33.1964
65767.2,90895.7,73.16,33.2188
87991.2,141751,286.44,33.237
67243.2,68342.6,52.08,33.2401
73647.2,108108,58.28,33.2421
67359.2,75597.8,122.76,33.2441
58658.4,59818.8,127.72,33.2451
73299.2,85495.5,68.2,33.2472
93540,149768,122.76,33.2542
61719.2,52515.2,74.4,33.2715
62898.4,78106.4,86.8,33.2969
86292,92531.3,42.16,33.2979
85137.6,139576,292.64,33.3607
65972,77550.8,305.04,33.3678
78158.4,111739,122.76,33.376
79009.6,128775,70.68,33.377
59424.8,59608,54.56,33.381
64584.8,83626.8,57.04,33.381
70712.8,106527,102.92,33.3871
60813.6,63826.5,75.64,33.3881
64552.8,70294.4,83.08,33.3902
73768.8,84156.3,75.64,33.4196
69537.6,95460.2,96.72,33.4328
62446.4,81430.8,40.92,33.452
73779.2,111723,458.8,33.4561
64380.8,67000.9,86.8,33.4581
69267.2,86295.3,114.08,33.4622
91344,120061,193.44,33.4632
73179.2,116019,52.08,33.4967
85452.8,140198,162.44,33.5038
74198.4,107644,14.88,33.5311
66060,82121.5,2.48,33.5453
67714.4,94414.8,64.48,33.5494
70429.6,97597.9,78.12,33.5666
68492,66642.6,0,33.6113
60454.4,73466.3,53.32,33.6275
64296.8,65863.8,9.92,33.6326
61044,68156.6,3.72,33.6336
71325.6,110891,94.24,33.6356
67335.2,55838.4,48.36,33.6427
71899.2,111693,34.72,33.6437
63689.6,83745.9,69.44,33.6458
65860.8,89157.2,88.04,33.6488
80655.2,136478,29.76,33.6518
79009.6,93529.5,93,33.6539
74278.4,89788.4,122.76,33.6569
83124,104688,161.2,33.66
85683.2,129389,64.48,33.664
81089.6,99257,151.28,33.664
67892.8,94525.2,28.52,33.667
86227.2,101715,131.44,33.6681
60133.6,71126.4,106.64,33.6762
65320,73395.6,55.8,33.6843
87784.8,124689,64.48,33.6894
68836,93615,94.24,33.6975
62711.2,82667.1,73.16,33.7046
92648.8,93184.8,39.68,33.7076
73851.2,70081.1,101.68,33.7137
75644,98152.2,94.24,33.7502
75015.2,97152.8,168.64,33.7715
72060,105017,83.08,33.7746
67494.4,85464.5,21.08,33.7806
65071.2,64902.8,53.32,33.7857
62410.4,79135.6,84.32,33.7857
89032,115418,138.88,33.7877
66072.8,94671.5,137.64,33.8101
75291.2,70477.9,104.16,33.8324
80758.4,102534,140.12,33.8415
66969.6,74548.8,106.64,33.8445
71430.4,87892.4,75.64,33.8496
69608.8,84933.8,64.48,33.8821
63347.2,72561.1,14.88,33.9125
58292,65608.4,-12.4,33.9145
67840.8,96145.9,70.68,33.9155
67007.2,89220.5,83.08,33.9166
69738.4,94877.4,65.72,33.9166
83894.4,119139,317.44,33.9216
101663,88999.8,27.28,33.9247
80836.8,118508,178.56,33.9277
80544.8,61913.2,156.24,33.9308
81228.8,118635,75.64,33.9693
62922.4,65193,74.4,33.9723
78345.6,104985,70.68,33.9784
81424.8,111664,117.8,33.9805
67189.6,95958.6,112.84,33.9926
59457.6,59118.2,54.56,33.9977
77700,60608.7,31,34.0068
66476.8,77063.5,86.8,34.0149
67658.4,99792.7,90.52,34.017
80356.8,103893,109.12,34.021
60189.6,58516.8,35.96,34.0281
77874.4,129766,279,34.0383
96422.4,105384,93,34.0494
81372,110949,48.36,34.0525
80720.8,124167,115.32,34.0728
61900,63475.6,73.16,34.0839
65864.8,72824,75.64,34.087
65258.4,69369.3,14.88,34.1133
71803.2,67406.4,17.36,34.1245
63571.2,69631,146.32,34.1275
62810.4,61931.8,28.52,34.1316
85472,122560,159.96,34.1407
75256,107183,107.88,34.1437
68966.4,94256.1,102.92,34.1478
70956.8,91585.2,52.08,34.1508
76284.8,80082.9,64.48,34.1539
65976.8,83357.8,176.08,34.16
77828.8,125347,127.72,34.162
63498.4,77454.1,94.24,34.162
84099.2,131129,484.84,34.1651
84198.4,137711,122.76,34.1671
64101.6,87623.4,-23.56,34.1691
85086.4,106407,55.8,34.1732
76572,79200,859.32,34.1843
57119.2,49431.4,13.64,34.2097
58079.2,66775.2,93,34.2198
61639.2,55855.8,23.56,34.2218
64623.2,80705.4,32.24,34.2259
74485.6,101081,91.76,34.233
80220.8,92712.3,109.12,34.2421
64264.8,75426.7,37.2,34.2685
74326.4,116819,68.2,34.2705
75602.4,107368,125.24,34.2979
73448,94149.5,60.76,34.302
64699.2,75890.5,57.04,34.3162
77374.4,121314,81.84,34.3405
79594.4,108174,69.44,34.3527
68123.2,96914.7,106.64,34.3709
70521.6,68021.4,68.2,34.3811
72229.6,98175.8,50.84,34.3993
71803.2,70686.2,152.52,34.4014
72936.8,97779,234.36,34.4085
85303.2,130415,176.08,34.4146
70250.4,108752,94.24,34.4186
69779.2,97457.8,63.24,34.443
74056.8,88681.1,110.36,34.447
80764,118455,16.12,34.4561
58459.2,63538.8,3.72,34.4622
68770.4,86323.8,65.72,34.4632
74956,104166,596.44,34.4663
63455.2,51210.8,32.24,34.4896
75823.2,102476,53.32,34.4947
82007.2,90126.9,38.44,34.5038
65909.6,74587.2,42.16,34.518
83414.4,122622,71.92,34.5231
69843.2,88733.2,45.88,34.5383
74160.8,117940,58.28,34.5515
73324,71192.1,3.72,34.5626
80242.4,137346,168.64,34.5667
76211.2,125827,145.08,34.5667
67676.8,62868,132.68,34.591
87904.8,120177,90.52,34.5931
78840,60541.8,100.44,34.6144
86230.4,127391,69.44,34.6204
68957.6,84928.8,45.88,34.6265
59044.8,68477.8,57.04,34.6346
65338.4,87777.1,17.36,34.6509
78916.8,100353,21.08,34.658
87710.4,103327,107.88,34.659
59252.8,68157.8,110.36,34.662
87152.8,114885,147.56,34.6641
78086.4,124591,159.96,34.6712
70245.6,88183.8,110.36,34.733
76770.4,108484,71.92,34.7371
70350.4,97579.3,78.12,34.7401
78288,72051.4,80.6,34.7442
87206.4,119060,96.72,34.7452
79296.8,72573.5,37.2,34.7736
83800.8,84611.4,26.04,34.7807
84183.2,140534,145.08,34.7959
67344.8,69427.6,17.36,34.7959
65265.6,75832.2,157.48,34.799
76304.8,113506,23.56,34.8061
82741.6,112053,76.88,34.8162
69845.6,95964.8,49.6,34.8284
76072,95502.3,28.52,34.8416
83618.4,104278,136.4,34.8537
69042.4,95302.7,142.6,34.8588
78920,91386.8,29.76,34.874
66132,89410.2,21.08,34.875
66171.2,88666.2,27.28,34.876
89709.6,125809,269.08,34.8791
71290.4,95943.8,70.68,34.9085
67962.4,75296.5,53.32,34.9105
59948.8,71060.7,23178.1,34.9146
68020.8,95823.5,65.72,34.9166
85028.8,140361,174.84,34.9247
78307.2,99226,84.32,34.9501
85084,110020,57.04,34.9906
56551.2,61531.3,49.6,34.9998
63656,77606.6,44.64,35.0586
79696,98177,110.36,35.0647
73226.4,109166,119.04,35.0677
69872,67619.7,285.2,35.0677
60112.8,73157.5,18.6,35.0718
69155.2,89947.1,66.96,35.0728
63228.8,75494.9,735.32,35.085
76842.4,119687,49.6,35.0921
62235.2,54809.2,-48.36,35.0921
82182.4,130858,65.72,35.1215
58102.4,66604.1,18.6,35.1266
74096.8,91322.3,33.48,35.1377
79383.2,92476.7,94.24,35.1499
63548,58743.8,43.4,35.1539
60452.8,75917.8,14.88,35.155
86796.8,129659,208.32,35.157
92296,131883,96.72,35.1661
92895.2,147460,162.44,35.1712
74563.2,72381.3,49.6,35.1874
63460.8,85836.5,33.48,35.1905
78978.4,127517,150.04,35.1915
67554.4,61091.1,119.04,35.2178
70637.6,74382.6,84.32,35.228
91312,135020,105.4,35.231
71164,73559.3,40.92,35.2675
70596.8,84074.5,59.52,35.2706
82283.2,123111,169.88,35.2767
71104,104258,99.2,35.2807
59709.6,51386.8,33.48,35.2919
71368.8,112587,60.76,35.298
86136,127629,210.8,35.3355
89187.2,130706,469.96,35.3375
83827.2,93855.6,135.16,35.3426
79872.8,119367,137.64,35.3477
82112,99394.7,121.52,35.3517
64468,73192.2,106.64,35.3578
69816.8,104936,127.72,35.3811
63814.4,85443.4,53.32,35.3842
86568.8,80626,79.36,35.3842
68156.8,81750.7,83.08,35.3852
102825,122849,8.68,35.3892
83617.6,100924,109.12,35.4156
89496,146034,228.16,35.4247
67254.4,97865.8,86.8,35.4278
63892.8,74028,9.92,35.442
80163.2,136789,202.12,35.4471
78845.6,80107.7,84.32,35.4491
67464.8,92170.4,121.52,35.4491
78835.2,120630,226.92,35.4511
64657.6,83359,131.44,35.4734
81584,103391,8.68,35.4886
68376.8,103441,75.64,35.4937
66080.8,67794.5,76.88,35.515
77848.8,97190,52.08,35.5191
64936.8,83824,114.08,35.5252
70634.4,95573,91.76,35.5353
62965.6,79934.1,153.76,35.5708
71586.4,115136,71298.8,35.5779
69364,81166.7,147.56,35.5799
74920.8,121800,231.88,35.5809
80175.2,136550,133.92,35.582
66280.8,92434.6,104.16,35.5982
85338.4,139744,197.16,35.6002
63426.4,74848.9,60.76,35.6073
63935.2,74904.7,22.32,35.6185
77384,80144.9,69.44,35.6205
64168,82029.7,23.56,35.6286
70160.8,101691,105.4,35.6306
74324.8,115494,138.88,35.6377
66492,72569.8,75.64,35.654
76468,107081,122.76,35.656
65403.2,65912.2,79.36,35.6692
64243.2,62111.6,80.6,35.6763
69434.4,87204.2,40.92,35.6834
68378.4,53096.8,14.88,35.6874
94721.6,102479,53.32,35.6915
73509.6,84659.8,104.16,35.7016
70157.6,71247.9,14.88,35.7098
67688.8,86770.2,102.92,35.7108
95548.8,141519,192.2,35.7128
65542.4,50259.7,22.32,35.729
74697.6,103273,73.16,35.7493
61368,66216,88.04,35.7625
63755.2,75600.3,8.68,35.7808
66696.8,69705.4,23.56,35.8
70604,74655.4,73.16,35.8091
83744.8,129668,229.4,35.8213
79104.8,130458,234.36,35.8274
75864,72460.6,88.04,35.8274
84143.2,101281,116.56,35.8294
64822.4,82235.6,126.48,35.8304
66017.6,64637.5,28950.3,35.8386
58965.6,72047.7,63.24,35.87
63292.8,79203.8,96.72,35.8964
61356,72058.9,28.52,35.9136
63750.4,82317.4,43.4,35.9187
70471.2,103380,70.68,35.9207
70751.2,94014.3,32.24,35.9238
61425.6,56408.8,45.88,35.942
67603.2,76623.3,90.52,35.9491
61468,67642,37.2,35.9511
73843.2,105920,51260.4,35.9522
71713.6,92222.5,105.4,35.9866
73773.6,99849.8,125.24,35.9927
68552.8,102732,71.92,36.0008
102442,137468,75.64,36.0161
72223.2,94246.2,59.52,36.0171
71605.6,84976,106.64,36.0221
64078.4,89133.7,99.2,36.082
73073.6,105442,158.72,36.1023
79080.8,108793,65.72,36.1033
79681.6,91448.8,83.08,36.1165
63528.8,77602.9,47.12,36.1175
63426.4,77516.1,54.56,36.1195
70068.8,83298.2,49.6,36.1215
69668,97919.1,114.08,36.1266
77548,111157,43.4,36.1286
80476,130970,93,36.1378
76230.4,121847,355.88,36.151
72260.8,98658.1,60.76,36.156
64031.2,70356.4,58.28,36.1996
68890.4,77621.5,34.72,36.2128
71385.6,79510,2639.96,36.2159
65415.2,61058.8,297.6,36.2321
64890.4,85381.4,69.44,36.2331
63999.2,70859.8,18.6,36.2402
62547.2,66346.2,68.2,36.2504
71292,84988.4,128.96,36.2534
69268,92067.5,66.96,36.2564
68658.4,95444,259.16,36.2564
66647.2,69170.9,-14.88,36.2574
59841.6,70505.2,-9.92,36.2595
90417.6,147505,147.56,36.2696
78097.6,78060.5,64.48,36.2919
73564.8,90859.8,50.84,36.3071
81613.6,112666,121.52,36.3082
76107.2,99186.4,66.96,36.3102
82200,122116,88.04,36.3122
76967.2,116968,81.84,36.3244
84736,135181,223.2,36.3781
72344,74326.8,64.48,36.4086
59672.8,66529.7,14.88,36.4167
65232.8,64210.9,33.48,36.4248
80814.4,128497,35.96,36.4268
88101.6,139806,161.2,36.4309
66240,84024.9,115.32,36.4542
70559.2,102470,79.36,36.4694
65280,80466.1,44.64,36.4725
68086.4,71420.3,17.36,36.4806
66481.6,74892.3,110.36,36.4846
69210.4,86003.9,21.08,36.4928
97033.6,128712,59.52,36.4958
60797.6,63717.4,116.56,36.508
61705.6,73039.7,114.08,36.5587
77274.4,120775,153.76,36.5587
94691.2,102332,171.12,36.5769
70444,103613,140.12,36.581
66775.2,56568.8,29.76,36.5871
107549,114882,140.12,36.5952
82927.2,74754.6,14.88,36.5993
92605.6,128742,40.92,36.6013
61172.8,60079.2,60.76,36.6702
75549.6,116549,132.68,36.6733
68415.2,67839.2,16.12,36.6753
73084.8,90372.4,79.36,36.7027
58274.4,51838.2,9.92,36.7128
71944.8,65973,75.64,36.7169
65011.2,54821.6,68.2,36.721
90042.4,76452.2,109.12,36.7321
65304.8,85140.9,43.4,36.7362
59360,65263.7,59.52,36.7362
82448,109001,79.36,36.7382
69362.4,66212.3,50.84,36.7382
87631.2,145725,33450.2,36.7412
60900.8,54478.2,6.2,36.7463
62152.8,72945.5,70.68,36.7463
67032,75895.4,73.16,36.7494
97867.2,118036,97.96,36.7514
84402.4,121057,76.88,36.7524
65867.2,91856.7,29.76,36.7534
58812.8,67412.6,32.24,36.7636
69616,68361.2,2.48,36.7656
80686.4,117150,91.76,36.7757
71578.4,102730,59.52,36.7818
66571.2,59622.9,122.76,36.7838
67482.4,89466,111.6,36.7838
81660.8,123130,167.4,36.7879
82795.2,109168,44.64,36.796
65340,57051.2,43.4,36.798
73450.4,70243.5,43.4,36.8072
114944,128857,105.4,36.8102
65371.2,59290.6,2959.88,36.8406
75036,116254,83.08,36.8427
66201.6,64983.4,73.16,36.8437
84089.6,76235.2,5392.76,36.8457
59014.4,56645.7,100.44,36.8467
61761.6,52032.9,71.92,36.8488
72501.6,92130.8,138.88,36.8548
87191.2,121701,116.56,36.8609
62892.8,61134.5,21.08,36.8964
72348.8,111962,126.48,36.9076
74356,75760.3,105.4,36.936
73192.8,95021.2,261.64,36.9553
75535.2,92812.8,29798.4,36.9857
70015.2,93405.5,54.56,36.9867
111374,120523,179.8,36.9908
79152.8,110029,121.52,36.9958
75972,87526.6,94.24,37.0181
76900.8,110098,79.36,37.0222
67327.2,47576.3,-26.04,37.0232
72398.4,90704.8,54.56,37.0303
73698.4,76004.6,58.28,37.0333
78153.6,127326,49.6,37.0374
105841,128227,125.24,37.0384
95326.4,135620,133.92,37.0384
80434.4,98764.8,150.04,37.0577
65361.6,80271.4,95.48,37.0587
74207.2,93519.6,125.24,37.077
66793.6,81030.3,106.64,37.0912
59970.4,72950.4,100.44,37.0942
58784,59103.4,26.04,37.1104
65468.8,72361.4,74.4,37.1206
76654.4,103848,115.32,37.1236
84258.4,136508,137.64,37.1297
67751.2,87283.6,188.48,37.1368
65833.6,77894.3,37.2,37.153
76117.6,101066,107.88,37.1551
67048,86847.1,86.8,37.1906
58677.6,67949.5,71.92,37.2048
66937.6,90048.8,151.28,37.2088
83943.2,96334.4,233.12,37.2332
63598.4,78152.2,71.92,37.2585
73591.2,87550.2,112.84,37.2788
66668,70112.1,-1.24,37.296
61843.2,73343.5,54.56,37.3133
68843.2,80266.4,62,37.3234
68344.8,85065.2,105.4,37.3285
74906.4,98611,48.36,37.3305
63772,64287.8,100.44,37.3407
65586.4,84976,58.28,37.3528
60991.2,69135,44.64,37.3539
70196.8,55650,24.8,37.3559
77924.8,111784,136.4,37.362
73702.4,93243,89.28,37.363
87003.2,134887,21960.4,37.364
78973.6,83697.5,124,37.3681
87873.6,128277,45.88,37.3701
69507.2,84548.2,73.16,37.3711
67413.6,78565.2,33.48,37.3721
78195.2,78314.7,35.96,37.3721
98026.4,133634,168.64,37.3731
87082.4,104290,89.28,37.3741
71092.8,79249.6,62,37.3863
63571.2,77073.4,17.36,37.4056
76052.8,97642.6,75.64,37.4167
76706.4,118315,75.64,37.435
82912.8,75064.6,33.48,37.439
74267.2,76830.4,133.92,37.4441
90849.6,98578.8,63.24,37.4492
80319.2,97052.3,104.16,37.4624
92380,112771,93,37.4644
82894.4,124458,-1.24,37.4735
65060.8,92921.9,88.04,37.4958
63936,69113.9,91.76,37.4979
67709.6,79733.2,44.64,37.506
72409.6,111149,95.48,37.5658
60909.6,72719.8,60.76,37.577
67811.2,97382.2,68.2,37.581
79537.6,126764,887.84,37.5831
69631.2,85772,55.8,37.5922
67352,95429.2,40.92,37.5942
75864,103268,50.84,37.6044
59652.8,49334.6,69.44,37.6561
62892,68141.7,73.16,37.6835
74772.8,88870.8,104.16,37.6977
69058.4,93498.5,90.52,37.6987
66140.8,89489.6,483.6,37.7007
81437.6,84739.1,17.36,37.7281
90769.6,124858,53.32,37.7423
57884.8,67482,396.8,37.7626
80132.8,115957,33.48,37.7707
66580.8,89100.2,69.44,37.7738
63633.6,78887.6,43.4,37.7748
63311.2,72020.4,58.28,37.8052
72923.2,103002,27418.9,37.8204
79651.2,92298.2,59.52,37.8326
78060,114736,117.8,37.8366
68134.4,100895,90.52,37.8437
83025.6,94046.6,662.16,37.8468
99222.4,125598,200.88,37.8488
75040.8,97989.8,38.44,37.86
68917.6,103626,40.92,37.865
74842.4,94674,54.56,37.8681
75321.6,104115,95.48,37.8701
78707.2,120971,63.24,37.8711
76717.6,125861,117.8,37.8732
79225.6,97486.3,35.96,37.8762
82418.4,113129,102.92,37.8945
67086.4,79407.1,116.56,37.935
68096.8,71405.4,116.56,38.0263
81876,141707,217,38.0283
74243.2,99805.1,66.96,38.0334
77663.2,124749,238.08,38.0344
60299.2,58833,45.88,38.0395
57363.2,45824.2,75.64,38.0435
71840,103141,94.24,38.0506
56775.2,54496.8,44.64,38.0892
59876.8,61212.6,26.04,38.0922
69392.8,61833.8,68.2,38.0963
78176,113125,60.76,38.0993
68047.2,97599.2,38.44,38.1085
61126.4,61727.2,-12.4,38.1095
92698.4,119108,50.84,38.1287
59243.2,60638.5,54.56,38.1825
63456,67361.8,14.88,38.1835
63661.6,54687.7,13.64,38.1957
72117.6,95982.2,83.08,38.2109
67827.2,68395.9,45.88,38.2119
66010.4,84902.8,114.08,38.219
75644,83753.3,89.28,38.221
63599.2,78308.5,142.6,38.2241
82503.2,124093,101.68,38.2302
62126.4,76282.3,117.8,38.2332
70614.4,75339.9,128.96,38.2342
68906.4,60472.3,-45.88,38.2363
57748,39816.4,125.24,38.2373
91199.2,128652,168.64,38.2454
63057.6,70450.6,110.36,38.3022
76187.2,117181,138.88,38.3062
78687.2,93226.9,102.92,38.3174
63420.8,71741.4,4.96,38.3367
59398.4,62497.2,64.48,38.3407
72154.4,75363.5,55.8,38.3752
72364,114322,86.8,38.3793
76092,124425,94.24,38.3864
60857.6,66516.1,33.48,38.3904
75072.8,111760,64.48,38.3975
75692.8,112635,130.2,38.4026
69982.4,90060,65.72,38.433
68498.4,98215.4,34.72,38.4452
57888.8,49219.3,-6.2,38.4503
57404.8,58033.2,81.84,38.4847
79882.4,79652.6,93,38.5304
78952.8,97500,70.68,38.5314
59315.2,52856.2,-28.52,38.5334
78650.4,117587,124,38.5476
112716,131447,3049.16,38.5547
64420,81841.2,78.12,38.5639
61412,72629.3,78.12,38.5699
75956.8,120216,35056,38.5801
76384,121038,49.6,38.5821
61268.8,73881.7,60.76,38.6186
80825.6,87365.4,66.96,38.6207
63104.8,77108.2,35.96,38.6227
88320.8,72478,7.44,38.6318
61851.2,64179.9,89.28,38.6348
58746.4,51277.7,31,38.645
75384,84455.2,97.96,38.6693
87334.4,102693,107.88,38.6774
64989.6,62799.8,34.72,38.6917
